GeneralLoc,SampID,YearCat,MonthCat,ICCATArea,GeoArea,SFLcm,SFLType,AgeLabID,StructureAged,AgeAdj
WEST ATL,11BFT199-1,2011,7,NA,NATL,136,EST_L,18,Otolith,4
WEST ATL,11BFT2-1,2011,5,NA,MATL,102,EST_L,18,Otolith,4
WEST ATL,11BFT20-1,2011,6,NA,MATL,103,NA,18,Otolith,4
WEST ATL,11BFT201-1,2011,7,NA,NATL,143,EST_L,18,Otolith,6
WEST ATL,11BFT205-1,2011,7,NA,NATL,139,EST_L,18,Otolith,5
WEST ATL,11BFT206-1,2011,7,NA,NATL,144,EST_L,18,Otolith,5
WEST ATL,11BFT21-1,2011,6,NA,MATL,125,EST_L,18,Otolith,5
WEST ATL,11BFT22-1,2011,6,NA,MATL,75,EST_L,18,Otolith,3
WEST ATL,11BFT220-1,2011,7,NA,NATL,192,EST_L,18,Otolith,6
WEST ATL,11BFT221-1,2011,7,NA,NATL,141,EST_L,18,Otolith,4
WEST ATL,11BFT222-1,2011,7,NA,NATL,136,EST_L,18,Otolith,7
WEST ATL,11BFT223-1,2011,7,NA,NATL,141,EST_L,18,Otolith,6
WEST ATL,11BFT224-1,2011,7,NA,NATL,139,EST_L,18,Otolith,5
WEST ATL,11BFT225-1,2011,7,NA,NATL,129,EST_L,18,Otolith,5
WEST ATL,11BFT226-1,2011,7,NA,NATL,150,NA,18,Otolith,6
WEST ATL,11BFT227-1,2011,7,NA,NATL,145,NA,18,Otolith,5
WEST ATL,11BFT23-1,2011,6,NA,MATL,77,NA,18,Otolith,2
WEST ATL,11BFT237-1,2011,8,NA,NATL,131,EST_L,18,Otolith,6
WEST ATL,11BFT238-1,2011,8,NA,NATL,149,NA,18,Otolith,6
WEST ATL,11BFT24-1,2011,6,NA,MATL,80,NA,18,Otolith,3
WEST ATL,11BFT242-1,2011,8,NA,NATL,141,EST_L,18,Otolith,6
WEST ATL,11BFT246-1,2011,8,NA,NATL,142,NA,18,Otolith,6
WEST ATL,11BFT248-1,2011,8,NA,NATL,115,NA,18,Otolith,6
WEST ATL,11BFT25-1,2011,6,NA,MATL,101,NA,18,Otolith,4
WEST ATL,11BFT251-1,2011,8,NA,NATL,107,EST_L,18,Otolith,6
WEST ATL,11BFT251-2,2011,8,NA,NATL,129,EST_L,18,Otolith,5
WEST ATL,11BFT252-1,2011,8,NA,NATL,139,EST_L,18,Otolith,4
WEST ATL,11BFT254-1,2011,8,NA,NATL,113,NA,18,Otolith,4
WEST ATL,11BFT255-1,2011,8,NA,NATL,145,NA,18,Otolith,7
WEST ATL,11BFT256-1,2011,8,NA,NATL,149,NA,18,Otolith,6
WEST ATL,11BFT257-1,2011,8,NA,NATL,118,NA,18,Otolith,5
WEST ATL,11BFT258-1,2011,8,NA,NATL,155,NA,18,Otolith,4
WEST ATL,11BFT259-1,2011,8,NA,NATL,147,NA,18,Otolith,5
WEST ATL,11BFT26-1,2011,6,NA,MATL,100,NA,18,Otolith,4
WEST ATL,11BFT260-1,2011,8,NA,NATL,141,EST_L,18,Otolith,7
WEST ATL,11BFT261-1,2011,8,NA,NATL,148,NA,18,Otolith,5
WEST ATL,11BFT262-1,2011,8,NA,NATL,111,NA,18,Otolith,4
WEST ATL,11BFT263-1,2011,8,NA,NATL,136,NA,18,Otolith,6
WEST ATL,11BFT264-1,2011,8,NA,NATL,113,NA,18,Otolith,3
WEST ATL,11BFT265-1,2011,8,NA,NATL,137,NA,18,Otolith,7
WEST ATL,11BFT266-1,2011,8,NA,NATL,148,NA,18,Otolith,5
WEST ATL,11BFT267-1,2011,9,NA,NATL,114,EST_L,18,Otolith,6
WEST ATL,11BFT267-2,2011,9,NA,NATL,141,EST_L,18,Otolith,6
WEST ATL,11BFT268-1,2011,5,NA,MATL,101,EST_L,18,Otolith,4
WEST ATL,11BFT269-1,2011,5,NA,MATL,78,EST_L,18,Otolith,3
WEST ATL,11BFT27-1,2011,6,NA,MATL,82,NA,18,Otolith,3
WEST ATL,11BFT270-1,2011,5,NA,MATL,79,EST_L,18,Otolith,4
WEST ATL,11BFT271-1,2011,5,NA,MATL,85,EST_L,18,Otolith,4
WEST ATL,11BFT272-1,2011,5,NA,MATL,95,EST_L,18,Otolith,4
WEST ATL,11BFT273-1,2011,5,NA,MATL,107,EST_L,18,Otolith,3
WEST ATL,11BFT274-1,2011,5,NA,MATL,85,EST_L,18,Otolith,3
WEST ATL,11BFT275-1,2011,5,NA,MATL,78,EST_L,18,Otolith,3
WEST ATL,11BFT28-1,2011,6,NA,MATL,101,NA,18,Otolith,3
WEST ATL,11BFT29-1,2011,6,NA,MATL,79,NA,18,Otolith,3
WEST ATL,11BFT298-1,2011,9,NA,NATL,139,NA,18,Otolith,6
WEST ATL,11BFT299-1,2011,9,NA,NATL,149,NA,18,Otolith,7
WEST ATL,11BFT30-1,2011,6,NA,MATL,103,NA,18,Otolith,5
WEST ATL,11BFT300-1,2011,9,NA,NATL,111,NA,18,Otolith,5
WEST ATL,11BFT301-1,2011,9,NA,NATL,140,NA,18,Otolith,3
WEST ATL,11BFT302-1,2011,9,NA,NATL,142,NA,18,Otolith,6
WEST ATL,11BFT303-1,2011,9,NA,NATL,144,NA,18,Otolith,6
WEST ATL,11BFT304-1,2011,9,NA,NATL,139,NA,18,Otolith,5
WEST ATL,11BFT305-1,2011,9,NA,NATL,143,NA,18,Otolith,5
WEST ATL,11BFT306-1,2011,9,NA,NATL,143,NA,18,Otolith,5
WEST ATL,11BFT307-1,2011,9,NA,NATL,112,NA,18,Otolith,7
WEST ATL,11BFT308-1,2011,9,NA,NATL,144,NA,18,Otolith,5
WEST ATL,11BFT309-1,2011,9,NA,NATL,122,EST_L,18,Otolith,4
WEST ATL,11BFT31-1,2011,6,NA,MATL,102,NA,18,Otolith,3
WEST ATL,11BFT310-1,2011,9,NA,NATL,149,NA,18,Otolith,5
WEST ATL,11BFT311-1,2011,9,NA,NATL,111,NA,18,Otolith,5
WEST ATL,11BFT312-1,2011,9,NA,NATL,142,EST_L,18,Otolith,7
WEST ATL,11BFT313-1,2011,9,NA,NATL,115,NA,18,Otolith,5
WEST ATL,11BFT314-1,2011,9,NA,NATL,116,EST_L,18,Otolith,5
WEST ATL,11BFT315-1,2011,9,NA,NATL,112,NA,18,Otolith,3
WEST ATL,11BFT316-1,2011,9,NA,NATL,123,NA,18,Otolith,4
WEST ATL,11BFT317-1,2011,9,NA,NATL,121,NA,18,Otolith,5
WEST ATL,11BFT318-1,2011,9,NA,NATL,117,NA,18,Otolith,5
WEST ATL,11BFT32-1,2011,6,NA,MATL,97,NA,18,Otolith,3
WEST ATL,11BFT323-1,2011,9,BF51,NATL,178,EST_L,18,Otolith,10
WEST ATL,11BFT324-1,2011,9,BF51,NATL,185,EST_L,18,Otolith,10
WEST ATL,11BFT326-1,2011,9,BF51,NATL,188,EST_L,18,Otolith,11
WEST ATL,11BFT328-1,2011,9,BF51,NATL,185,EST_L,18,Otolith,8
WEST ATL,11BFT33-1,2011,6,NA,MATL,83,NA,18,Otolith,3
WEST ATL,11BFT338-1,2011,9,BF51,NATL,231,EST_L,18,Otolith,9
WEST ATL,11BFT34-1,2011,6,NA,MATL,133,NA,18,Otolith,5
WEST ATL,11BFT348-1,2011,9,BF51,NS,195,EST_L,18,Otolith,9
WEST ATL,11BFT35-1,2011,6,NA,MATL,96,NA,18,Otolith,5
WEST ATL,11BFT350-1,2011,9,BF51,NATL,183,EST_L,18,Otolith,8
WEST ATL,11BFT351-1,2011,9,BF51,NATL,200,EST_L,18,Otolith,10
WEST ATL,11BFT36-1,2011,6,NA,MATL,97,NA,18,Otolith,4
WEST ATL,11BFT37-1,2011,6,NA,MATL,110,NA,18,Otolith,4
WEST ATL,11BFT372-1,2011,9,NA,NA,180,EST_L,18,Otolith,8
WEST ATL,11BFT372-2,2011,9,NA,NA,202,EST_L,18,Otolith,8
WEST ATL,11BFT372-3,2011,9,NA,NA,175,EST_L,18,Otolith,11
WEST ATL,11BFT372-4,2011,9,NA,NA,266,EST_L,18,Otolith,19
WEST ATL,11BFT372-5,2011,9,NA,NA,254,EST_L,18,Otolith,16
WEST ATL,11BFT373-1,2011,9,NA,NA,163,EST_L,18,Otolith,6
WEST ATL,11BFT373-2,2011,9,NA,NA,190,EST_L,18,Otolith,9
WEST ATL,11BFT373-3,2011,9,NA,NA,210,EST_L,18,Otolith,10
WEST ATL,11BFT373-4,2011,9,NA,NA,177,EST_L,18,Otolith,9
WEST ATL,11BFT373-5,2011,9,NA,NA,183,EST_L,18,Otolith,7
WEST ATL,11BFT374-1,2011,9,NA,NA,187,EST_L,18,Otolith,9
WEST ATL,11BFT374-2,2011,9,NA,NA,192,EST_L,18,Otolith,9
WEST ATL,11BFT374-3,2011,9,NA,NA,194,EST_L,18,Otolith,8
WEST ATL,11BFT374-4,2011,9,NA,NA,187,EST_L,18,Otolith,8
WEST ATL,11BFT375-1,2011,9,NA,NA,183,EST_L,18,Otolith,9
WEST ATL,11BFT375-2,2011,9,NA,NA,263,EST_L,18,Otolith,20
WEST ATL,11BFT375-3,2011,9,NA,NA,171,EST_L,18,Otolith,7
WEST ATL,11BFT379-1,2011,9,NA,NA,184,EST_L,18,Otolith,10
WEST ATL,11BFT38-1,2011,6,NA,MATL,83,NA,18,Otolith,3
WEST ATL,11BFT389-1,2011,9,BF51,NATL,183,EST_L,18,Otolith,9
WEST ATL,11BFT39-1,2011,6,NA,MATL,102,NA,18,Otolith,5
WEST ATL,11BFT4-1,2011,6,NA,MATL,80,NA,18,Otolith,3
WEST ATL,11BFT40-1,2011,6,NA,MATL,108,NA,18,Otolith,3
WEST ATL,11BFT41-1,2011,6,NA,MATL,78,NA,18,Otolith,3
WEST ATL,11BFT411-1,2011,10,NA,NATL,108,NA,18,Otolith,3
WEST ATL,11BFT412-1,2011,10,NA,NATL,107,EST_L,18,Otolith,5
WEST ATL,11BFT412-2,2011,10,NA,NATL,124,EST_L,18,Otolith,4
WEST ATL,11BFT413-1,2011,10,NA,NATL,100,EST_L,18,Otolith,3
WEST ATL,11BFT413-2,2011,10,NA,NATL,114,EST_L,18,Otolith,4
WEST ATL,11BFT415-1,2011,10,NA,NATL,102,EST_L,18,Otolith,4
WEST ATL,11BFT416-1,2011,10,NA,NATL,114,EST_L,18,Otolith,4
WEST ATL,11BFT417-1,2011,11,NA,NATL,139,NA,18,Otolith,4
WEST ATL,11BFT42-1,2011,6,NA,MATL,99,NA,18,Otolith,4
WEST ATL,11BFT420-1,2011,7,NA,MATL,105,NA,18,Otolith,5
WEST ATL,11BFT421-1,2011,10,NA,MATL,82,NA,18,Otolith,4
WEST ATL,11BFT422-1,2011,7,NA,MATL,114,NA,18,Otolith,5
WEST ATL,11BFT423-1,2011,7,NA,MATL,112,NA,18,Otolith,5
WEST ATL,11BFT425-1,2011,9,NA,MATL,97,NA,18,Otolith,3
WEST ATL,11BFT426-1,2011,10,NA,MATL,71,NA,18,Otolith,3
WEST ATL,11BFT428-1,2011,7,NA,MATL,105,NA,18,Otolith,4
WEST ATL,11BFT429-1,2011,7,NA,MATL,101,NA,18,Otolith,4
WEST ATL,11BFT43-1,2011,6,NA,MATL,109,NA,18,Otolith,3
WEST ATL,11BFT44-1,2011,6,NA,MATL,102,NA,18,Otolith,4
WEST ATL,11BFT447-1,2011,11,BF51,NATL,207,EST_L,18,Otolith,11
WEST ATL,11BFT448-1,2011,11,BF51,NATL,227,EST_L,18,Otolith,8
WEST ATL,11BFT449-1,2011,10,BF51,NATL,266,EST_L,18,Otolith,14
WEST ATL,11BFT45-1,2011,6,NA,MATL,99,NA,18,Otolith,4
WEST ATL,11BFT450-1,2011,11,BF51,NATL,180,EST_L,18,Otolith,8
WEST ATL,11BFT451-1,2011,10,BF51,NATL,186,EST_L,18,Otolith,10
WEST ATL,11BFT452-1,2011,11,BF51,NATL,224,EST_L,18,Otolith,9
WEST ATL,11BFT453-1,2011,10,BF51,NATL,183,EST_L,18,Otolith,9
WEST ATL,11BFT454-1,2011,11,BF51,NATL,263,EST_L,18,Otolith,15
WEST ATL,11BFT455-1,2011,11,BF51,NATL,236,EST_L,18,Otolith,12
WEST ATL,11BFT456-1,2011,11,BF51,NATL,219,EST_L,18,Otolith,10
WEST ATL,11BFT457-1,2011,10,NA,NA,182,EST_L,18,Otolith,9
WEST ATL,11BFT458-1,2011,10,NA,NA,198,EST_L,18,Otolith,9
WEST ATL,11BFT459-1,2011,10,NA,NA,175,EST_L,18,Otolith,9
WEST ATL,11BFT46-1,2011,6,NA,MATL,80,NA,18,Otolith,2
WEST ATL,11BFT460-1,2011,10,NA,NA,191,EST_L,18,Otolith,8
WEST ATL,11BFT461-1,2011,10,NA,NA,228,EST_L,18,Otolith,11
WEST ATL,11BFT462-1,2011,10,NA,NA,157,EST_L,18,Otolith,7
WEST ATL,11BFT463-1,2011,10,NA,NA,201,EST_L,18,Otolith,19
WEST ATL,11BFT464-1,2011,10,NA,NA,184,EST_L,18,Otolith,7
WEST ATL,11BFT465-1,2011,10,NA,NA,158,EST_L,18,Otolith,7
WEST ATL,11BFT466-1,2011,10,NA,NA,179,EST_L,18,Otolith,11
WEST ATL,11BFT467-1,2011,10,NA,NA,238,EST_L,18,Otolith,12
WEST ATL,11BFT468-1,2011,10,NA,NA,201,EST_L,18,Otolith,10
WEST ATL,11BFT469-1,2011,10,NA,NA,156,EST_L,18,Otolith,10
WEST ATL,11BFT47-1,2011,6,NA,MATL,75,NA,18,Otolith,4
WEST ATL,11BFT48-1,2011,6,NA,MATL,75,NA,18,Otolith,3
WEST ATL,11BFT482-1,2011,6,NA,MATL,109,NA,18,Otolith,4
WEST ATL,11BFT484-1,2011,6,NA,MATL,103,NA,18,Otolith,4
WEST ATL,11BFT485-1,2011,6,NA,MATL,98,NA,18,Otolith,4
WEST ATL,11BFT486-1,2011,7,NA,MATL,141,NA,18,Otolith,5
WEST ATL,11BFT487-1,2011,6,NA,MATL,101,NA,18,Otolith,5
WEST ATL,11BFT488-1,2011,7,NA,MATL,108,NA,18,Otolith,3
WEST ATL,11BFT49-1,2011,6,NA,MATL,83,NA,18,Otolith,4
WEST ATL,11BFT490-1,2011,6,NA,MATL,109,NA,18,Otolith,4
WEST ATL,11BFT491-1,2011,6,NA,MATL,135,NA,18,Otolith,5
WEST ATL,11BFT494-1,2011,6,NA,MATL,101,NA,18,Otolith,5
WEST ATL,11BFT495-1,2011,6,NA,MATL,106,NA,18,Otolith,4
WEST ATL,11BFT5-1,2011,6,NA,MATL,81,EST_L,18,Otolith,3
WEST ATL,11BFT50-1,2011,6,NA,MATL,101,NA,18,Otolith,5
WEST ATL,11BFT51-1,2011,6,NA,MATL,78,NA,18,Otolith,5
WEST ATL,11BFT52-1,2011,6,NA,MATL,76,NA,18,Otolith,2
WEST ATL,11BFT53-1,2011,6,NA,MATL,76,NA,18,Otolith,2
WEST ATL,11BFT54-1,2011,6,NA,MATL,82,NA,18,Otolith,2
WEST ATL,11BFT55-1,2011,6,NA,MATL,80,NA,18,Otolith,2
WEST ATL,11BFT56-1,2011,6,NA,MATL,78,NA,18,Otolith,2
WEST ATL,11BFT57-1,2011,6,NA,MATL,80,NA,18,Otolith,3
WEST ATL,11BFT6-1,2011,6,NA,MATL,80,NA,18,Otolith,3
WEST ATL,11BFT60-1,2011,7,NA,MATL,107,NA,18,Otolith,5
WEST ATL,11BFT61-1,2011,7,NA,MATL,107,NA,18,Otolith,3
WEST ATL,11BFT63-1,2011,6,NA,MATL,93,NA,18,Otolith,4
WEST ATL,11BFT65-1,2011,6,NA,MATL,131,NA,18,Otolith,6
WEST ATL,11BFT66-1,2011,6,NA,MATL,102,NA,18,Otolith,5
WEST ATL,11BFT67-1,2011,6,NA,MATL,101,NA,18,Otolith,4
WEST ATL,11BFT69-1,2011,6,NA,MATL,108,NA,18,Otolith,5
WEST ATL,11BFT7-1,2011,6,NA,MATL,76,NA,18,Otolith,3
WEST ATL,11BFT70-1,2011,6,NA,MATL,99,NA,18,Otolith,4
WEST ATL,11BFT72-1,2011,6,NA,MATL,144,EST_L,18,Otolith,6
WEST ATL,11BFT74-1,2011,6,NA,MATL,105,NA,18,Otolith,3
WEST ATL,11BFT76-1,2011,6,NA,MATL,132,NA,18,Otolith,6
WEST ATL,11BFT77-1,2011,6,NA,MATL,136,NA,18,Otolith,4
WEST ATL,11BFT78-1,2011,6,NA,MATL,109,NA,18,Otolith,3
WEST ATL,11BFT79-1,2011,6,NA,MATL,84,NA,18,Otolith,3
WEST ATL,11BFT8-1,2011,6,NA,MATL,97,NA,18,Otolith,3
WEST ATL,11BFT80-1,2011,6,NA,MATL,91,NA,18,Otolith,3
WEST ATL,11BFT81-1,2011,6,NA,MATL,82,NA,18,Otolith,3
WEST ATL,11BFT83-1,2011,6,NA,MATL,79,NA,18,Otolith,2
WEST ATL,11BFT85-1,2011,6,NA,MATL,90,NA,18,Otolith,4
WEST ATL,11BFT86-1,2011,7,NA,MATL,103,NA,18,Otolith,3
WEST ATL,11BFT87-1,2011,7,NA,MATL,108,NA,18,Otolith,4
WEST ATL,11BFT88-1,2011,7,NA,MATL,147,NA,18,Otolith,6
WEST ATL,11BFT89-1,2011,7,NA,MATL,142,NA,18,Otolith,6
WEST ATL,11BFT9-1,2011,6,NA,MATL,85,NA,18,Otolith,3
WEST ATL,11BFT90-1,2011,7,NA,MATL,84,NA,18,Otolith,4
WEST ATL,11BFT91-1,2011,7,NA,MATL,91,NA,18,Otolith,4
WEST ATL,11BFT93-1,2011,6,NA,MATL,104,NA,18,Otolith,4
WEST ATL,11BFT98-1,2011,6,NA,MATL,97,NA,18,Otolith,4
WEST ATL,11BFT99-1,2011,7,NA,MATL,78,NA,18,Otolith,3
WEST ATL,120-2010,2010,8,NA,NATL,199,EST_L,17,Otolith,8
WEST ATL,121-2010,2010,8,NA,NATL,209,EST_L,17,Otolith,11
WEST ATL,121-2011,2011,7,NA,NATL,189,EST_L,17,Otolith,9
WEST ATL,122-2010,2010,8,NA,NATL,182,EST_L,17,Otolith,9
WEST ATL,122-2011,2011,7,NA,NATL,223,EST_L,17,Otolith,10
WEST ATL,123-2010,2010,8,NA,NATL,192,EST_L,17,Otolith,7
WEST ATL,123-2011,2011,8,NA,NATL,192,EST_L,17,Otolith,9
WEST ATL,124-2010,2010,8,NA,NATL,179,EST_L,17,Otolith,9
WEST ATL,124-2011,2011,8,NA,NATL,253,EST_L,17,Otolith,16
WEST ATL,125-2010,2010,8,NA,NATL,199,EST_L,17,Otolith,11
WEST ATL,125-2011,2011,8,NA,NATL,231,EST_L,17,Otolith,13
WEST ATL,126-2010,2010,8,NA,NATL,184,EST_L,17,Otolith,7
WEST ATL,126-2011,2011,7,NA,NATL,221,EST_L,17,Otolith,10
WEST ATL,127-2010,2010,8,NA,NATL,182,EST_L,17,Otolith,10
WEST ATL,127-2011,2011,7,NA,NATL,182,EST_L,17,Otolith,6
WEST ATL,128-2010,2010,9,NA,NATL,240,EST_L,17,Otolith,14
WEST ATL,128-2011,2011,8,NA,NATL,189,EST_L,17,Otolith,9
WEST ATL,129-2010,2010,9,NA,NATL,214,EST_L,17,Otolith,10
WEST ATL,12BFT1-1,2012,3,BF60,GOM,225,SFL,18,Otolith,11
WEST ATL,12BFT100-1,2012,6,NA,MATL,101,NA,18,Otolith,2
WEST ATL,12BFT101-1,2012,6,NA,MATL,121,NA,18,Otolith,5
WEST ATL,12BFT102-1,2012,6,NA,MATL,96,NA,18,Otolith,3
WEST ATL,12BFT103-1,2012,6,NA,MATL,121,NA,18,Otolith,3
WEST ATL,12BFT104-2,2012,6,NA,MATL,97,NA,18,Otolith,3
WEST ATL,12BFT105-1,2012,6,NA,MATL,124,NA,18,Otolith,5
WEST ATL,12BFT107-1,2012,6,NA,MATL,99,NA,18,Otolith,3
WEST ATL,12BFT108-2,2012,6,NA,MATL,126,NA,18,Otolith,5
WEST ATL,12BFT109-1,2012,6,NA,MATL,101,NA,18,Otolith,3
WEST ATL,12BFT11-1,2012,5,BF60,GOM,233,SFL,18,Otolith,13
WEST ATL,12BFT11-2,2012,5,BF60,GOM,245,SFL,18,Otolith,17
WEST ATL,12BFT11-3,2012,5,BF60,GOM,253,SFL,18,Otolith,18
WEST ATL,12BFT110-2,2012,6,NA,MATL,122,NA,18,Otolith,4
WEST ATL,12BFT111-1,2012,6,NA,MATL,123,NA,18,Otolith,4
WEST ATL,12BFT112-1,2012,6,NA,MATL,129,NA,18,Otolith,3
WEST ATL,12BFT113-1,2012,6,NA,MATL,99,NA,18,Otolith,4
WEST ATL,12BFT114-1,2012,6,NA,MATL,103,NA,18,Otolith,4
WEST ATL,12BFT115-1,2012,6,NA,MATL,121,NA,18,Otolith,3
WEST ATL,12BFT116-1,2012,6,NA,MATL,122,NA,18,Otolith,5
WEST ATL,12BFT117-1,2012,6,NA,MATL,105,NA,18,Otolith,3
WEST ATL,12BFT118-1,2012,6,NA,MATL,101,NA,18,Otolith,3
WEST ATL,12BFT119-1,2012,6,NA,MATL,120,NA,18,Otolith,3
WEST ATL,12BFT12-1,2012,5,BF60,GOM,243,SFL,18,Otolith,17
WEST ATL,12BFT12-2,2012,5,BF60,GOM,261,SFL,18,Otolith,12
WEST ATL,12BFT12-3,2012,5,BF60,GOM,234,SFL,18,Otolith,13
WEST ATL,12BFT120-1,2012,6,NA,MATL,102,NA,18,Otolith,2
WEST ATL,12BFT121-1,2012,6,NA,MATL,100,NA,18,Otolith,4
WEST ATL,12BFT122-1,2012,6,NA,MATL,125,NA,18,Otolith,3
WEST ATL,12BFT123-1,2012,7,NA,MATL,126,NA,18,Otolith,4
WEST ATL,12BFT124-2,2012,7,NA,MATL,127,NA,18,Otolith,3
WEST ATL,12BFT125-1,2012,7,NA,MATL,127,NA,18,Otolith,4
WEST ATL,12BFT126-1,2012,7,NA,MATL,123,NA,18,Otolith,4
WEST ATL,12BFT127-1,2012,7,NA,MATL,128,NA,18,Otolith,4
WEST ATL,12BFT128-1,2012,7,NA,MATL,128,NA,18,Otolith,4
WEST ATL,12BFT129-1,2012,7,NA,MATL,104,NA,18,Otolith,4
WEST ATL,12BFT130-1,2012,7,NA,MATL,137,NA,18,Otolith,5
WEST ATL,12BFT131-1,2012,7,NA,MATL,105,NA,18,Otolith,4
WEST ATL,12BFT132-2,2012,7,NA,MATL,126,NA,18,Otolith,4
WEST ATL,12BFT133-1,2012,7,NA,MATL,120,NA,18,Otolith,3
WEST ATL,12BFT134-1,2012,7,NA,MATL,99,NA,18,Otolith,4
WEST ATL,12BFT135-1,2012,7,NA,MATL,107,NA,18,Otolith,5
WEST ATL,12BFT136-2,2012,7,NA,MATL,130,NA,18,Otolith,6
WEST ATL,12BFT137-1,2012,7,NA,MATL,128,NA,18,Otolith,5
WEST ATL,12BFT138-1,2012,7,NA,MATL,134,NA,18,Otolith,3
WEST ATL,12BFT139-1,2012,7,NA,MATL,105,NA,18,Otolith,3
WEST ATL,12BFT141-2,2012,7,NA,MATL,101,NA,18,Otolith,4
WEST ATL,12BFT142-1,2012,7,NA,MATL,105,NA,18,Otolith,4
WEST ATL,12BFT143-1,2012,7,NA,MATL,133,NA,18,Otolith,5
WEST ATL,12BFT144-1,2012,7,NA,MATL,100,NA,18,Otolith,3
WEST ATL,12BFT145-1,2012,7,NA,MATL,114,NA,18,Otolith,3
WEST ATL,12BFT146-1,2012,8,NA,NATL,113,NA,18,Otolith,4
WEST ATL,12BFT147-2,2012,8,NA,NATL,146,NA,18,Otolith,6
WEST ATL,12BFT148-1,2012,8,NA,NATL,106,NA,18,Otolith,3
WEST ATL,12BFT149-2,2012,8,NA,NATL,134,NA,18,Otolith,4
WEST ATL,12BFT150-1,2012,8,NA,NATL,102,EST_L,18,Otolith,3
WEST ATL,12BFT151-1,2012,8,NA,NATL,94,NA,18,Otolith,4
WEST ATL,12BFT152-1,2012,8,NA,NATL,114,NA,18,Otolith,3
WEST ATL,12BFT153-1,2012,8,NA,NATL,151,EST_L,18,Otolith,4
WEST ATL,12BFT154-1,2012,8,NA,NATL,109,EST_L,18,Otolith,4
WEST ATL,12BFT155-2,2012,8,NA,NATL,136,NA,18,Otolith,3
WEST ATL,12BFT156-1,2012,8,NA,NATL,102,EST_L,18,Otolith,4
WEST ATL,12BFT157-1,2012,8,NA,NATL,128,NA,18,Otolith,4
WEST ATL,12BFT158-1,2012,8,NA,NATL,112,NA,18,Otolith,3
WEST ATL,12BFT159-2,2012,8,NA,NATL,136,NA,18,Otolith,4
WEST ATL,12BFT160-1,2012,8,NA,NATL,113,NA,18,Otolith,4
WEST ATL,12BFT161-1,2012,8,NA,NATL,97,EST_L,18,Otolith,3
WEST ATL,12BFT162-1,2012,8,NA,NATL,112,EST_L,18,Otolith,4
WEST ATL,12BFT163-2,2012,8,NA,NATL,144,EST_L,18,Otolith,5
WEST ATL,12BFT164-1,2012,8,NA,NATL,107,EST_L,18,Otolith,4
WEST ATL,12BFT165-1,2012,8,NA,NATL,114,EST_L,18,Otolith,3
WEST ATL,12BFT166-2,2012,8,NA,NATL,120,EST_L,18,Otolith,3
WEST ATL,12BFT167-1,2012,8,NA,NATL,139,EST_L,18,Otolith,5
WEST ATL,12BFT168-1,2012,8,NA,NATL,105,NA,18,Otolith,4
WEST ATL,12BFT169-1,2012,8,NA,NATL,109,EST_L,18,Otolith,3
WEST ATL,12BFT170-2,2012,8,NA,NATL,146,EST_L,18,Otolith,5
WEST ATL,12BFT171-1,2012,8,NA,NATL,109,EST_L,18,Otolith,5
WEST ATL,12BFT172-1,2012,8,NA,NATL,109,EST_L,18,Otolith,5
WEST ATL,12BFT173-2,2012,8,NA,NATL,124,EST_L,18,Otolith,3
WEST ATL,12BFT174-1,2012,8,NA,NATL,148,EST_L,18,Otolith,4
WEST ATL,12BFT175-2,2012,8,NA,NATL,100,EST_L,18,Otolith,3
WEST ATL,12BFT176-1,2012,8,NA,NATL,177,NA,18,Otolith,8
WEST ATL,12BFT177-1,2012,8,NA,NATL,100,EST_L,18,Otolith,5
WEST ATL,12BFT178-1,2012,8,NA,NATL,97,EST_L,18,Otolith,4
WEST ATL,12BFT179-1,2012,8,NA,NATL,111,NA,18,Otolith,4
WEST ATL,12BFT18-1,2012,6,BF51,NATL,205,EST_L,18,Otolith,10
WEST ATL,12BFT180-1,2012,8,NA,NATL,107,EST_L,18,Otolith,4
WEST ATL,12BFT181-1,2012,8,NA,NATL,131,EST_L,18,Otolith,5
WEST ATL,12BFT182-1,2012,8,NA,NATL,105,NA,18,Otolith,4
WEST ATL,12BFT183-1,2012,8,NA,NATL,112,EST_L,18,Otolith,3
WEST ATL,12BFT184-1,2012,8,NA,NATL,97,EST_L,18,Otolith,3
WEST ATL,12BFT185-1,2012,8,NA,NATL,107,NA,18,Otolith,3
WEST ATL,12BFT186-1,2012,8,NA,NATL,107,EST_L,18,Otolith,3
WEST ATL,12BFT187-1,2012,8,NA,NATL,106,NA,18,Otolith,3
WEST ATL,12BFT188-1,2012,8,NA,NATL,111,NA,18,Otolith,3
WEST ATL,12BFT189-1,2012,8,NA,NATL,126,NA,18,Otolith,5
WEST ATL,12BFT19-1,2012,6,BF51,NATL,207,EST_L,18,Otolith,10
WEST ATL,12BFT190-1,2012,8,NA,NATL,131,EST_L,18,Otolith,6
WEST ATL,12BFT191-1,2012,8,NA,NATL,101,NA,18,Otolith,6
WEST ATL,12BFT192-1,2012,8,NA,NATL,97,EST_L,18,Otolith,4
WEST ATL,12BFT193-1,2012,8,NA,NATL,107,EST_L,18,Otolith,4
WEST ATL,12BFT194-1,2012,5,BF60,GOM,248,SFL,18,Otolith,16
WEST ATL,12BFT195-1,2012,6,NA,MATL,128,NA,18,Otolith,5
WEST ATL,12BFT196-1,2012,6,NA,MATL,122,NA,18,Otolith,3
