"Year","Quarter","Area","Fleet","Catch"
1973,2,1,2,51.8144
1974,2,1,2,97.54444
1975,2,1,2,1201.96784
1976,2,1,2,1131.1058
1977,2,1,2,731.12144
1978,2,1,2,807.24753
1979,2,1,2,798.15852
1980,2,1,2,19.86678
1981,2,1,2,259.74791
1964,3,1,2,0.8021
1975,3,1,2,0.76656
1976,3,1,2,0.11954
1963,4,1,2,1.1653
1958,1,2,2,15.27742
1959,1,2,2,139.53836
1960,1,2,2,26.68724
1961,1,2,2,180.21348
1962,1,2,2,133.85205
1963,1,2,2,905.43724
1964,1,2,2,3913.46782
1965,1,2,2,1312.73408
1966,1,2,2,79.30654
1967,1,2,2,5.72412
1968,1,2,2,2.86718
1969,1,2,2,2.25241
1970,1,2,2,15.04989
1971,1,2,2,67.21879
1972,1,2,2,15.83408
1973,1,2,2,0.52338
1974,1,2,2,546.84243
1975,1,2,2,19.16402
1976,1,2,2,847.91094
1977,1,2,2,2190.25367
1978,1,2,2,1495.60434
1979,1,2,2,1146.66953
1980,1,2,2,1370.94742
1981,1,2,2,2270.15287
1982,1,2,2,124.06519
1983,1,2,2,326.67297
1984,1,2,2,331.07195
1985,1,2,2,1045.41147
1986,1,2,2,135.48027
1987,1,2,2,434.67875
1988,1,2,2,599.93102
1989,1,2,2,177.5139
1990,1,2,2,330.6509
1991,1,2,2,196.76155
1992,1,2,2,272.72299
1993,1,2,2,327.36985
1994,1,2,2,391.24237
1995,1,2,2,45.04169
1996,1,2,2,139.86252
1997,1,2,2,75.86325
1998,1,2,2,231.05636
1999,1,2,2,79.29191
2000,1,2,2,230.04196
2001,1,2,2,4.7794
2002,1,2,2,193.22586
2004,1,2,2,343.3816
2005,1,2,2,220.15626
2006,1,2,2,369.20043
2007,1,2,2,258.96662
2008,1,2,2,166.21114
2009,1,2,2,100.47265
1957,2,2,2,3.3913
1958,2,2,2,13.41936
1959,2,2,2,15.78554
1960,2,2,2,123.45852
1961,2,2,2,29.19738
1962,2,2,2,276.41272
1963,2,2,2,4641.96817
1964,2,2,2,7753.94412
1965,2,2,2,7666.35432
1966,2,2,2,2344.76853
1967,2,2,2,634.58763
1968,2,2,2,174.70694
1969,2,2,2,110.20808
1970,2,2,2,7.83849
1971,2,2,2,280.04622
1972,2,2,2,37.90583
1973,2,2,2,54.95468
1974,2,2,2,86.37643
1975,2,2,2,103.86903
1976,2,2,2,13.9864
1977,2,2,2,5.50345
1978,2,2,2,3.81979
1979,2,2,2,97.62213
1980,2,2,2,32.45839
1981,2,2,2,73.5412
1982,2,2,2,3.2496
1984,2,2,2,9.82919
1985,2,2,2,46.0987
1986,2,2,2,2.96622
1987,2,2,2,3.52665
2002,2,2,2,85.97714
2005,2,2,2,23.61854
2006,2,2,2,0.04047
1957,3,2,2,0.26087
1959,3,2,2,1.93596
1960,3,2,2,19.83509
1961,3,2,2,4.19101
1962,3,2,2,116.16053
1963,3,2,2,111.63564
1964,3,2,2,47.32415
1965,3,2,2,87.655
1966,3,2,2,34.54038
1967,3,2,2,19.34356
1968,3,2,2,48.55095
1969,3,2,2,0.96533
1970,3,2,2,23.82898
1971,3,2,2,964.17567
1972,3,2,2,210.64125
1973,3,2,2,443.30106
1974,3,2,2,123.0825
1975,3,2,2,28.17112
1976,3,2,2,11.1174
1977,3,2,2,0.71784
1978,3,2,2,6.20716
1979,3,2,2,10.34794
1980,3,2,2,28.68091
1981,3,2,2,54.92053
1982,3,2,2,2.78538
1983,3,2,2,0.39899
1984,3,2,2,0.07801
1985,3,2,2,0.48984
1986,3,2,2,1.72455
1987,3,2,2,0.22511
1988,3,2,2,0.06711
1989,3,2,2,0.95902
1992,3,2,2,0.11454
1993,3,2,2,1.72603
1998,3,2,2,4.95785
2000,3,2,2,4.07238
2001,3,2,2,2.92931
2002,3,2,2,0.11137
2003,3,2,2,0.1502
2009,3,2,2,7.05861
1957,4,2,2,26.34783
1958,4,2,2,3.30323
1959,4,2,2,42.74013
1960,4,2,2,169.01913
1961,4,2,2,159.39812
1962,4,2,2,692.57469
1963,4,2,2,530.79367
1964,4,2,2,294.17185
1965,4,2,2,80.25661
1966,4,2,2,9.31683
1967,4,2,2,34.34469
1968,4,2,2,6.11667
1969,4,2,2,2.41329
1970,4,2,2,18.18526
1971,4,2,2,63.55931
1972,4,2,2,24.47085
1973,4,2,2,546.40649
1974,4,2,2,51.1542
1975,4,2,2,126.67422
1976,4,2,2,805.354
1977,4,2,2,414.79268
1978,4,2,2,346.96366
1979,4,2,2,854.97459
1980,4,2,2,1330.23453
1981,4,2,2,664.59063
1982,4,2,2,161.89984
1983,4,2,2,383.92803
1984,4,2,2,355.02085
1986,4,2,2,443.82896
1987,4,2,2,521.56948
1988,4,2,2,509.00193
1989,4,2,2,289.52708
1990,4,2,2,219.3491
1991,4,2,2,491.23846
1992,4,2,2,239.16241
1993,4,2,2,251.90414
1994,4,2,2,35.75762
1995,4,2,2,341.95831
1996,4,2,2,296.13748
1997,4,2,2,254.13676
1998,4,2,2,454.98579
1999,4,2,2,285.7081
2000,4,2,2,257.88567
2001,4,2,2,498.29128
2002,4,2,2,295.68563
2003,4,2,2,56.8498
2004,4,2,2,126.61837
2005,4,2,2,21.22519
2006,4,2,2,6.75908
2007,4,2,2,18.03339
2008,4,2,2,325.38884
2009,4,2,2,54.66673
1960,1,4,2,9.98324
1961,1,4,2,10.47228
1962,1,4,2,185.76644
1963,1,4,2,23.92868
1964,1,4,2,179.1227
1965,1,4,2,92.12905
1966,1,4,2,0.68933
1967,1,4,2,5.59255
1968,1,4,2,1.1626
1970,1,4,2,4.8
1971,1,4,2,7.00725
1972,1,4,2,90.14218
1973,1,4,2,5.55483
1974,1,4,2,144.73483
1975,1,4,2,828.29966
1976,1,4,2,291.82232
1977,1,4,2,125.09495
1978,1,4,2,199.56006
1979,1,4,2,52.11339
1980,1,4,2,121.47923
1981,1,4,2,109.87503
1982,1,4,2,51.56504
1983,1,4,2,49.94896
1984,1,4,2,70.60106
1985,1,4,2,23.99073
1986,1,4,2,78.43785
1987,1,4,2,257.57273
1988,1,4,2,237.36389
1989,1,4,2,205.5725
1990,1,4,2,189.87578
1991,1,4,2,101.3017
1992,1,4,2,271.48161
1993,1,4,2,120.85433
1994,1,4,2,129.59332
1995,1,4,2,80.4528
1996,1,4,2,89.92754
1997,1,4,2,188.71644
1998,1,4,2,237.01371
1999,1,4,2,102.66421
2000,1,4,2,319.86756
2001,1,4,2,97.66652
2002,1,4,2,292.15232
2003,1,4,2,195.00827
2004,1,4,2,76.36836
2005,1,4,2,196.51083
2006,1,4,2,864.79019
2007,1,4,2,247.82762
2008,1,4,2,157.5289
2009,1,4,2,1.37166
1957,2,4,2,2.0625
1958,2,4,2,0.35294
1960,2,4,2,154.55988
1961,2,4,2,8.09855
1962,2,4,2,145.14077
1963,2,4,2,175.94609
1964,2,4,2,97.19836
1965,2,4,2,221.29026
1966,2,4,2,11.4124
1967,2,4,2,7.12384
1968,2,4,2,6.86993
1969,2,4,2,0.5
1970,2,4,2,15.3
1971,2,4,2,104.35103
1972,2,4,2,137.63034
1973,2,4,2,26.31229
1974,2,4,2,427.15215
1975,2,4,2,1701.42685
1976,2,4,2,1304.99907
1977,2,4,2,1279.34197
1978,2,4,2,314.27721
1979,2,4,2,550.8049
1980,2,4,2,722.63424
1981,2,4,2,386.28926
1982,2,4,2,2339.20668
1983,2,4,2,2493.61791
1984,2,4,2,1373.63244
1985,2,4,2,356.29487
1986,2,4,2,552.9635
1987,2,4,2,613.39016
1988,2,4,2,894.82125
1989,2,4,2,272.70917
1990,2,4,2,615.28114
1991,2,4,2,1010.05689
1992,2,4,2,1364.75908
1993,2,4,2,706.34915
1994,2,4,2,604.73023
1995,2,4,2,1097.52511
1996,2,4,2,468.54544
1997,2,4,2,396.55123
1998,2,4,2,506.13456
1999,2,4,2,237.13682
2000,2,4,2,112.79756
2001,2,4,2,275.97176
2002,2,4,2,415.22016
2003,2,4,2,305.38808
2004,2,4,2,141.48701
2005,2,4,2,235.55943
2006,2,4,2,287.59731
2007,2,4,2,118.87134
2008,2,4,2,157.79941
2009,2,4,2,21.03213
1957,3,4,2,5.15625
1958,3,4,2,0.88235
1959,3,4,2,9.59572
1960,3,4,2,169.71518
1961,3,4,2,76.93635
1962,3,4,2,846.00249
1963,3,4,2,715.04478
1964,3,4,2,170.39469
1965,3,4,2,44.77423
1966,3,4,2,14.68983
1967,3,4,2,22.63649
1968,3,4,2,4.01624
1969,3,4,2,1.16667
1970,3,4,2,0.75
1971,3,4,2,0.37877
1972,3,4,2,0.28436
1974,3,4,2,82.24063
1975,3,4,2,9.75031
1976,3,4,2,67.95369
1977,3,4,2,69.97968
1978,3,4,2,1.19497
1979,3,4,2,0.1079
1981,3,4,2,0.15696
1982,3,4,2,137.66592
1983,3,4,2,32.63332
1984,3,4,2,29.37537
1985,3,4,2,1.1347
1986,3,4,2,6.2376
1987,3,4,2,10.8325
1988,3,4,2,7.39661
1989,3,4,2,0.13427
1990,3,4,2,4.55308
1991,3,4,2,23.02312
1992,3,4,2,89.88131
1993,3,4,2,40.62616
1995,3,4,2,16.94932
1996,3,4,2,8.30101
1999,3,4,2,0.54842
2001,3,4,2,3.04068
1957,4,4,2,25.78125
1958,4,4,2,0.76471
1959,4,4,2,46.40428
1960,4,4,2,146.74169
1961,4,4,2,108.49282
1962,4,4,2,1307.0903
1963,4,4,2,703.08046
1964,4,4,2,135.28426
1965,4,4,2,42.45164
1966,4,4,2,23.16292
1967,4,4,2,64.11449
1968,4,4,2,0.21138
1969,4,4,2,0.33334
1970,4,4,2,0.15
1971,4,4,2,44.31604
1972,4,4,2,6.54028
1973,4,4,2,2.92359
1974,4,4,2,321.15073
1975,4,4,2,18.54935
1976,4,4,2,244.77746
1977,4,4,2,82.83991
1979,4,4,2,0.1079
1981,4,4,2,4.70893
1982,4,4,2,0.3183
1985,4,4,2,17.66885
1986,4,4,2,5.14602
1987,4,4,2,13.84153
1988,4,4,2,8.74145
1989,4,4,2,7.92213
1990,4,4,2,0.12306
1991,4,4,2,5.42688
1993,4,4,2,3.92606
1995,4,4,2,215.4824
1996,4,4,2,12.91267
1997,4,4,2,3.57698
1999,4,4,2,16.89133
2000,4,4,2,0.13722
2001,4,4,2,0.85139
2002,4,4,2,10.83532
1973,1,5,2,3.50831
1981,1,5,2,12.08625
1986,1,5,2,33.68305
1987,1,5,2,2.55767
1988,1,5,2,5.54745
1989,1,5,2,83.78658
1990,1,5,2,89.83105
1991,1,5,2,183.85601
1992,1,5,2,568.8585
1993,1,5,2,520.45872
1994,1,5,2,474.67324
1995,1,5,2,66.66734
1999,1,5,2,1.42589
2000,1,5,2,10.56619
2001,1,5,2,703.126
2002,1,5,2,42.13736
2005,1,5,2,58.5729
2007,1,5,2,53.69288
2008,1,5,2,169.43148
2009,1,5,2,22.9753
1965,2,5,2,0.90322
1966,2,5,2,0.01301
1968,2,5,2,0.21138
1973,2,5,2,1.31561
1975,2,5,2,1.30796
1976,2,5,2,7.02969
1978,2,5,2,0.68284
1979,2,5,2,0.86316
1981,2,5,2,0.78482
1982,2,5,2,15.91513
1993,2,5,2,0.1707
2001,2,5,2,43.1776
1965,3,5,2,2.06452
1967,3,5,2,0.13316
1968,3,5,2,0.52846
1971,3,5,2,0.18939
1974,3,5,2,0.65098
1975,3,5,2,0.11891
1979,3,5,2,0.21579
1982,3,5,2,0.15915
1992,3,5,2,27.7329
1993,3,5,2,1.53629
1994,3,5,2,2.20239
1995,3,5,2,397.51806
1996,3,5,2,850.238
1997,3,5,2,690.35687
1998,3,5,2,874.33253
1999,3,5,2,365.13799
2000,3,5,2,502.23734
2001,3,5,2,482.85932
2002,3,5,2,595.67501
2003,3,5,2,261.14251
2004,3,5,2,107.41331
2005,3,5,2,218.82434
2006,3,5,2,10.87083
2007,3,5,2,120.83231
2008,3,5,2,342.28945
2009,3,5,2,293.87815
1966,4,5,2,0.03252
1967,4,5,2,0.19974
1978,4,5,2,0.34142
1980,4,5,2,34.77204
1982,4,5,2,3.02387
1984,4,5,2,23.36677
1985,4,5,2,15.72366
1986,4,5,2,62.53197
1987,4,5,2,1.80542
1988,4,5,2,15.12942
1989,4,5,2,93.7228
1990,4,5,2,550.1844
1991,4,5,2,1645.16602
1992,4,5,2,983.84957
1993,4,5,2,1070.61904
1994,4,5,2,786.0217
1995,4,5,2,2044.76619
1996,4,5,2,1899.54633
1997,4,5,2,1181.75981
1998,4,5,2,1398.79431
1999,4,5,2,1728.07132
2000,4,5,2,1922.91019
2001,4,5,2,732.43796
2002,4,5,2,1153.09203
2003,4,5,2,1393.96953
2004,4,5,2,999.06271
2005,4,5,2,1357.44619
2006,4,5,2,427.71911
2007,4,5,2,623.58434
2008,4,5,2,1454.91063
2009,4,5,2,1528.60044
1980,1,6,2,1.11449
1981,1,6,2,0.62786
1984,1,6,2,0.16691
1989,1,6,2,15.03862
1990,1,6,2,0.86139
1991,1,6,2,0.16445
1992,1,6,2,0.16707
1993,1,6,2,19.45959
1994,1,6,2,1.15915
1995,1,6,2,50.73496
2000,1,6,2,1.50946
2005,1,6,2,5.83194
2006,1,6,2,0.79933
2007,1,6,2,66.48578
2008,1,6,2,8.83676
1965,2,6,2,0.3871
1971,2,6,2,0.75754
1973,2,6,2,4.38538
1974,2,6,2,2.27844
1975,2,6,2,8.91795
1976,2,6,2,29.02001
1977,2,6,2,33.5702
1978,2,6,2,60.94349
1979,2,6,2,25.78696
1982,2,6,2,20.37137
1983,2,6,2,32.79981
1984,2,6,2,16.85746
1985,2,6,2,5.02509
1989,2,6,2,157.50264
1990,2,6,2,13.29007
1991,2,6,2,1.48006
1992,2,6,2,26.2293
1998,2,6,2,0.1378
2005,2,6,2,2.78919
1972,3,6,2,5.40284
1974,3,6,2,1216.79225
1975,3,6,2,331.62902
1976,3,6,2,27.39777
1977,3,6,2,3.1733
1982,3,6,2,4.77454
1989,3,6,2,1.61128
1996,3,6,2,1.69094
1997,3,6,2,61.79539
1998,3,6,2,71.10411
1999,3,6,2,94.32824
2000,3,6,2,9.05674
2001,3,6,2,76.26016
2002,3,6,2,1.20393
2003,3,6,2,30.66757
2004,3,6,2,140.4053
2005,3,6,2,20.79211
2006,3,6,2,66.82361
2007,3,6,2,73.39582
2008,3,6,2,34.53553
1967,4,6,2,0.19974
1981,4,6,2,0.47089
1985,4,6,2,0.1621
1991,4,6,2,10.52485
1992,4,6,2,17.0407
1994,4,6,2,76.62002
1995,4,6,2,0.90397
1996,4,6,2,9.83823
1997,4,6,2,382.2433
1998,4,6,2,107.48297
1999,4,6,2,143.79572
2000,4,6,2,15.9179
2001,4,6,2,9.60853
2002,4,6,2,25.68372
2003,4,6,2,508.82412
2004,4,6,2,550.26329
2005,4,6,2,501.67313
2006,4,6,2,237.39966
2007,4,6,2,307.31
2008,4,6,2,25.2479
2009,4,6,2,36.12038
1975,1,7,2,1.32284
1983,1,7,2,3.00592
1988,1,7,2,0.73767
1972,2,7,2,43.22525
1973,2,7,2,243.06894
1974,2,7,2,1860.83022
1975,2,7,2,283.91339
1976,2,7,2,575.58312
1977,2,7,2,273.80078
1978,2,7,2,6.30447
1979,2,7,2,25.52344
1980,2,7,2,114.86557
1981,2,7,2,27.83301
1982,2,7,2,165.06871
1983,2,7,2,375.40602
1984,2,7,2,637.12225
1985,2,7,2,914.20799
1986,2,7,2,333.40347
1987,2,7,2,280
1988,2,7,2,241.03359
1989,2,7,2,100.75577
1990,2,7,2,171.99995
1991,2,7,2,82.56071
1992,2,7,2,121.70253
1993,2,7,2,552.33323
1994,2,7,2,536.00001
1995,2,7,2,813.00002
1996,2,7,2,764.99993
1997,2,7,2,98.95348
1998,2,7,2,360.99999
1999,2,7,2,380.99993
2000,2,7,2,135.99999
2001,2,7,2,152.00001
2002,2,7,2,389.99996
2003,2,7,2,315.99999
2004,2,7,2,637.99995
2005,2,7,2,378.00004
2006,2,7,2,555.99999
2007,2,7,2,465.99999
2008,2,7,2,79.96
2009,2,7,2,18.453
1972,3,7,2,68.13198
1973,3,7,2,2.93107
1974,3,7,2,334.16977
1975,3,7,2,974.76376
1976,3,7,2,392.41689
1977,3,7,2,246.19921
1978,3,7,2,54.69553
1979,3,7,2,73.47656
1980,3,7,2,4.13444
1981,3,7,2,72.16699
1982,3,7,2,795.93129
1983,3,7,2,298.58806
1984,3,7,2,398.87775
1985,3,7,2,91.79201
1986,3,7,2,7.59653
1988,3,7,2,16.22873
1989,3,7,2,26.24422
1991,3,7,2,2.43929
1992,3,7,2,1.29747
1993,3,7,2,240.66666
1997,3,7,2,40.49798
1972,4,7,2,0.64276
1997,4,7,2,45.54855
1950,2,6,3,38.5276920863309
1951,2,6,3,50.141071942446
1952,2,6,3,60.6713568345324
1953,2,6,3,53.5485107913669
1954,2,6,3,71.2263884892086
1955,2,6,3,84.9374417266187
1956,2,6,3,44.1453237410072
1957,2,6,3,52.0187050359712
1958,2,6,3,54.9194244604316
1959,2,6,3,49.2086330935252
1960,2,6,3,17.7928057553957
1961,2,6,3,20.686454676259
1962,2,6,3,22.0412589928058
1963,2,6,3,17.8834532374101
1964,2,6,3,16.3165467625899
1965,2,6,3,23.1361122302158
1966,2,6,3,43.1900028776978
1967,2,6,3,22.9398992805755
1968,2,6,3,17.0174330935252
1969,2,6,3,22.7965467625899
1970,2,6,3,30.6505942446043
1971,2,6,3,29.2025007194245
1972,2,6,3,27.2199107913669
1973,2,6,3,31.2100316546763
1974,2,6,3,21.3447496402878
1975,2,6,3,171.606483422219
1976,2,6,3,18.8349093154362
1977,2,6,3,98.1735487374595
1978,2,6,3,32.6592808243479
1979,2,6,3,41.4659012826386
1980,2,6,3,36.8166513971599
1981,2,6,3,26.8641491067339
1982,2,6,3,28.874612470993
1983,2,6,3,15.431437278515
1984,2,6,3,63.544526107072
1985,2,6,3,48.2949758096497
1986,2,6,3,46.5480777263714
1987,2,6,3,44.3547918043622
1989,2,6,3,123.757463465708
1990,2,6,3,62.2776560616175
1991,2,6,3,8.35584230499588
1993,2,6,3,21.9731514393592
1994,2,6,3,32.1954718385987
1995,2,6,3,38.5976232212801
1996,2,6,3,908.05393257339
1997,2,6,3,462.773372097491
1998,2,6,3,360.915198740803
1999,2,6,3,67.2197747097719
2000,2,6,3,154.717371319514
2001,2,6,3,266.349038685374
2002,2,6,3,275.87606588724
2003,2,6,3,75.1212116227249
2004,2,6,3,195.738023750837
2005,2,6,3,474.755783077021
2006,2,6,3,437.16739017695
1950,3,6,3,2144.70819280576
1951,3,6,3,2791.1863381295
1952,3,6,3,3377.3721971223
1953,3,6,3,2980.86710071942
1954,3,6,3,3964.93562589928
1955,3,6,3,4728.18425611511
1956,3,6,3,2457.42302158273
1957,3,6,3,2895.70791366906
1958,3,6,3,3057.18129496403
1959,3,6,3,2739.28057553957
1960,3,6,3,990.46618705036
1961,3,6,3,1151.54597697842
1962,3,6,3,1226.96341726619
1963,3,6,3,995.512230215827
1964,3,6,3,908.287769784173
1965,3,6,3,1287.91024748201
1966,3,6,3,2404.24349352518
1967,3,6,3,1276.9877266187
1968,3,6,3,947.303775539568
1969,3,6,3,1269.00776978417
1970,3,6,3,1706.21641294964
1971,3,6,3,1625.60587338129
1972,3,6,3,1515.24170071942
1973,3,6,3,1737.35842877698
1974,3,6,3,1188.19106330935
1975,3,6,3,1416.72363272136
1976,3,6,3,905.044599785235
1977,3,6,3,1521.53215212996
1978,3,6,3,1818.03312164993
1979,3,6,3,1290.08712070545
1980,3,6,3,1145.43965826844
1981,3,6,3,835.797407008704
1982,3,6,3,843.337892845079
1983,3,6,3,623.285357585537
1984,3,6,3,2162.45122075347
1985,3,6,3,1643.50158532716
1986,3,6,3,1584.0537914078
1987,3,6,3,1509.41520158625
1988,3,6,3,1624.21719734623
1989,3,6,3,1765.83548203058
1990,3,6,3,1605.51861290216
1991,3,6,3,1364.78530184049
1992,3,6,3,847.495506557555
1993,3,6,3,3664.28539780545
1994,3,6,3,290.459197003827
1995,3,6,3,1406.8832763976
1996,3,6,3,3577.24639721312
1997,3,6,3,4036.06043913991
1998,3,6,3,2091.45439740258
1999,3,6,3,1394.90037375585
2000,3,6,3,1017.50522878159
2001,3,6,3,1543.45638572715
2002,3,6,3,1598.66421018296
2003,3,6,3,435.317185130212
2004,3,6,3,1134.27517583314
2005,3,6,3,1041.51284057173
2006,3,6,3,223.267999855789
1950,4,6,3,791.958115107914
1951,4,6,3,1030.67758992806
1952,4,6,3,1247.13344604317
1953,4,6,3,1100.71938848921
1954,4,6,3,1464.09798561151
1955,4,6,3,1745.93630215827
1956,4,6,3,907.431654676259
1957,4,6,3,1069.27338129496
1958,4,6,3,1128.89928057554
1959,4,6,3,1011.51079136691
1960,4,6,3,365.741007194245
1961,4,6,3,425.221568345324
1962,4,6,3,453.070323741007
1963,4,6,3,367.604316546763
1964,4,6,3,335.395683453237
1965,4,6,3,475.57564028777
1966,4,6,3,887.794503597122
1967,4,6,3,471.542374100719
1968,4,6,3,349.802791366906
1969,4,6,3,468.595683453237
1970,4,6,3,630.039992805755
1971,4,6,3,600.273625899281
1972,4,6,3,559.520388489209
1973,4,6,3,641.539539568345
1974,4,6,3,438.75318705036
1975,4,6,3,324.11788385642
1976,4,6,3,88.1204908993289
1977,4,6,3,170.909299132582
1978,4,6,3,671.329597525722
1979,4,6,3,116.76797801191
1980,4,6,3,103.675690334402
1981,4,6,3,75.6494438845625
1982,4,6,3,41.5694946839281
1983,4,6,3,2120.20120513595
1984,4,6,3,705.189253139458
1985,4,6,3,535.956438863186
1986,4,6,3,516.570130865829
1987,4,6,3,492.230006609385
1988,4,6,3,936.385802653772
1989,4,6,3,529.406924503713
1990,4,6,3,191.815221036223
1991,4,6,3,215.858885854513
1992,4,6,3,541.194493442445
1993,4,6,3,17.7877907551866
1994,4,6,3,1037.25435115757
1995,4,6,3,1507.23709038112
1996,4,6,3,547.580810213487
1997,4,6,3,1694.7223887626
1998,4,6,3,341.843653856619
1999,4,6,3,1.5521515343763
2000,4,6,3,137.877459898891
2001,4,6,3,252.274575587477
2002,4,6,3,261.298173929802
2003,4,6,3,71.1516432470632
2004,4,6,3,185.394800416021
2005,4,6,3,631.947776351248
2006,4,6,3,279.977209967261
2007,2,6,4,305.53722
2008,2,6,4,846.442
2009,2,6,4,56.11492
2010,2,6,4,18.622
2011,2,6,4,35.89296
2012,2,6,4,0.11374
2015,2,6,4,3.12399174962789
2016,2,6,4,35.78129
2017,2,6,4,14.17857
2018,2,6,4,25.29605
2019,2,6,4,50.558
2007,3,6,4,1748.40527
2008,3,6,4,1001.7158
2009,3,6,4,880.516
2010,3,6,4,506.7653
2011,3,6,4,454.2446
2012,3,6,4,173.14492
2013,3,6,4,73.5788
2014,3,6,4,2.2958
2015,3,6,4,37.3024977669335
2016,3,6,4,584.33313
2017,3,6,4,62.25958
2018,3,6,4,185.54042
2019,3,6,4,163.07758
2007,4,6,4,50.03752
2008,4,6,4,251.9812
2009,4,6,4,56.64492
2010,4,6,4,87.45716
2011,4,6,4,53.22796
2012,4,6,4,45.99186
2013,4,6,4,0.1222
2015,4,6,4,1.34151048343858
2016,4,6,4,132.12338
2017,4,6,4,1.04565
2018,4,6,4,0.23302
2019,4,6,4,5.469
1950,1,7,5,49.8700347794252
1951,1,7,5,42.7131466227348
1952,1,7,5,61.6082066434194
1953,1,7,5,65.6196494820781
1954,1,7,5,83.3624363346512
1955,1,7,5,58.1601719458515
1956,1,7,5,44.4931385601445
1957,1,7,5,39.9650584773586
1958,1,7,5,37.5506125990308
1959,1,7,5,27.5026249035825
1960,1,7,5,24.4636889210336
1961,1,7,5,30.1521280666912
1962,1,7,5,22.1678248769171
1963,1,7,5,60.6877921108175
1964,1,7,5,49.3102841842782
1965,1,7,5,17.6099726076641
1966,1,7,5,69.6134340680442
1967,1,7,5,108.067188978047
1968,1,7,5,122.093439772299
1969,1,7,5,135.045534780765
1970,1,7,5,88.9521844025557
1971,1,7,5,141.969806469839
1972,1,7,5,153.367765935515
1973,1,7,5,393.765419921289
1974,1,7,5,855.954727575571
1975,1,7,5,1105.49719560441
1976,1,7,5,1496.26520496296
1977,1,7,5,1121.35366256052
1978,1,7,5,593.902420277524
1979,1,7,5,753.244510596245
1980,1,7,5,1048.17585816086
1981,1,7,5,472.267590484081
1982,1,7,5,1408.72129242515
1983,1,7,5,1212.62968059429
1984,1,7,5,1136.07624044723
1985,1,7,5,1324.78702683167
1986,1,7,5,1259.10493607896
1987,1,7,5,269.788420373695
1988,1,7,5,395.117940581438
1989,1,7,5,450.42330034692
1990,1,7,5,552.271406889001
1991,1,7,5,619.234568139688
1992,1,7,5,710.862816166073
1993,1,7,5,778.12222389092
1994,1,7,5,882.222068321615
1995,1,7,5,1104.51054241366
1996,1,7,5,1163.49867077087
1997,1,7,5,410.124823895
1998,1,7,5,815.70786366436
1999,1,7,5,1422.80104693752
2000,1,7,5,2249.13875397016
2001,1,7,5,1153.59684013701
2002,1,7,5,1700.90996228143
2003,1,7,5,450.863333570945
2004,1,7,5,102.37800509192
2005,1,7,5,69.7265392
2006,1,7,5,204.225848747402
2007,1,7,5,9279.593023569
2008,1,7,5,251.48511
1950,3,7,5,549.07926047959
1951,3,7,5,470.280461285008
1952,3,7,5,541.898554734543
1953,3,7,5,632.546538944957
1954,3,7,5,805.98028842147
1955,3,7,5,535.489285954344
1956,3,7,5,420.72360959434
1957,3,7,5,394.864905275388
1958,3,7,5,372.438216897485
1959,3,7,5,271.822059705718
1960,3,7,5,247.432252862931
1961,3,7,5,266.038271382366
1962,3,7,5,181.341577871107
1963,3,7,5,430.86643189936
1964,3,7,5,355.857885297785
1965,3,7,5,137.016078671008
1966,3,7,5,647.42097870505
1967,3,7,5,984.266556703036
1968,3,7,5,1213.71067180572
1969,3,7,5,1141.48221431938
1970,3,7,5,752.077458137943
1971,3,7,5,1342.11817184848
1972,3,7,5,1163.51697362232
1973,3,7,5,1283.00764535786
1974,3,7,5,2266.71450551545
1975,3,7,5,2239.23677170009
1976,3,7,5,3696.86142671709
1977,3,7,5,2125.9928012352
1978,3,7,5,1535.87499283072
1979,3,7,5,1286.59599975024
1980,3,7,5,2096.05890654395
1981,3,7,5,2089.09234094609
1982,3,7,5,3273.30061251281
1983,3,7,5,2879.60766449456
1984,3,7,5,2614.65952271034
1985,3,7,5,3568.30700065838
1986,3,7,5,4338.12077228523
1987,3,7,5,4833.95563905179
1988,3,7,5,6792.30508799713
1989,3,7,5,5540.75498586729
1990,3,7,5,5905.31531457343
1991,3,7,5,6909.97412006405
1992,3,7,5,10064.3765344471
1993,3,7,5,9399.70047619767
1994,3,7,5,14548.8404899882
1995,3,7,5,11540.7700388945
1996,3,7,5,13186.5548946136
1997,3,7,5,9187.08395600895
1998,3,7,5,11569.8753571474
1999,3,7,5,10514.4876315358
2000,3,7,5,8894.9594876772
2001,3,7,5,8818.81911994742
2002,3,7,5,13742.5925121813
2003,3,7,5,10025.3983501782
2004,3,7,5,7907.44033011751
2005,3,7,5,8155.59809076215
2006,3,7,5,4058.32873299643
2007,3,7,5,2913.740859133
1950,4,7,5,474.528647263408
1951,4,7,5,406.428665568369
1952,4,7,5,746.301625384909
1953,4,7,5,729.929007387247
1954,4,7,5,924.476389306159
1955,4,7,5,676.465548138537
1956,4,7,5,504.514765470572
1957,4,7,5,433.270461465062
1958,4,7,5,405.418465177645
1959,4,7,5,298.057711528614
1960,4,7,5,258.498822519315
1961,4,7,5,364.286447844486
1962,4,7,5,284.544146143717
1963,4,7,5,855.941221040783
1964,4,7,5,688.70365775529
1965,4,7,5,234.301516367679
1966,4,7,5,802.075744007622
1967,4,7,5,1269.52203299533
1968,4,7,5,1314.96383722886
1969,4,7,5,1690.30086257147
1970,4,7,5,1113.13454262697
