Species,Year,Flat,Fleet,Stock,GearGrp,GearCode,Qty_t
BFT,1973,EU.Denmark,EU.DNK,ATE,UN,UNCL,3
BFT,1974,EU.Denmark,EU.DNK,ATE,UN,UNCL,1
BFT,1975,EU.Denmark,EU.DNK,ATE,UN,UNCL,2
BFT,1976,EU.Denmark,EU.DNK,ATE,UN,UNCL,1
BFT,1977,EU.Denmark,EU.DNK,ATE,UN,UNCL,3
BFT,1978,EU.Denmark,EU.DNK,ATE,UN,UNCL,0.348
BFT,1979,EU.Denmark,EU.DNK,ATE,UN,UNCL,1
BFT,1980,EU.Denmark,EU.DNK,ATE,UN,UNCL,2
BFT,1981,EU.Denmark,EU.DNK,ATE,UN,UNCL,1
BFT,1982,EU.Denmark,EU.DNK,ATE,UN,UNCL,0.37
BFT,1983,EU.Denmark,EU.DNK,ATE,UN,UNCL,0.13
BFT,1984,EU.Denmark,EU.DNK,ATE,UN,UNCL,0.013
BFT,1985,EU.Denmark,EU.DNK,ATE,UN,UNCL,37
BFT,1986,EU.Denmark,EU.DNK,ATE,UN,UNCL,0.002
BFT,1987,EU.Denmark,EU.DNK,ATE,UN,UNCL,0.015
BFT,1988,EU.Denmark,EU.DNK,ATE,UN,UNCL,1
BFT,2006,Tunisie,TUN,MED,PS,PS,2542
BFT,2006,Tunisie,TUN,MED,HL,HAND,3
BFT,2007,Tunisie,TUN,MED,PS,PS,2191
BFT,2007,Tunisie,TUN,MED,HL,HAND,4
