Tag_ID,Rec_ID,Investigator,Contact_Person,Species,Length_cm,Weight_kg,Stock_Area,Start_Date,End_Date,Days_Area
2002_4235,988,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,9/30/2002,10/6/2002,7
2002_4744,989,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,9/6/2002,9/25/2002,20
2002_4934,990,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/10/2002,11/9/2002,31
2003_12922,991,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,7/17/2003,11/3/2003,110
2003_12925,992,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,6/1/2004,275
2003_13220,993,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,7/17/2003,10/14/2003,90
2003_13220,994,LPRC,M_Lutcavage,BFT,201,NA,GSL,10/15/2003,10/23/2003,9
2003_13220,995,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,10/24/2003,12/29/2003,67
2003_13221,996,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,7/17/2003,7/29/2003,13
2003_13974,997,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,8/6/2003,21
2003_14077,998,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,3/3/2004,185
2003_14079,999,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,9/7/2003,53
2003_14214,1000,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,4/26/2004,239
2003_14216,1001,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/13/2003,10/16/2003,96
2003_14246,1002,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/14/2003,12/1/2003,110
2003_14247,1003,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,7/23/2003,7
2003_14539,1004,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,7/13/2003,11/13/2003,124
2003_14655,1005,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,12/24/2003,115
2003_14656,1006,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,1/13/2003,5/17/2003,125
2003_14656,1007,LPRC,M_Lutcavage,BFT,191,NA,SC_ATL,5/18/2003,5/20/2003,3
2003_14656,1008,LPRC,M_Lutcavage,BFT,191,NA,NC_ATL,5/21/2003,5/22/2003,2
2003_14656,1009,LPRC,M_Lutcavage,BFT,191,NA,SC_ATL,5/23/2003,5/31/2003,9
2003_14656,1010,LPRC,M_Lutcavage,BFT,191,NA,NC_ATL,6/1/2003,8/6/2003,67
2003_14657,1011,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,9/1/2003,12/24/2003,115
2003_14658,1012,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,2/6/2004,159
2003_14741,1013,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,9/1/2003,11/17/2003,78
2003_14824,1014,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,8/14/2003,29
2003_14929,1015,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,6/1/2004,275
2003_15069,1016,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,7/13/2003,7/25/2003,13
2003_15071,1017,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,4/20/2004,233
2003_15071,1018,LPRC,M_Lutcavage,BFT,179,NA,NC_ATL,4/21/2004,4/24/2004,4
2003_15071,1019,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,4/25/2004,5/31/2004,37
2003_15071,1020,LPRC,M_Lutcavage,BFT,179,NA,CAR,6/1/2004,6/1/2004,1
2003_3496,1021,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,7/17/2003,8/18/2003,33
2003_3497,1022,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/18/2003,4/1/2004,228
2003_3497,1023,LPRC,M_Lutcavage,BFT,179,NA,CAR,4/2/2004,4/7/2004,6
2003_3497,1024,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,4/8/2004,6/1/2004,55
2003_36662,1025,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,4/24/2004,283
2003_36663,1026,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,12/24/2003,115
2003_36899,1027,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,6/1/2004,275
2003_36900,1028,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,11/9/2003,70
2003_37239,1029,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,9/7/2003,53
2003_37257,1030,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,7/17/2003,9/26/2003,72
2003_3817,1031,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,1/2/2004,124
2003_38584,1032,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/18/2003,2/20/2004,187
2003_38586,1033,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/18/2003,6/1/2004,289
2003_38587,1034,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,11/25/2003,86
2003_38587,1035,LPRC,M_Lutcavage,BFT,179,NA,CAR,11/26/2003,12/6/2003,11
2003_38587,1036,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,12/7/2003,12/10/2003,4
2003_38592,1037,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,9/1/2003,6/1/2004,275
2003_38593,1038,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,10/26/2003,56
2003_38594,1039,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,8/18/2003,2/10/2004,177
2003_38609,1040,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,8/18/2003,6/1/2004,289
2003_4231,1041,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,7/17/2003,7/31/2003,15
2003_4233,1042,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/18/2003,10/12/2003,56
2003_4364,1043,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,7/17/2003,10/12/2003,88
2003_4364,1044,LPRC,M_Lutcavage,BFT,210,NA,GSL,10/13/2003,10/29/2003,17
2003_4364,1045,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,10/30/2003,12/24/2003,56
2003_4365,1046,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,9/15/2003,15
2003_4366,1047,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,10/29/2003,105
2003_4368,1048,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,9/22/2003,68
2003_4741,1049,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,7/17/2003,8/12/2003,27
2003_4933,1050,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,7/17/2003,9/20/2003,66
2003_8775,1051,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,7/17/2003,7/26/2003,10
2005_12922,1052,LPRC,M_Lutcavage,BFT,254,NA,W_ATL,10/19/2005,12/9/2005,52
2005_12922,1053,LPRC,M_Lutcavage,BFT,254,NA,CAR,12/10/2005,12/25/2005,16
2005_12922,1054,LPRC,M_Lutcavage,BFT,254,NA,GOM,12/26/2005,3/12/2006,77
2005_3497,1055,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,10/19/2005,1/6/2006,80
2005_3815,1056,LPRC,M_Lutcavage,BFT,215,NA,W_ATL,10/18/2005,11/21/2005,35
2005_3817,1057,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,10/19/2005,11/17/2005,30
2005_4233,1058,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/19/2005,2/26/2006,131
2005_4233,1059,LPRC,M_Lutcavage,BFT,241,NA,CAR,2/27/2006,3/2/2006,4
2005_4233,1060,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,3/3/2006,4/7/2006,36
2005_4233,1061,LPRC,M_Lutcavage,BFT,241,NA,SC_ATL,4/8/2006,4/16/2006,9
2005_4233,1062,LPRC,M_Lutcavage,BFT,241,NA,E_ATL,4/17/2006,5/31/2006,45
2005_4233,1063,LPRC,M_Lutcavage,BFT,241,NA,SE_ATL,6/1/2006,6/3/2006,3
2005_4233,1064,LPRC,M_Lutcavage,BFT,241,NA,SC_ATL,6/4/2006,6/10/2006,7
2005_4233,1065,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,6/11/2006,9/19/2006,101
2005_4234,1066,LPRC,M_Lutcavage,BFT,238,NA,W_ATL,10/18/2005,12/14/2005,58
2005_4366,1067,LPRC,M_Lutcavage,BFT,263,NA,W_ATL,10/19/2005,1/9/2006,83
2005_4366,1068,LPRC,M_Lutcavage,BFT,263,NA,CAR,1/10/2006,2/16/2006,38
2005_4366,1069,LPRC,M_Lutcavage,BFT,263,NA,GOM,2/17/2006,4/3/2006,46
2005_4368,1070,LPRC,M_Lutcavage,BFT,250,NA,W_ATL,10/18/2005,3/31/2006,165
2005_4368,1071,LPRC,M_Lutcavage,BFT,250,NA,CAR,4/1/2006,4/10/2006,10
2005_4368,1072,LPRC,M_Lutcavage,BFT,250,NA,GOM,4/11/2006,6/4/2006,55
2005_4368,1073,LPRC,M_Lutcavage,BFT,250,NA,CAR,6/5/2006,6/7/2006,3
2005_4368,1074,LPRC,M_Lutcavage,BFT,250,NA,W_ATL,6/8/2006,9/18/2006,103
2005_4745,1075,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/21/2005,12/21/2005,62
2005_4745,1076,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/22/2005,2/16/2006,57
2005_4745,1077,LPRC,M_Lutcavage,BFT,227,NA,GOM,2/17/2006,4/14/2006,57
2005_8775,1078,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/17/2005,1/15/2006,91
2005_8775,1079,LPRC,M_Lutcavage,BFT,241,NA,CAR,1/16/2006,1/26/2006,11
2005_8777,1080,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,10/19/2005,3/2/2006,135
2005_B5079,1081,LPRC,M_Lutcavage,BFT,77,NA,W_ATL,7/12/2005,10/17/2007,828
2005_B5082,1082,LPRC,M_Lutcavage,BFT,79,NA,W_ATL,9/8/2005,2/19/2008,895
2005_B5089,1083,LPRC,M_Lutcavage,BFT,88,NA,W_ATL,9/9/2005,1/20/2008,864
2005_B5120,1084,LPRC,M_Lutcavage,BFT,82,NA,W_ATL,9/9/2005,2/28/2008,903
2006_12924,1085,LPRC,M_Lutcavage,BFT,225,NA,W_ATL,8/19/2006,12/5/2006,109
2006_12925,1086,LPRC,M_Lutcavage,BFT,225,NA,W_ATL,8/20/2006,2/19/2007,184
2006_13975,1087,LPRC,M_Lutcavage,BFT,234,NA,W_ATL,10/17/2006,11/17/2006,32
2006_14077,1088,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/19/2006,12/18/2006,61
2006_14078,1089,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/19/2006,11/26/2006,39
2006_14079,1090,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,10/18/2006,11/22/2006,36
2006_14148,1091,LPRC,M_Lutcavage,BFT,223,NA,W_ATL,10/19/2006,2/14/2007,119
2006_14215,1092,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,6/8/2006,8/26/2006,80
2006_14536,1093,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/19/2006,1/11/2007,85
2006_14539,1094,LPRC,M_Lutcavage,BFT,254,NA,W_ATL,10/16/2006,1/17/2007,94
2006_14539,1095,LPRC,M_Lutcavage,BFT,254,NA,CAR,1/18/2007,3/5/2007,47
2006_14539,1096,LPRC,M_Lutcavage,BFT,254,NA,GOM,3/6/2007,5/16/2007,72
2006_14655,1097,LPRC,M_Lutcavage,BFT,234,NA,W_ATL,10/18/2006,12/16/2006,60
2006_14655,1098,LPRC,M_Lutcavage,BFT,234,NA,CAR,12/17/2006,12/26/2006,10
2006_14655,1099,LPRC,M_Lutcavage,BFT,234,NA,GOM,12/27/2006,6/4/2007,160
2006_14655,1100,LPRC,M_Lutcavage,BFT,234,NA,CAR,6/5/2007,6/5/2007,1
2006_14656,1101,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/19/2006,2/20/2007,125
2006_14656,1102,LPRC,M_Lutcavage,BFT,241,NA,NC_ATL,2/21/2007,2/22/2007,2
2006_14656,1103,LPRC,M_Lutcavage,BFT,241,NA,SC_ATL,2/23/2007,2/26/2007,4
2006_14656,1104,LPRC,M_Lutcavage,BFT,241,NA,NC_ATL,2/27/2007,3/8/2007,10
2006_14656,1105,LPRC,M_Lutcavage,BFT,241,NA,E_ATL,3/9/2007,5/30/2007,83
2006_14656,1106,LPRC,M_Lutcavage,BFT,241,NA,NC_ATL,5/31/2007,6/19/2007,20
2006_14656,1107,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,6/20/2007,8/14/2007,56
2006_14657,1108,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/17/2006,2/18/2007,125
2006_14658,1109,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/16/2006,2/12/2007,120
2006_14658,1110,LPRC,M_Lutcavage,BFT,227,NA,SC_ATL,2/13/2007,2/14/2007,2
2006_3495,1111,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/9/2006,12/31/2006,84
2006_3495,1112,LPRC,M_Lutcavage,BFT,227,NA,CAR,1/1/2007,2/21/2007,52
2006_3495,1113,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,2/22/2007,5/1/2007,69
2006_3496,1114,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/9/2006,1/28/2007,112
2006_3496,1115,LPRC,M_Lutcavage,BFT,241,NA,CAR,1/29/2007,2/16/2007,19
2006_3496,1116,LPRC,M_Lutcavage,BFT,241,NA,GOM,2/17/2007,4/16/2007,59
2006_3816,1117,LPRC,M_Lutcavage,BFT,196,NA,W_ATL,10/10/2006,9/10/2007,336
2006_4364,1118,LPRC,M_Lutcavage,BFT,234,NA,W_ATL,10/10/2006,1/25/2007,108
2006_4364,1119,LPRC,M_Lutcavage,BFT,234,NA,CAR,1/26/2007,2/6/2007,12
2006_4364,1120,LPRC,M_Lutcavage,BFT,234,NA,W_ATL,2/7/2007,2/7/2007,1
2006_4364,1121,LPRC,M_Lutcavage,BFT,234,NA,CAR,2/8/2007,3/7/2007,28
2006_4367,1122,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/11/2006,1/31/2007,113
2006_4367,1123,LPRC,M_Lutcavage,BFT,241,NA,CAR,2/1/2007,2/16/2007,16
2006_4367,1124,LPRC,M_Lutcavage,BFT,241,NA,GOM,2/17/2007,3/4/2007,16
2006_4933,1125,LPRC,M_Lutcavage,BFT,254,NA,W_ATL,10/15/2006,1/10/2007,88
2006_4933,1126,LPRC,M_Lutcavage,BFT,254,NA,CAR,1/11/2007,2/5/2007,26
2006_4933,1127,LPRC,M_Lutcavage,BFT,254,NA,GOM,2/6/2007,2/12/2007,7
2007_14214,1128,LPRC,M_Lutcavage,BFT,263,NA,W_ATL,8/7/2007,1/21/2008,168
2007_14214,1129,LPRC,M_Lutcavage,BFT,263,NA,SC_ATL,1/22/2008,2/4/2008,14
2007_14214,1130,LPRC,M_Lutcavage,BFT,263,NA,SE_ATL,2/5/2008,2/5/2008,1
2007_14214,1131,LPRC,M_Lutcavage,BFT,263,NA,E_ATL,2/6/2008,3/14/2008,38
2007_14216,919,LPRC,A_Hanke,BFT,254,320,GSL,9/16/2007,9/17/2007,2
2007_14216,920,LPRC,A_Hanke,BFT,254,320,W_ATL,9/18/2007,12/4/2007,78
2007_14246,1132,LPRC,M_Lutcavage,BFT,233,NA,W_ATL,8/8/2007,12/28/2007,143
2007_14246,1133,LPRC,M_Lutcavage,BFT,233,NA,CAR,12/29/2007,1/13/2008,16
2007_14246,1134,LPRC,M_Lutcavage,BFT,233,NA,W_ATL,1/14/2008,1/21/2008,8
2007_14246,1135,LPRC,M_Lutcavage,BFT,233,NA,CAR,1/26/2008,2/3/2008,9
2007_14246,1136,LPRC,M_Lutcavage,BFT,233,NA,GOM,2/9/2008,3/18/2008,39
2007_14246,1137,LPRC,M_Lutcavage,BFT,233,NA,CAR,3/29/2008,3/29/2008,1
2007_14246,1138,LPRC,M_Lutcavage,BFT,233,NA,GOM,4/30/2008,6/17/2008,49
2007_14246,1139,LPRC,M_Lutcavage,BFT,233,NA,CAR,6/19/2008,6/19/2008,1
2007_14246,1140,LPRC,M_Lutcavage,BFT,233,NA,W_ATL,6/23/2008,6/26/2008,4
2007_14246,1141,LPRC,M_Lutcavage,BFT,233,NA,CAR,6/28/2008,6/28/2008,1
2007_14246,1142,LPRC,M_Lutcavage,BFT,233,NA,W_ATL,7/1/2008,7/17/2008,17
2007_14651,1143,LPRC,M_Lutcavage,BFT,269,NA,W_ATL,8/9/2007,12/21/2007,135
2007_33016,1144,LPRC,M_Lutcavage,BFT,274,NA,W_ATL,8/10/2007,8/16/2007,7
2007_34457,1145,LPRC,M_Lutcavage,BFT,130,NA,W_ATL,8/13/2007,8/23/2007,11
2007_34458,1146,LPRC,M_Lutcavage,BFT,105,NA,W_ATL,8/20/2007,10/3/2007,45
2007_34459,1147,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,8/20/2007,9/16/2007,28
2007_36040,1148,LPRC,M_Lutcavage,BFT,266,NA,W_ATL,8/10/2007,3/17/2008,221
2007_36040,1149,LPRC,M_Lutcavage,BFT,266,NA,CAR,3/18/2008,3/31/2008,14
2007_36040,1150,LPRC,M_Lutcavage,BFT,266,NA,W_ATL,4/1/2008,6/21/2008,82
2007_36040,1151,LPRC,M_Lutcavage,BFT,266,NA,CAR,6/22/2008,7/2/2008,11
2007_36040,1152,LPRC,M_Lutcavage,BFT,266,NA,W_ATL,7/3/2008,8/10/2008,39
2007_36041,1153,LPRC,M_Lutcavage,BFT,130,NA,W_ATL,9/5/2007,9/5/2008,367
2007_36086,1154,LPRC,M_Lutcavage,BFT,122,NA,W_ATL,8/27/2007,8/27/2008,367
2007_36088,1155,LPRC,M_Lutcavage,BFT,125,NA,W_ATL,10/2/2007,1/19/2008,110
2007_36090,1156,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,9/5/2007,9/5/2008,367
2007_36091,1157,LPRC,M_Lutcavage,BFT,123,NA,W_ATL,8/27/2007,1/28/2008,155
2007_36092,1158,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,9/5/2007,10/1/2007,27
2007_36093,1159,LPRC,M_Lutcavage,BFT,122,NA,W_ATL,9/6/2007,2/25/2008,173
2007_36151,1160,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,8/10/2007,8/15/2007,6
2007_36154,1161,LPRC,M_Lutcavage,BFT,117,NA,W_ATL,8/20/2007,8/24/2007,5
2007_36159,1162,LPRC,M_Lutcavage,BFT,168,NA,W_ATL,8/13/2007,1/27/2008,168
2007_36169,1163,LPRC,M_Lutcavage,BFT,121,NA,W_ATL,8/13/2007,2/12/2008,184
2007_36203,1164,LPRC,M_Lutcavage,BFT,122,NA,W_ATL,8/27/2007,8/27/2008,367
2007_36204,1165,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,9/11/2007,3/20/2008,192
2007_36204,1166,LPRC,M_Lutcavage,BFT,119,NA,CAR,3/21/2008,4/2/2008,13
2007_36204,1167,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,4/3/2008,9/11/2008,162
2007_36205,1168,LPRC,M_Lutcavage,BFT,117,NA,W_ATL,9/5/2007,1/4/2008,122
2007_36208,1169,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,9/5/2007,6/23/2008,293
2007_36210,1170,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,8/27/2007,8/27/2008,367
2007_36429,1171,LPRC,M_Lutcavage,BFT,238,NA,W_ATL,8/10/2007,8/27/2007,18
2007_36557,1172,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,8/27/2007,12/27/2007,123
2007_36557,1173,LPRC,M_Lutcavage,BFT,124,NA,CAR,12/28/2007,1/4/2008,8
2007_36557,1174,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,1/5/2008,8/27/2008,236
2007_36638,1175,LPRC,M_Lutcavage,BFT,122,NA,W_ATL,9/5/2007,6/26/2008,296
2007_36973,1176,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,8/13/2007,8/17/2007,5
2008_14076,1177,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,8/6/2008,2/6/2009,185
2008_14430,1178,LPRC,M_Lutcavage,BFT,236,NA,W_ATL,8/6/2008,8/16/2008,11
2008_14741,1179,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,8/6/2008,11/13/2008,100
2008_32875,1180,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,8/13/2008,10/24/2008,73
2008_32875,1181,LPRC,M_Lutcavage,BFT,241,NA,CAR,10/25/2008,10/30/2008,6
2008_32875,1182,LPRC,M_Lutcavage,BFT,241,NA,GOM,10/31/2008,11/22/2008,23
2008_36156,1183,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,8/13/2008,2/1/2009,173
2008_36156,1184,LPRC,M_Lutcavage,BFT,210,NA,CAR,2/2/2009,2/7/2009,6
2008_36156,1185,LPRC,M_Lutcavage,BFT,210,NA,GOM,2/8/2009,4/30/2009,82
2008_36160,1186,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/13/2008,12/18/2008,128
2008_36211,1187,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/13/2008,2/8/2009,180
2008_36212,1188,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/13/2008,9/3/2008,22
2008_36214,1189,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/13/2008,12/22/2008,132
2008_36215,1190,LPRC,M_Lutcavage,BFT,260,NA,GSL,9/4/2008,9/6/2008,3
2008_36215,1191,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,9/7/2008,9/7/2008,1
2008_36215,1192,LPRC,M_Lutcavage,BFT,260,NA,GSL,9/8/2008,9/8/2008,1
2008_36216,921,LPRC,A_Hanke,BFT,277,410,GSL,9/4/2008,9/10/2008,7
2008_36216,922,LPRC,A_Hanke,BFT,277,410,W_ATL,9/11/2008,10/28/2008,48
2008_36216,923,LPRC,A_Hanke,BFT,277,410,GSL,10/29/2008,10/29/2008,1
2008_36216,924,LPRC,A_Hanke,BFT,277,410,W_ATL,10/30/2008,10/30/2008,1
2008_36216,925,LPRC,A_Hanke,BFT,277,410,GSL,10/31/2008,10/31/2008,1
2008_36216,926,LPRC,A_Hanke,BFT,277,410,W_ATL,11/1/2008,12/1/2008,31
2008_36216,927,LPRC,A_Hanke,BFT,277,410,CAR,12/4/2008,12/11/2008,8
2008_36216,928,LPRC,A_Hanke,BFT,277,410,GOM,12/14/2008,2/3/2009,52
2008_36217,1193,LPRC,M_Lutcavage,BFT,260,NA,GSL,9/3/2008,9/3/2008,1
2008_36217,1194,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,9/4/2008,9/7/2008,4
2008_36976,1195,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,8/13/2008,8/25/2008,13
2008_68363,1196,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,8/13/2008,1/23/2009,164
2008_68363,1197,LPRC,M_Lutcavage,BFT,241,NA,CAR,1/24/2009,3/7/2009,43
2008_68363,1198,LPRC,M_Lutcavage,BFT,241,NA,GOM,3/10/2009,5/16/2009,68
2008_79160,1199,LPRC,M_Lutcavage,BFT,272,NA,GSL,8/31/2008,9/3/2008,4
2008_79160,1200,LPRC,M_Lutcavage,BFT,272,NA,W_ATL,9/4/2008,9/4/2008,1
2008_79160,1201,LPRC,M_Lutcavage,BFT,272,NA,GSL,9/5/2008,9/5/2008,1
2008_82977,1202,LPRC,M_Lutcavage,BFT,139,NA,W_ATL,6/27/2008,3/10/2009,257
2008_82977,1203,LPRC,M_Lutcavage,BFT,139,NA,CAR,3/11/2009,4/3/2009,24
2008_82977,1204,LPRC,M_Lutcavage,BFT,139,NA,W_ATL,4/4/2009,6/27/2009,85
2008_82986,1205,LPRC,M_Lutcavage,BFT,145,NA,W_ATL,10/8/2008,3/4/2009,148
2008_82986,1206,LPRC,M_Lutcavage,BFT,145,NA,CAR,3/5/2009,4/10/2009,37
2008_82986,1207,LPRC,M_Lutcavage,BFT,145,NA,W_ATL,4/11/2009,4/16/2009,6
2008_82986,1208,LPRC,M_Lutcavage,BFT,145,NA,CAR,4/17/2009,4/17/2009,1
2008_82986,1209,LPRC,M_Lutcavage,BFT,145,NA,W_ATL,4/18/2009,9/18/2009,154
2008_83003,1210,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,8/8/2008,2/2/2009,179
2008_83007,1211,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/8/2008,4/7/2009,243
2008_83009,1212,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/8/2008,12/15/2008,130
2008_83009,1213,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/16/2008,12/16/2008,1
2008_83009,1214,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,12/17/2008,12/17/2008,1
2008_83009,1215,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/18/2008,12/18/2008,1
2008_83009,1216,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,12/19/2008,12/21/2008,3
2008_83009,1217,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/22/2008,1/13/2009,23
2008_83009,1218,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,1/16/2009,5/16/2009,121
2008_83009,1219,LPRC,M_Lutcavage,BFT,227,NA,CAR,5/17/2009,5/26/2009,10
2008_83009,1220,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,5/27/2009,8/8/2009,74
2008_83010,1221,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,8/9/2008,11/30/2008,114
2008_83010,1222,LPRC,M_Lutcavage,BFT,245,NA,CAR,12/1/2008,12/7/2008,7
2008_83010,1223,LPRC,M_Lutcavage,BFT,245,NA,GOM,12/10/2008,4/6/2009,118
2008_83011,1224,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,8/8/2008,11/19/2008,104
2008_83012,1225,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,8/8/2008,9/9/2008,33
2008_83012,1226,LPRC,M_Lutcavage,BFT,217,NA,GSL,9/10/2008,9/10/2008,1
2008_83012,1227,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,9/11/2008,1/8/2009,120
2008_83012,1228,LPRC,M_Lutcavage,BFT,217,NA,CAR,1/9/2009,1/21/2009,13
2008_83012,1229,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,1/27/2009,2/2/2009,7
2008_83012,1230,LPRC,M_Lutcavage,BFT,217,NA,CAR,2/4/2009,2/4/2009,1
2008_83012,1231,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,2/7/2009,5/4/2009,87
2008_83012,1232,LPRC,M_Lutcavage,BFT,217,NA,CAR,5/14/2009,5/16/2009,3
2008_83012,1233,LPRC,M_Lutcavage,BFT,217,NA,GOM,5/17/2009,6/17/2009,32
2008_83012,1234,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,6/29/2009,8/8/2009,41
2009_14217,1235,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,2/20/2009,3/19/2009,28
2009_14217,1236,LPRC,M_Lutcavage,BFT,166,NA,CAR,3/21/2009,3/21/2009,1
2009_14217,1237,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,3/25/2009,3/25/2009,1
2009_77068,1238,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,2/27/2009,3/4/2009,6
