Rec_ID,Tag_ID,Investigator,Contact_Person,Species,Length_cm,Weight_kg,Stock_Area,Start_Date,End_Date,Days_Area
2013,114006,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,5/17/2012,7/13/2012,58
2014,114006,WWF,G_Quilez_Badia,BFT,NA,NA,SE_ATL,7/14/2012,9/8/2012,57
2015,114006,WWF,G_Quilez_Badia,BFT,NA,NA,E_ATL,9/9/2012,9/26/2012,18
2016,114007,WWF,G_Quilez_Badia,BFT,247,NA,SE_ATL,5/16/2012,5/16/2012,1
2017,114007,WWF,G_Quilez_Badia,BFT,247,NA,W_MED,5/17/2012,7/13/2012,58
2018,114007,WWF,G_Quilez_Badia,BFT,247,NA,SE_ATL,7/14/2012,9/2/2012,51
2019,114007,WWF,G_Quilez_Badia,BFT,247,NA,E_ATL,9/3/2012,9/17/2012,15
2020,114008,WWF,G_Quilez_Badia,BFT,NA,NA,SE_ATL,5/15/2012,7/23/2012,70
2021,114008,WWF,G_Quilez_Badia,BFT,NA,NA,SC_ATL,7/24/2012,7/31/2012,8
2022,114009,WWF,G_Quilez_Badia,BFT,254,NA,SE_ATL,5/16/2012,10/18/2012,156
2023,114009,WWF,G_Quilez_Badia,BFT,254,NA,E_ATL,10/19/2012,10/30/2012,12
2024,114009,WWF,G_Quilez_Badia,BFT,254,NA,SE_ATL,10/31/2012,11/9/2012,10
2025,114009,WWF,G_Quilez_Badia,BFT,254,NA,E_ATL,11/10/2012,11/10/2012,1
2026,114009,WWF,G_Quilez_Badia,BFT,254,NA,NC_ATL,11/11/2012,11/24/2012,14
2027,114009,WWF,G_Quilez_Badia,BFT,254,NA,SC_ATL,11/25/2012,12/30/2012,36
2028,114009,WWF,G_Quilez_Badia,BFT,254,NA,SE_ATL,12/31/2012,1/19/2013,20
2029,118755,WWF,G_Quilez_Badia,BFT,NA,NA,SE_ATL,5/16/2012,5/17/2012,2
2030,118755,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,5/18/2012,7/14/2012,58
2031,118755,WWF,G_Quilez_Badia,BFT,NA,NA,SE_ATL,7/15/2012,7/21/2012,7
2032,118755,WWF,G_Quilez_Badia,BFT,NA,NA,E_ATL,7/22/2012,10/15/2012,86
2033,118755,WWF,G_Quilez_Badia,BFT,NA,NA,NE_ATL,10/16/2012,10/24/2012,9
2034,118756,WWF,G_Quilez_Badia,BFT,243,NA,SE_ATL,5/16/2012,6/20/2012,36
2035,118756,WWF,G_Quilez_Badia,BFT,243,NA,E_ATL,6/21/2012,9/8/2012,80
2036,118756,WWF,G_Quilez_Badia,BFT,243,NA,NC_ATL,9/9/2012,9/13/2012,5
2037,118756,WWF,G_Quilez_Badia,BFT,243,NA,E_ATL,9/14/2012,9/14/2012,1
2038,118756,WWF,G_Quilez_Badia,BFT,243,NA,NC_ATL,9/15/2012,9/17/2012,3
2039,118756,WWF,G_Quilez_Badia,BFT,243,NA,SC_ATL,9/18/2012,10/4/2012,17
2040,118756,WWF,G_Quilez_Badia,BFT,243,NA,SE_ATL,10/5/2012,10/6/2012,2
2041,118756,WWF,G_Quilez_Badia,BFT,243,NA,E_ATL,10/7/2012,10/8/2012,2
2042,118756,WWF,G_Quilez_Badia,BFT,243,NA,NC_ATL,10/9/2012,10/13/2012,5
2043,118756,WWF,G_Quilez_Badia,BFT,243,NA,SC_ATL,10/14/2012,10/17/2012,4
2044,118756,WWF,G_Quilez_Badia,BFT,243,NA,NC_ATL,10/18/2012,10/22/2012,5
2045,118756,WWF,G_Quilez_Badia,BFT,243,NA,SC_ATL,10/23/2012,12/18/2012,57
2046,118756,WWF,G_Quilez_Badia,BFT,243,NA,NC_ATL,12/19/2012,12/21/2012,3
2047,118756,WWF,G_Quilez_Badia,BFT,243,NA,E_ATL,12/22/2012,1/19/2013,29
2048,118758,WWF,G_Quilez_Badia,BFT,246,NA,SE_ATL,5/14/2012,6/14/2012,32
2049,118760,WWF,G_Quilez_Badia,BFT,230,NA,SE_ATL,5/25/2013,5/25/2013,1
2050,118760,WWF,G_Quilez_Badia,BFT,230,NA,W_MED,5/26/2013,7/19/2013,55
2051,118760,WWF,G_Quilez_Badia,BFT,230,NA,SE_ATL,7/20/2013,7/26/2013,7
2052,118760,WWF,G_Quilez_Badia,BFT,230,NA,E_ATL,7/27/2013,8/10/2013,15
2053,118760,WWF,G_Quilez_Badia,BFT,230,NA,NE_ATL,8/11/2013,9/10/2013,31
2054,118760,WWF,G_Quilez_Badia,BFT,230,NA,NC_ATL,9/11/2013,10/8/2013,28
2055,118760,WWF,G_Quilez_Badia,BFT,230,NA,W_ATL,10/9/2013,10/14/2013,6
2056,120081,WWF,G_Quilez_Badia,BFT,203,NA,SE_ATL,5/16/2012,5/19/2012,4
2057,120081,WWF,G_Quilez_Badia,BFT,203,NA,W_MED,5/20/2012,6/20/2012,32
2058,120084,WWF,G_Quilez_Badia,BFT,238,NA,SE_ATL,5/16/2012,6/24/2012,40
2059,120086,WWF,G_Quilez_Badia,BFT,206,NA,SE_ATL,5/16/2012,5/18/2012,3
2060,120086,WWF,G_Quilez_Badia,BFT,206,NA,W_MED,5/19/2012,6/21/2012,34
2061,120088,WWF,G_Quilez_Badia,BFT,265,NA,SE_ATL,5/16/2012,6/20/2012,36
2062,120441,WWF,G_Quilez_Badia,BFT,214,NA,SE_ATL,9/16/2012,9/25/2012,10
2063,120441,WWF,G_Quilez_Badia,BFT,214,NA,W_MED,9/26/2012,10/4/2012,9
2064,120441,WWF,G_Quilez_Badia,BFT,214,NA,SE_ATL,10/5/2012,10/5/2012,1
2065,120441,WWF,G_Quilez_Badia,BFT,214,NA,W_MED,10/6/2012,11/9/2012,35
2066,120441,WWF,G_Quilez_Badia,BFT,214,NA,SE_ATL,11/10/2012,1/21/2013,73
2067,120441,WWF,G_Quilez_Badia,BFT,214,NA,E_ATL,1/22/2013,3/29/2013,67
2068,120442,WWF,G_Quilez_Badia,BFT,174,NA,W_MED,9/9/2012,5/18/2013,252
2069,120443,WWF,G_Quilez_Badia,BFT,179,NA,W_MED,8/11/2012,4/18/2013,251
2070,120445,WWF,G_Quilez_Badia,BFT,142,NA,W_MED,9/9/2012,10/31/2012,53
2071,120446,WWF,G_Quilez_Badia,BFT,260,NA,SE_ATL,5/21/2013,5/21/2013,1
2072,120446,WWF,G_Quilez_Badia,BFT,260,NA,W_MED,5/22/2013,7/15/2013,55
2073,120446,WWF,G_Quilez_Badia,BFT,260,NA,SE_ATL,7/16/2013,7/23/2013,8
2074,120446,WWF,G_Quilez_Badia,BFT,260,NA,E_ATL,7/24/2013,9/6/2013,45
2075,120447,WWF,G_Quilez_Badia,BFT,242,NA,W_MED,5/21/2013,6/11/2013,22
2076,120451,WWF,G_Quilez_Badia,BFT,179,NA,W_MED,9/8/2012,1/11/2013,126
2077,120452,WWF,G_Quilez_Badia,BFT,199,NA,W_MED,9/9/2012,2/9/2013,154
2078,120453,WWF,G_Quilez_Badia,BFT,102,NA,W_MED,11/24/2012,12/16/2012,23
2079,130543,WWF,G_Quilez_Badia,BFT,245,NA,SE_ATL,5/20/2013,6/11/2013,23
2080,130543,WWF,G_Quilez_Badia,BFT,245,NA,W_MED,6/12/2013,7/17/2013,36
2081,130543,WWF,G_Quilez_Badia,BFT,245,NA,SE_ATL,7/18/2013,7/18/2013,1
2082,130545,WWF,G_Quilez_Badia,BFT,232,NA,SE_ATL,5/20/2013,6/2/2013,14
2083,130546,WWF,G_Quilez_Badia,BFT,240,NA,SE_ATL,5/20/2013,7/17/2013,59
2084,130546,WWF,G_Quilez_Badia,BFT,240,NA,E_ATL,7/18/2013,7/26/2013,9
2085,130546,WWF,G_Quilez_Badia,BFT,240,NA,NE_ATL,7/27/2013,7/29/2013,3
2086,130546,WWF,G_Quilez_Badia,BFT,240,NA,E_ATL,7/30/2013,10/7/2013,70
2087,130547,WWF,G_Quilez_Badia,BFT,235,NA,SE_ATL,5/20/2013,6/19/2013,31
2088,130547,WWF,G_Quilez_Badia,BFT,235,NA,E_ATL,6/20/2013,7/6/2013,17
2089,130547,WWF,G_Quilez_Badia,BFT,235,NA,NE_ATL,7/7/2013,7/24/2013,18
2090,130548,WWF,G_Quilez_Badia,BFT,227,NA,SE_ATL,5/20/2013,6/2/2013,14
2091,130548,WWF,G_Quilez_Badia,BFT,227,NA,W_MED,6/3/2013,6/13/2013,11
2092,130548,WWF,G_Quilez_Badia,BFT,227,NA,SE_ATL,6/14/2013,7/1/2013,18
2093,130550,WWF,G_Quilez_Badia,BFT,240,NA,SE_ATL,5/21/2013,5/21/2013,1
2094,130550,WWF,G_Quilez_Badia,BFT,240,NA,W_MED,5/22/2013,7/3/2013,43
2095,130550,WWF,G_Quilez_Badia,BFT,240,NA,SE_ATL,7/4/2013,7/19/2013,16
2096,130551,WWF,G_Quilez_Badia,BFT,212,NA,SE_ATL,5/21/2013,5/22/2013,2
2097,130551,WWF,G_Quilez_Badia,BFT,212,NA,W_MED,5/23/2013,9/6/2013,107
2098,130552,WWF,G_Quilez_Badia,BFT,220,NA,SE_ATL,5/21/2013,5/27/2013,7
2099,130552,WWF,G_Quilez_Badia,BFT,220,NA,W_MED,5/28/2013,6/1/2013,5
2100,137384,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,6/1/2014,6/19/2014,19
2101,137385,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,5/31/2014,11/30/2014,184
2102,150293,WWF,A_DiNatale,BFT,234,197,SE_ATL,5/30/2015,5/30/2015,1
2103,150293,WWF,A_DiNatale,BFT,234,197,W_MED,5/31/2015,7/6/2015,37
2104,150293,WWF,A_DiNatale,BFT,234,197,SE_ATL,7/7/2015,7/18/2015,12
2105,150294,WWF,A_DiNatale,BFT,231,190,SE_ATL,6/1/2015,6/1/2015,1
2106,150294,WWF,A_DiNatale,BFT,231,190,W_MED,6/2/2015,6/23/2015,22
2107,150296,WWF,A_DiNatale,BFT,216,159,SE_ATL,6/1/2015,6/1/2015,1
2108,150296,WWF,A_DiNatale,BFT,216,159,W_MED,6/2/2015,7/10/2015,39
2109,150296,WWF,A_DiNatale,BFT,216,159,SE_ATL,7/11/2015,7/16/2015,6
2110,150296,WWF,A_DiNatale,BFT,216,159,E_ATL,7/17/2015,7/21/2015,5
2111,150384,WWF,A_DiNatale,BFT,196,121,SE_ATL,5/30/2015,5/30/2015,1
2112,150384,WWF,A_DiNatale,BFT,196,121,W_MED,5/31/2015,6/4/2015,5
2113,150385,WWF,A_DiNatale,BFT,224,175,SE_ATL,6/1/2015,6/1/2015,1
2114,150385,WWF,A_DiNatale,BFT,224,175,W_MED,6/2/2015,6/28/2015,27
2115,150386,WWF,A_DiNatale,BFT,220,166,SE_ATL,5/31/2015,5/31/2015,1
2116,150386,WWF,A_DiNatale,BFT,220,166,W_MED,6/1/2015,6/20/2015,20
2117,150388,WWF,A_DiNatale,BFT,189,109,SE_ATL,5/31/2015,5/31/2015,1
2118,150388,WWF,A_DiNatale,BFT,189,109,W_MED,6/1/2015,6/29/2015,29
2119,150389,WWF,A_DiNatale,BFT,237,204,SE_ATL,5/28/2015,5/28/2015,1
2120,150389,WWF,A_DiNatale,BFT,237,204,W_MED,5/29/2015,7/9/2015,42
2121,150389,WWF,A_DiNatale,BFT,237,204,SE_ATL,7/10/2015,7/10/2015,1
2122,150390,WWF,A_DiNatale,BFT,210,146,W_MED,6/1/2015,6/29/2015,29
2123,150391,WWF,A_DiNatale,BFT,210,147,SE_ATL,5/30/2015,5/30/2015,1
2124,150391,WWF,A_DiNatale,BFT,210,147,W_MED,5/31/2015,6/17/2015,18
2125,150392,WWF,A_DiNatale,BFT,205,138,SE_ATL,5/30/2015,6/3/2015,5
2126,150392,WWF,A_DiNatale,BFT,205,138,W_MED,6/4/2015,6/8/2015,5
2127,150393,WWF,A_DiNatale,BFT,225,177,SE_ATL,6/1/2015,6/1/2015,1
2128,150393,WWF,A_DiNatale,BFT,225,177,W_MED,6/2/2015,6/23/2015,22
2129,150394,WWF,A_DiNatale,BFT,212,150,SE_ATL,5/28/2015,5/28/2015,1
2130,150394,WWF,A_DiNatale,BFT,212,150,W_MED,5/29/2015,7/4/2015,37
2131,150395,WWF,A_DiNatale,BFT,240,211,SE_ATL,5/30/2015,5/30/2015,1
2132,150395,WWF,A_DiNatale,BFT,240,211,W_MED,5/31/2015,6/15/2015,16
2133,150396,WWF,A_DiNatale,BFT,191,113,SE_ATL,5/31/2015,5/31/2015,1
2134,150396,WWF,A_DiNatale,BFT,191,113,W_MED,6/1/2015,6/27/2015,27
2135,150397,WWF,A_DiNatale,BFT,222,171,W_MED,5/31/2015,6/21/2015,22
2136,150398,WWF,A_DiNatale,BFT,225,177,SE_ATL,5/31/2015,5/31/2015,1
2137,150398,WWF,A_DiNatale,BFT,225,177,W_MED,6/1/2015,6/26/2015,26
2138,150398,WWF,A_DiNatale,BFT,225,177,E_MED,6/27/2015,7/13/2015,17
2139,150398,WWF,A_DiNatale,BFT,225,177,W_MED,7/14/2015,7/21/2015,8
2140,150403,WWF,A_DiNatale,BFT,239,209,SE_ATL,5/30/2015,6/4/2015,6
2141,890138,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,8/31/2008,9/26/2009,392
2142,890152,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,8/31/2008,4/21/2011,964
2143,118758B,WWF,G_Quilez_Badia,BFT,246,NA,SE_ATL,5/21/2013,5/27/2013,7
2144,118758B,WWF,G_Quilez_Badia,BFT,246,NA,W_MED,5/28/2013,6/19/2013,23
2145,118758B,WWF,G_Quilez_Badia,BFT,246,NA,SE_ATL,6/20/2013,6/29/2013,10
2146,66691B,WWF,G_Quilez_Badia,BFT,135,NA,W_MED,9/1/2011,6/30/2012,304
2147,66694B,WWF,G_Quilez_Badia,BFT,138,NA,W_MED,9/21/2012,11/21/2012,62
2148,86235C,WWF,G_Quilez_Badia,BFT,NA,NA,SE_ATL,5/14/2012,5/16/2012,3
2149,86235C,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,5/17/2012,6/2/2012,17
2150,86237B,WWF,G_Quilez_Badia,BFT,177,NA,W_MED,8/12/2011,9/29/2011,49
2151,86238C,WWF,G_Quilez_Badia,BFT,143,NA,W_MED,9/13/2010,5/18/2011,248
2152,86238E,WWF,G_Quilez_Badia,BFT,NA,NA,SE_ATL,5/14/2012,5/17/2012,4
2153,86238E,WWF,G_Quilez_Badia,BFT,NA,NA,W_MED,5/18/2012,7/9/2012,53
2154,86238E,WWF,G_Quilez_Badia,BFT,NA,NA,SE_ATL,7/10/2012,7/17/2012,8
2155,86238E,WWF,G_Quilez_Badia,BFT,NA,NA,E_ATL,7/18/2012,8/10/2012,24
2156,86238E,WWF,G_Quilez_Badia,BFT,NA,NA,NE_ATL,8/11/2012,8/16/2012,6
2157,510010800,Stanford,B_Block,BFT,NA,NA,W_ATL,1/6/1999,1/15/2000,375
2158,510011700,Stanford,B_Block,BFT,NA,NA,W_ATL,1/14/1999,8/5/1999,204
2159,510012700,Stanford,B_Block,BFT,NA,NA,W_ATL,1/16/1999,1/24/1999,9
2160,510012700,Stanford,B_Block,BFT,NA,NA,CAR,1/25/1999,1/26/1999,2
2161,510012700,Stanford,B_Block,BFT,NA,NA,W_ATL,1/27/1999,7/26/1999,181
2162,510013200,Stanford,B_Block,BFT,NA,NA,W_ATL,1/17/1999,4/9/2000,449
2163,510013300,Stanford,B_Block,BFT,NA,NA,W_ATL,1/17/1999,5/28/1999,132
2164,510013300,Stanford,B_Block,BFT,NA,NA,CAR,5/29/1999,6/1/1999,4
2165,510013300,Stanford,B_Block,BFT,NA,NA,GOM,6/2/1999,6/27/1999,26
2166,510013300,Stanford,B_Block,BFT,NA,NA,CAR,6/28/1999,6/28/1999,1
2167,510013300,Stanford,B_Block,BFT,NA,NA,W_ATL,6/29/1999,7/2/1999,4
2168,510013500,Stanford,B_Block,BFT,NA,NA,W_ATL,1/17/1999,12/19/1999,337
2169,510013500,Stanford,B_Block,BFT,NA,NA,CAR,12/20/1999,12/24/1999,5
2170,510013500,Stanford,B_Block,BFT,NA,NA,W_ATL,12/25/1999,12/26/1999,2
2171,510013500,Stanford,B_Block,BFT,NA,NA,CAR,12/27/1999,12/28/1999,2
2172,510013500,Stanford,B_Block,BFT,NA,NA,W_ATL,12/29/1999,1/25/2000,28
2173,510013500,Stanford,B_Block,BFT,NA,NA,CAR,1/26/2000,1/28/2000,3
2174,510013500,Stanford,B_Block,BFT,NA,NA,W_ATL,1/29/2000,3/2/2000,34
2175,510013500,Stanford,B_Block,BFT,NA,NA,CAR,3/3/2000,3/7/2000,5
2176,510013500,Stanford,B_Block,BFT,NA,NA,W_ATL,3/8/2000,5/15/2000,69
2177,510013500,Stanford,B_Block,BFT,NA,NA,SC_ATL,5/16/2000,5/19/2000,4
2178,510013500,Stanford,B_Block,BFT,NA,NA,NC_ATL,5/20/2000,5/20/2000,1
2179,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,5/21/2000,7/8/2000,49
2180,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,7/9/2000,7/10/2000,2
2181,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,7/11/2000,7/17/2000,7
2182,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,7/18/2000,7/22/2000,5
2183,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,7/23/2000,7/27/2000,5
2184,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,7/28/2000,7/31/2000,4
2185,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,8/1/2000,8/4/2000,4
2186,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,8/5/2000,8/6/2000,2
2187,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,8/7/2000,8/8/2000,2
2188,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,8/9/2000,8/17/2000,9
2189,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,8/18/2000,8/19/2000,2
2190,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,8/20/2000,8/22/2000,3
2191,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,8/23/2000,9/3/2000,12
2192,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,9/4/2000,9/4/2000,1
2193,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,9/5/2000,10/27/2000,53
2194,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,10/28/2000,11/5/2000,9
2195,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,11/6/2000,11/15/2000,10
2196,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,11/16/2000,11/18/2000,3
2197,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,11/19/2000,12/20/2000,32
2198,510013500,Stanford,B_Block,BFT,NA,NA,SE_ATL,12/21/2000,2/7/2001,49
2199,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,2/8/2001,2/15/2001,8
2200,510013500,Stanford,B_Block,BFT,NA,NA,SE_ATL,2/16/2001,4/8/2001,52
2201,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,4/9/2001,4/22/2001,14
2202,510013500,Stanford,B_Block,BFT,NA,NA,SE_ATL,4/23/2001,4/25/2001,3
2203,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,4/26/2001,5/27/2001,32
2204,510013500,Stanford,B_Block,BFT,NA,NA,SE_ATL,5/28/2001,6/10/2001,14
2205,510013500,Stanford,B_Block,BFT,NA,NA,W_MED,6/11/2001,7/1/2001,21
2206,510013500,Stanford,B_Block,BFT,NA,NA,SE_ATL,7/2/2001,7/14/2001,13
2207,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,7/15/2001,8/13/2001,30
2208,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,8/14/2001,8/24/2001,11
2209,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,8/25/2001,9/19/2001,26
2210,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,9/20/2001,9/26/2001,7
2211,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,9/27/2001,10/9/2001,13
2212,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,10/10/2001,10/27/2001,18
2213,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,10/28/2001,10/29/2001,2
2214,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,10/30/2001,11/22/2001,24
2215,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,11/23/2001,11/26/2001,4
2216,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,11/27/2001,11/28/2001,2
2217,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,11/29/2001,12/27/2001,29
2218,510013500,Stanford,B_Block,BFT,NA,NA,SE_ATL,12/28/2001,1/3/2002,7
2219,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,1/4/2002,1/7/2002,4
2220,510013500,Stanford,B_Block,BFT,NA,NA,SE_ATL,1/8/2002,3/5/2002,57
2221,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,3/6/2002,3/8/2002,3
2222,510013500,Stanford,B_Block,BFT,NA,NA,SE_ATL,3/9/2002,3/28/2002,20
2223,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,3/29/2002,5/17/2002,50
2224,510013500,Stanford,B_Block,BFT,NA,NA,SE_ATL,5/18/2002,5/28/2002,11
2225,510013500,Stanford,B_Block,BFT,NA,NA,W_MED,5/29/2002,7/5/2002,38
2226,510013500,Stanford,B_Block,BFT,NA,NA,SE_ATL,7/6/2002,7/15/2002,10
2227,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,7/16/2002,7/23/2002,8
2228,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,7/24/2002,7/25/2002,2
2229,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,7/26/2002,8/13/2002,19
2230,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,8/14/2002,8/15/2002,2
2231,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,8/16/2002,9/18/2002,34
2232,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,9/19/2002,10/25/2002,37
2233,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,10/26/2002,10/29/2002,4
2234,510013500,Stanford,B_Block,BFT,NA,NA,NE_ATL,10/30/2002,11/18/2002,20
2235,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,11/19/2002,11/22/2002,4
2236,510013500,Stanford,B_Block,BFT,NA,NA,NC_ATL,11/23/2002,11/23/2002,1
2237,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,11/24/2002,11/24/2002,1
2238,510013500,Stanford,B_Block,BFT,NA,NA,NC_ATL,11/25/2002,12/23/2002,29
2239,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,12/24/2002,12/25/2002,2
2240,510013500,Stanford,B_Block,BFT,NA,NA,NC_ATL,12/26/2002,2/26/2003,63
2241,510013500,Stanford,B_Block,BFT,NA,NA,E_ATL,2/27/2003,3/17/2003,19
2242,510013500,Stanford,B_Block,BFT,NA,NA,SE_ATL,3/18/2003,6/2/2003,77
2243,510013500,Stanford,B_Block,BFT,NA,NA,W_MED,6/3/2003,7/2/2003,30
2244,510020500,Stanford,B_Block,BFT,NA,NA,W_ATL,2/11/1999,6/18/1999,128
2245,510020500,Stanford,B_Block,BFT,NA,NA,NC_ATL,6/19/1999,6/24/1999,6
2246,510020500,Stanford,B_Block,BFT,NA,NA,E_ATL,6/25/1999,7/2/1999,8
2247,510020500,Stanford,B_Block,BFT,NA,NA,SE_ATL,7/3/1999,7/6/1999,4
2248,510020500,Stanford,B_Block,BFT,NA,NA,W_MED,7/7/1999,8/6/1999,31
2249,510020500,Stanford,B_Block,BFT,NA,NA,SE_ATL,8/7/1999,9/10/1999,35
2250,510020500,Stanford,B_Block,BFT,NA,NA,E_ATL,9/11/1999,11/6/1999,57
2251,510020500,Stanford,B_Block,BFT,NA,NA,SE_ATL,11/7/1999,12/26/1999,50
2252,510020500,Stanford,B_Block,BFT,NA,NA,E_ATL,12/27/1999,2/4/2000,40
2253,510020500,Stanford,B_Block,BFT,NA,NA,SE_ATL,2/5/2000,2/9/2000,5
2254,510020500,Stanford,B_Block,BFT,NA,NA,E_ATL,2/10/2000,4/8/2000,59
2255,510020500,Stanford,B_Block,BFT,NA,NA,SE_ATL,4/9/2000,4/18/2000,10
2256,510020500,Stanford,B_Block,BFT,NA,NA,E_ATL,4/19/2000,4/22/2000,4
2257,510020500,Stanford,B_Block,BFT,NA,NA,SE_ATL,4/23/2000,5/30/2000,38
2258,510020500,Stanford,B_Block,BFT,NA,NA,W_MED,5/31/2000,7/25/2000,56
2259,510020500,Stanford,B_Block,BFT,NA,NA,SE_ATL,7/26/2000,8/18/2000,24
2260,510020500,Stanford,B_Block,BFT,NA,NA,E_ATL,8/19/2000,10/30/2000,73
2261,510020500,Stanford,B_Block,BFT,NA,NA,SE_ATL,10/31/2000,12/22/2000,53
2262,510020500,Stanford,B_Block,BFT,NA,NA,E_ATL,12/23/2000,5/16/2001,145
2263,510020500,Stanford,B_Block,BFT,NA,NA,SE_ATL,5/17/2001,6/30/2001,45
2264,510020500,Stanford,B_Block,BFT,NA,NA,W_MED,7/1/2001,8/9/2001,40
2265,510020500,Stanford,B_Block,BFT,NA,NA,SE_ATL,8/10/2001,8/29/2001,20
2266,510020500,Stanford,B_Block,BFT,NA,NA,E_ATL,8/30/2001,9/8/2001,10
2267,510020500,Stanford,B_Block,BFT,NA,NA,SE_ATL,9/9/2001,1/15/2002,129
2268,510020500,Stanford,B_Block,BFT,NA,NA,E_ATL,1/16/2002,3/10/2002,54
2269,510020500,Stanford,B_Block,BFT,NA,NA,NE_ATL,3/11/2002,3/12/2002,2
2270,510020500,Stanford,B_Block,BFT,NA,NA,E_ATL,3/13/2002,4/12/2002,31
2271,510020500,Stanford,B_Block,BFT,NA,NA,NE_ATL,4/13/2002,4/17/2002,5
2272,510020500,Stanford,B_Block,BFT,NA,NA,E_ATL,4/18/2002,4/21/2002,4
2273,510020500,Stanford,B_Block,BFT,NA,NA,NE_ATL,4/22/2002,4/24/2002,3
2274,510020500,Stanford,B_Block,BFT,NA,NA,E_ATL,4/25/2002,5/16/2002,22
2275,510020500,Stanford,B_Block,BFT,NA,NA,SE_ATL,5/17/2002,5/21/2002,5
2276,510020500,Stanford,B_Block,BFT,NA,NA,W_MED,5/22/2002,8/2/2002,73
2277,510020500,Stanford,B_Block,BFT,NA,NA,SE_ATL,8/3/2002,8/4/2002,2
2278,510026500,Stanford,B_Block,BFT,NA,NA,W_ATL,10/13/2000,11/29/2000,48
2279,510026500,Stanford,B_Block,BFT,NA,NA,CAR,11/30/2000,12/3/2000,4
2280,510026500,Stanford,B_Block,BFT,NA,NA,W_ATL,12/4/2000,1/3/2001,31
2281,510026500,Stanford,B_Block,BFT,NA,NA,CAR,1/4/2001,1/11/2001,8
2282,510026500,Stanford,B_Block,BFT,NA,NA,W_ATL,1/12/2001,3/18/2001,66
2283,510127000,Stanford,B_Block,BFT,NA,NA,W_ATL,12/2/2000,2/14/2001,75
2284,510127000,Stanford,B_Block,BFT,NA,NA,CAR,2/15/2001,2/18/2001,4
2285,510127000,Stanford,B_Block,BFT,NA,NA,W_ATL,2/19/2001,5/28/2001,99
2286,510127700,Stanford,B_Block,BFT,NA,NA,W_ATL,1/3/2001,8/1/2001,211
2287,510128000,Stanford,B_Block,BFT,NA,NA,W_ATL,1/6/2001,1/17/2001,12
2288,510128000,Stanford,B_Block,BFT,NA,NA,CAR,1/18/2001,1/21/2001,4
2289,510128000,Stanford,B_Block,BFT,NA,NA,W_ATL,1/22/2001,7/27/2001,187
