Rec_ID,Tag_ID,Investigator,Contact_Person,Species,Length_cm,Weight_kg,Stock_Area,Start_Date,End_Date,Days_Area,Stock_Assign
996,2003_4933,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,7/17/2003,9/20/2003,66,UNK
997,2003_8775,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,7/17/2003,7/26/2003,10,UNK
998,2005_12922,LPRC,M_Lutcavage,BFT,254,NA,W_ATL,10/19/2005,12/9/2005,52,WEST
999,2005_12922,LPRC,M_Lutcavage,BFT,254,NA,CAR,12/10/2005,12/25/2005,16,WEST
1000,2005_12922,LPRC,M_Lutcavage,BFT,254,NA,GOM,12/26/2005,3/12/2006,77,WEST
1001,2005_3497,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,10/19/2005,1/6/2006,80,UNK
1002,2005_3815,LPRC,M_Lutcavage,BFT,215,NA,W_ATL,10/18/2005,11/21/2005,35,UNK
1003,2005_3817,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,10/19/2005,11/17/2005,30,UNK
1004,2005_4233,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/19/2005,2/26/2006,131,UNK
1005,2005_4233,LPRC,M_Lutcavage,BFT,241,NA,CAR,2/27/2006,3/2/2006,4,UNK
1006,2005_4233,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,3/3/2006,4/7/2006,36,UNK
1007,2005_4233,LPRC,M_Lutcavage,BFT,241,NA,SC_ATL,4/8/2006,4/16/2006,9,UNK
1008,2005_4233,LPRC,M_Lutcavage,BFT,241,NA,E_ATL,4/17/2006,5/31/2006,45,UNK
1009,2005_4233,LPRC,M_Lutcavage,BFT,241,NA,SE_ATL,6/1/2006,6/3/2006,3,UNK
1010,2005_4233,LPRC,M_Lutcavage,BFT,241,NA,SC_ATL,6/4/2006,6/10/2006,7,UNK
1011,2005_4233,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,6/11/2006,9/19/2006,101,UNK
1012,2005_4234,LPRC,M_Lutcavage,BFT,238,NA,W_ATL,10/18/2005,12/14/2005,58,UNK
1013,2005_4366,LPRC,M_Lutcavage,BFT,263,NA,W_ATL,10/19/2005,1/9/2006,83,WEST
1014,2005_4366,LPRC,M_Lutcavage,BFT,263,NA,CAR,1/10/2006,2/16/2006,38,WEST
1015,2005_4366,LPRC,M_Lutcavage,BFT,263,NA,GOM,2/17/2006,4/3/2006,46,WEST
1016,2005_4368,LPRC,M_Lutcavage,BFT,250,NA,W_ATL,10/18/2005,3/31/2006,165,WEST
1017,2005_4368,LPRC,M_Lutcavage,BFT,250,NA,CAR,4/1/2006,4/10/2006,10,WEST
1018,2005_4368,LPRC,M_Lutcavage,BFT,250,NA,GOM,4/11/2006,6/4/2006,55,WEST
1019,2005_4368,LPRC,M_Lutcavage,BFT,250,NA,CAR,6/5/2006,6/7/2006,3,WEST
1020,2005_4368,LPRC,M_Lutcavage,BFT,250,NA,W_ATL,6/8/2006,9/18/2006,103,WEST
1021,2005_4745,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/21/2005,12/21/2005,62,WEST
1022,2005_4745,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/22/2005,2/16/2006,57,WEST
1023,2005_4745,LPRC,M_Lutcavage,BFT,227,NA,GOM,2/17/2006,4/14/2006,57,WEST
1024,2005_8775,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/17/2005,1/15/2006,91,UNK
1025,2005_8775,LPRC,M_Lutcavage,BFT,241,NA,CAR,1/16/2006,1/26/2006,11,UNK
1026,2005_8777,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,10/19/2005,3/2/2006,135,UNK
1027,2005_B5079,LPRC,M_Lutcavage,BFT,77,NA,W_ATL,7/12/2005,10/17/2007,828,UNK
1028,2005_B5082,LPRC,M_Lutcavage,BFT,79,NA,W_ATL,9/8/2005,2/19/2008,895,UNK
1029,2005_B5089,LPRC,M_Lutcavage,BFT,88,NA,W_ATL,9/9/2005,1/20/2008,864,UNK
1030,2005_B5120,LPRC,M_Lutcavage,BFT,82,NA,W_ATL,9/9/2005,2/28/2008,903,UNK
1031,2006_12924,LPRC,M_Lutcavage,BFT,225,NA,W_ATL,8/19/2006,12/5/2006,109,UNK
1032,2006_12925,LPRC,M_Lutcavage,BFT,225,NA,W_ATL,8/20/2006,2/19/2007,184,UNK
1033,2006_13975,LPRC,M_Lutcavage,BFT,234,NA,W_ATL,10/17/2006,11/17/2006,32,UNK
1034,2006_14077,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/19/2006,12/18/2006,61,UNK
1035,2006_14078,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/19/2006,11/26/2006,39,UNK
1036,2006_14079,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,10/18/2006,11/22/2006,36,UNK
1037,2006_14148,LPRC,M_Lutcavage,BFT,223,NA,W_ATL,10/19/2006,2/14/2007,119,UNK
1038,2006_14215,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,6/8/2006,8/26/2006,80,UNK
1039,2006_14536,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/19/2006,1/11/2007,85,UNK
1040,2006_14539,LPRC,M_Lutcavage,BFT,254,NA,W_ATL,10/16/2006,1/17/2007,94,WEST
1041,2006_14539,LPRC,M_Lutcavage,BFT,254,NA,CAR,1/18/2007,3/5/2007,47,WEST
1042,2006_14539,LPRC,M_Lutcavage,BFT,254,NA,GOM,3/6/2007,5/16/2007,72,WEST
1043,2006_14655,LPRC,M_Lutcavage,BFT,234,NA,W_ATL,10/18/2006,12/16/2006,60,WEST
1044,2006_14655,LPRC,M_Lutcavage,BFT,234,NA,CAR,12/17/2006,12/26/2006,10,WEST
1045,2006_14655,LPRC,M_Lutcavage,BFT,234,NA,GOM,12/27/2006,6/4/2007,160,WEST
1046,2006_14655,LPRC,M_Lutcavage,BFT,234,NA,CAR,6/5/2007,6/5/2007,1,WEST
1047,2006_14656,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/19/2006,2/20/2007,125,UNK
1048,2006_14656,LPRC,M_Lutcavage,BFT,241,NA,NC_ATL,2/21/2007,2/22/2007,2,UNK
1049,2006_14656,LPRC,M_Lutcavage,BFT,241,NA,SC_ATL,2/23/2007,2/26/2007,4,UNK
1050,2006_14656,LPRC,M_Lutcavage,BFT,241,NA,NC_ATL,2/27/2007,3/8/2007,10,UNK
1051,2006_14656,LPRC,M_Lutcavage,BFT,241,NA,E_ATL,3/9/2007,5/30/2007,83,UNK
1052,2006_14656,LPRC,M_Lutcavage,BFT,241,NA,NC_ATL,5/31/2007,6/19/2007,20,UNK
1053,2006_14656,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,6/20/2007,8/14/2007,56,UNK
1054,2006_14657,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/17/2006,2/18/2007,125,UNK
1055,2006_14658,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/16/2006,2/12/2007,120,UNK
1056,2006_14658,LPRC,M_Lutcavage,BFT,227,NA,SC_ATL,2/13/2007,2/14/2007,2,UNK
1057,2006_3495,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/9/2006,12/31/2006,84,UNK
1058,2006_3495,LPRC,M_Lutcavage,BFT,227,NA,CAR,1/1/2007,2/21/2007,52,UNK
1059,2006_3495,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,2/22/2007,5/1/2007,69,UNK
1060,2006_3496,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/9/2006,1/28/2007,112,WEST
1061,2006_3496,LPRC,M_Lutcavage,BFT,241,NA,CAR,1/29/2007,2/16/2007,19,WEST
1062,2006_3496,LPRC,M_Lutcavage,BFT,241,NA,GOM,2/17/2007,4/16/2007,59,WEST
1063,2006_3816,LPRC,M_Lutcavage,BFT,196,NA,W_ATL,10/10/2006,9/10/2007,336,UNK
1064,2006_4364,LPRC,M_Lutcavage,BFT,234,NA,W_ATL,10/10/2006,1/25/2007,108,UNK
1065,2006_4364,LPRC,M_Lutcavage,BFT,234,NA,CAR,1/26/2007,2/6/2007,12,UNK
1066,2006_4364,LPRC,M_Lutcavage,BFT,234,NA,W_ATL,2/7/2007,2/7/2007,1,UNK
1067,2006_4364,LPRC,M_Lutcavage,BFT,234,NA,CAR,2/8/2007,3/7/2007,28,UNK
1068,2006_4367,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/11/2006,1/31/2007,113,WEST
1069,2006_4367,LPRC,M_Lutcavage,BFT,241,NA,CAR,2/1/2007,2/16/2007,16,WEST
1070,2006_4367,LPRC,M_Lutcavage,BFT,241,NA,GOM,2/17/2007,3/4/2007,16,WEST
1071,2006_4933,LPRC,M_Lutcavage,BFT,254,NA,W_ATL,10/15/2006,1/10/2007,88,WEST
1072,2006_4933,LPRC,M_Lutcavage,BFT,254,NA,CAR,1/11/2007,2/5/2007,26,WEST
1073,2006_4933,LPRC,M_Lutcavage,BFT,254,NA,GOM,2/6/2007,2/12/2007,7,WEST
1074,2007_14214,LPRC,M_Lutcavage,BFT,263,NA,W_ATL,8/7/2007,1/21/2008,168,UNK
1075,2007_14214,LPRC,M_Lutcavage,BFT,263,NA,SC_ATL,1/22/2008,2/4/2008,14,UNK
1076,2007_14214,LPRC,M_Lutcavage,BFT,263,NA,SE_ATL,2/5/2008,2/5/2008,1,UNK
1077,2007_14214,LPRC,M_Lutcavage,BFT,263,NA,E_ATL,2/6/2008,3/14/2008,38,UNK
1078,2007_14246,LPRC,M_Lutcavage,BFT,233,NA,W_ATL,8/8/2007,12/28/2007,143,WEST
1079,2007_14246,LPRC,M_Lutcavage,BFT,233,NA,CAR,12/29/2007,1/13/2008,16,WEST
1080,2007_14246,LPRC,M_Lutcavage,BFT,233,NA,W_ATL,1/14/2008,1/21/2008,8,WEST
1081,2007_14246,LPRC,M_Lutcavage,BFT,233,NA,CAR,1/26/2008,2/3/2008,9,WEST
1082,2007_14246,LPRC,M_Lutcavage,BFT,233,NA,GOM,2/9/2008,3/18/2008,39,WEST
1083,2007_14246,LPRC,M_Lutcavage,BFT,233,NA,CAR,3/29/2008,3/29/2008,1,WEST
1084,2007_14246,LPRC,M_Lutcavage,BFT,233,NA,GOM,4/30/2008,6/17/2008,49,WEST
1085,2007_14246,LPRC,M_Lutcavage,BFT,233,NA,CAR,6/19/2008,6/19/2008,1,WEST
1086,2007_14246,LPRC,M_Lutcavage,BFT,233,NA,W_ATL,6/23/2008,6/26/2008,4,WEST
1087,2007_14246,LPRC,M_Lutcavage,BFT,233,NA,CAR,6/28/2008,6/28/2008,1,WEST
1088,2007_14246,LPRC,M_Lutcavage,BFT,233,NA,W_ATL,7/1/2008,7/17/2008,17,WEST
1089,2007_14651,LPRC,M_Lutcavage,BFT,269,NA,W_ATL,8/9/2007,12/21/2007,135,UNK
1090,2007_33016,LPRC,M_Lutcavage,BFT,274,NA,W_ATL,8/10/2007,8/16/2007,7,UNK
1091,2007_34457,LPRC,M_Lutcavage,BFT,130,NA,W_ATL,8/13/2007,8/23/2007,11,UNK
1092,2007_34458,LPRC,M_Lutcavage,BFT,105,NA,W_ATL,8/20/2007,10/3/2007,45,UNK
1093,2007_34459,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,8/20/2007,9/16/2007,28,UNK
1094,2007_36040,LPRC,M_Lutcavage,BFT,266,NA,W_ATL,8/10/2007,3/17/2008,221,UNK
1095,2007_36040,LPRC,M_Lutcavage,BFT,266,NA,CAR,3/18/2008,3/31/2008,14,UNK
1096,2007_36040,LPRC,M_Lutcavage,BFT,266,NA,W_ATL,4/1/2008,6/21/2008,82,UNK
1097,2007_36040,LPRC,M_Lutcavage,BFT,266,NA,CAR,6/22/2008,7/2/2008,11,UNK
1098,2007_36040,LPRC,M_Lutcavage,BFT,266,NA,W_ATL,7/3/2008,8/10/2008,39,UNK
1099,2007_36041,LPRC,M_Lutcavage,BFT,130,NA,W_ATL,9/5/2007,9/5/2008,367,UNK
1100,2007_36086,LPRC,M_Lutcavage,BFT,122,NA,W_ATL,8/27/2007,8/27/2008,367,UNK
1101,2007_36088,LPRC,M_Lutcavage,BFT,125,NA,W_ATL,10/2/2007,1/19/2008,110,UNK
1102,2007_36090,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,9/5/2007,9/5/2008,367,UNK
1103,2007_36091,LPRC,M_Lutcavage,BFT,123,NA,W_ATL,8/27/2007,1/28/2008,155,UNK
1104,2007_36092,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,9/5/2007,10/1/2007,27,UNK
1105,2007_36093,LPRC,M_Lutcavage,BFT,122,NA,W_ATL,9/6/2007,2/25/2008,173,UNK
1106,2007_36151,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,8/10/2007,8/15/2007,6,UNK
1107,2007_36154,LPRC,M_Lutcavage,BFT,117,NA,W_ATL,8/20/2007,8/24/2007,5,UNK
1108,2007_36159,LPRC,M_Lutcavage,BFT,168,NA,W_ATL,8/13/2007,1/27/2008,168,UNK
1109,2007_36169,LPRC,M_Lutcavage,BFT,121,NA,W_ATL,8/13/2007,2/12/2008,184,UNK
1110,2007_36203,LPRC,M_Lutcavage,BFT,122,NA,W_ATL,8/27/2007,8/27/2008,367,UNK
1111,2007_36204,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,9/11/2007,3/20/2008,192,UNK
1112,2007_36204,LPRC,M_Lutcavage,BFT,119,NA,CAR,3/21/2008,4/2/2008,13,UNK
1113,2007_36204,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,4/3/2008,9/11/2008,162,UNK
1114,2007_36205,LPRC,M_Lutcavage,BFT,117,NA,W_ATL,9/5/2007,1/4/2008,122,UNK
1115,2007_36208,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,9/5/2007,6/23/2008,293,UNK
1116,2007_36210,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,8/27/2007,8/27/2008,367,UNK
1117,2007_36429,LPRC,M_Lutcavage,BFT,238,NA,W_ATL,8/10/2007,8/27/2007,18,UNK
1118,2007_36557,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,8/27/2007,12/27/2007,123,UNK
1119,2007_36557,LPRC,M_Lutcavage,BFT,124,NA,CAR,12/28/2007,1/4/2008,8,UNK
1120,2007_36557,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,1/5/2008,8/27/2008,236,UNK
1121,2007_36638,LPRC,M_Lutcavage,BFT,122,NA,W_ATL,9/5/2007,6/26/2008,296,UNK
1122,2007_36973,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,8/13/2007,8/17/2007,5,UNK
1123,2008_14076,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,8/6/2008,2/6/2009,185,UNK
1124,2008_14430,LPRC,M_Lutcavage,BFT,236,NA,W_ATL,8/6/2008,8/16/2008,11,UNK
1125,2008_14741,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,8/6/2008,11/13/2008,100,UNK
1126,2008_32875,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,8/13/2008,10/24/2008,73,WEST
1127,2008_32875,LPRC,M_Lutcavage,BFT,241,NA,CAR,10/25/2008,10/30/2008,6,WEST
1128,2008_32875,LPRC,M_Lutcavage,BFT,241,NA,GOM,10/31/2008,11/22/2008,23,WEST
1129,2008_36156,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,8/13/2008,2/1/2009,173,WEST
1130,2008_36156,LPRC,M_Lutcavage,BFT,210,NA,CAR,2/2/2009,2/7/2009,6,WEST
1131,2008_36156,LPRC,M_Lutcavage,BFT,210,NA,GOM,2/8/2009,4/30/2009,82,WEST
1132,2008_36160,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/13/2008,12/18/2008,128,UNK
1133,2008_36211,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/13/2008,2/8/2009,180,UNK
1134,2008_36212,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/13/2008,9/3/2008,22,UNK
1135,2008_36214,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/13/2008,12/22/2008,132,UNK
1136,2008_36215,LPRC,M_Lutcavage,BFT,260,NA,GSL,9/4/2008,9/6/2008,3,UNK
1137,2008_36215,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,9/7/2008,9/7/2008,1,UNK
1138,2008_36215,LPRC,M_Lutcavage,BFT,260,NA,GSL,9/8/2008,9/8/2008,1,UNK
1139,2008_36217,LPRC,M_Lutcavage,BFT,260,NA,GSL,9/3/2008,9/3/2008,1,UNK
1140,2008_36217,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,9/4/2008,9/7/2008,4,UNK
1141,2008_36976,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,8/13/2008,8/25/2008,13,UNK
1142,2008_68363,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,8/13/2008,1/23/2009,164,WEST
1143,2008_68363,LPRC,M_Lutcavage,BFT,241,NA,CAR,1/24/2009,3/7/2009,43,WEST
1144,2008_68363,LPRC,M_Lutcavage,BFT,241,NA,GOM,3/10/2009,5/16/2009,68,WEST
1145,2008_79160,LPRC,M_Lutcavage,BFT,272,NA,GSL,8/31/2008,9/3/2008,4,UNK
1146,2008_79160,LPRC,M_Lutcavage,BFT,272,NA,W_ATL,9/4/2008,9/4/2008,1,UNK
1147,2008_79160,LPRC,M_Lutcavage,BFT,272,NA,GSL,9/5/2008,9/5/2008,1,UNK
1148,2008_82977,LPRC,M_Lutcavage,BFT,139,NA,W_ATL,6/27/2008,3/10/2009,257,UNK
1149,2008_82977,LPRC,M_Lutcavage,BFT,139,NA,CAR,3/11/2009,4/3/2009,24,UNK
1150,2008_82977,LPRC,M_Lutcavage,BFT,139,NA,W_ATL,4/4/2009,6/27/2009,85,UNK
1151,2008_82986,LPRC,M_Lutcavage,BFT,145,NA,W_ATL,10/8/2008,3/4/2009,148,UNK
1152,2008_82986,LPRC,M_Lutcavage,BFT,145,NA,CAR,3/5/2009,4/10/2009,37,UNK
1153,2008_82986,LPRC,M_Lutcavage,BFT,145,NA,W_ATL,4/11/2009,4/16/2009,6,UNK
1154,2008_82986,LPRC,M_Lutcavage,BFT,145,NA,CAR,4/17/2009,4/17/2009,1,UNK
1155,2008_82986,LPRC,M_Lutcavage,BFT,145,NA,W_ATL,4/18/2009,9/18/2009,154,UNK
1156,2008_83003,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,8/8/2008,2/2/2009,179,UNK
1157,2008_83007,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/8/2008,4/7/2009,243,UNK
1158,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/8/2008,12/15/2008,130,UNK
1159,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/16/2008,12/16/2008,1,UNK
1160,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,12/17/2008,12/17/2008,1,UNK
1161,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/18/2008,12/18/2008,1,UNK
1162,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,12/19/2008,12/21/2008,3,UNK
1163,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/22/2008,1/13/2009,23,UNK
1164,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,1/16/2009,5/16/2009,121,UNK
1165,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,CAR,5/17/2009,5/26/2009,10,UNK
1166,2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,5/27/2009,8/8/2009,74,UNK
1167,2008_83010,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,8/9/2008,11/30/2008,114,WEST
1168,2008_83010,LPRC,M_Lutcavage,BFT,245,NA,CAR,12/1/2008,12/7/2008,7,WEST
1169,2008_83010,LPRC,M_Lutcavage,BFT,245,NA,GOM,12/10/2008,4/6/2009,118,WEST
1170,2008_83011,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,8/8/2008,11/19/2008,104,UNK
1171,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,8/8/2008,9/9/2008,33,WEST
1172,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,GSL,9/10/2008,9/10/2008,1,WEST
1173,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,9/11/2008,1/8/2009,120,WEST
1174,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,CAR,1/9/2009,1/21/2009,13,WEST
1175,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,1/27/2009,2/2/2009,7,WEST
1176,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,CAR,2/4/2009,2/4/2009,1,WEST
1177,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,2/7/2009,5/4/2009,87,WEST
1178,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,CAR,5/14/2009,5/16/2009,3,WEST
1179,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,GOM,5/17/2009,6/17/2009,32,WEST
1180,2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,6/29/2009,8/8/2009,41,WEST
1181,2009_14217,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,2/20/2009,3/19/2009,28,UNK
1182,2009_14217,LPRC,M_Lutcavage,BFT,166,NA,CAR,3/21/2009,3/21/2009,1,UNK
1183,2009_14217,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,3/25/2009,3/25/2009,1,UNK
1184,2009_77068,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,2/27/2009,3/4/2009,6,UNK
1185,2009_77068,LPRC,M_Lutcavage,BFT,166,NA,CAR,3/7/2009,3/10/2009,4,UNK
1186,2009_77068,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,3/11/2009,3/12/2009,2,UNK
1187,2009_77068,LPRC,M_Lutcavage,BFT,166,NA,CAR,3/13/2009,3/18/2009,6,UNK
1188,2009_77068,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,3/20/2009,4/26/2009,38,UNK
1189,2009_77075,LPRC,M_Lutcavage,BFT,239,NA,W_ATL,5/30/2009,7/1/2009,33,UNK
1190,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,8/11/2009,9/24/2009,45,UNK
1191,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,9/25/2009,10/6/2009,12,UNK
1192,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,10/7/2009,10/21/2009,15,UNK
1193,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,10/22/2009,10/29/2009,8,UNK
1194,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,10/30/2009,11/4/2009,6,UNK
1195,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,11/5/2009,11/8/2009,4,UNK
1196,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,11/9/2009,11/21/2009,13,UNK
1197,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,11/22/2009,11/24/2009,3,UNK
1198,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,11/25/2009,12/16/2009,22,UNK
1199,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,12/17/2009,12/18/2009,2,UNK
1200,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,12/19/2009,12/31/2009,13,UNK
1201,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,1/1/2010,3/23/2010,82,UNK
1202,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,SC_ATL,3/24/2010,3/24/2010,1,UNK
1203,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,3/25/2010,6/10/2010,78,UNK
1204,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,6/11/2010,7/10/2010,30,UNK
1205,2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,7/11/2010,8/11/2010,32,UNK
1206,2009_91280,LPRC,M_Lutcavage,BFT,248,NA,W_ATL,8/15/2009,8/20/2009,6,UNK
1207,2009_91285,LPRC,M_Lutcavage,BFT,216,NA,W_ATL,8/18/2009,8/24/2009,7,UNK
1208,2009_91292,LPRC,M_Lutcavage,BFT,216,NA,W_ATL,8/18/2009,9/1/2009,15,UNK
1209,2009_93390,LPRC,M_Lutcavage,BFT,223,NA,GSL,9/20/2009,10/30/2009,41,UNK
1210,2009_93390,LPRC,M_Lutcavage,BFT,223,NA,W_ATL,10/31/2009,5/15/2010,197,UNK
1211,2009_93393,LPRC,M_Lutcavage,BFT,251,NA,GSL,9/12/2009,11/6/2009,56,UNK
1212,2009_93393,LPRC,M_Lutcavage,BFT,251,NA,W_ATL,11/7/2009,12/31/2009,55,UNK
1213,2009_95160,LPRC,M_Lutcavage,BFT,132,NA,W_ATL,9/21/2009,5/15/2010,237,UNK
1214,2009_95161,LPRC,M_Lutcavage,BFT,115,NA,W_ATL,9/21/2009,2/14/2010,147,UNK
1215,2009_95161,LPRC,M_Lutcavage,BFT,115,NA,CAR,2/15/2010,2/25/2010,11,UNK
1216,2009_95161,LPRC,M_Lutcavage,BFT,115,NA,W_ATL,2/26/2010,2/26/2010,1,UNK
1217,2009_95161,LPRC,M_Lutcavage,BFT,115,NA,CAR,2/27/2010,2/28/2010,2,UNK
1218,2009_95161,LPRC,M_Lutcavage,BFT,115,NA,W_ATL,3/1/2010,5/15/2010,76,UNK
1219,2009_95162,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,10/11/2009,11/24/2009,45,UNK
1220,2009_95162,LPRC,M_Lutcavage,BFT,260,NA,SC_ATL,11/25/2009,12/18/2009,24,UNK
1221,2009_95167,LPRC,M_Lutcavage,BFT,116,NA,W_ATL,9/21/2009,5/15/2010,237,UNK
1222,2009_95169,LPRC,M_Lutcavage,BFT,206,NA,W_ATL,10/11/2009,5/15/2010,217,UNK
1223,2009_95176,LPRC,M_Lutcavage,BFT,NA,NA,GSL,9/20/2009,10/30/2009,41,UNK
1224,2009_95176,LPRC,M_Lutcavage,BFT,NA,NA,W_ATL,10/31/2009,5/15/2010,197,UNK
1225,2009_95187,LPRC,M_Lutcavage,BFT,236,NA,W_ATL,10/8/2009,12/1/2009,55,UNK
1226,2009_95187,LPRC,M_Lutcavage,BFT,236,NA,CAR,12/3/2009,12/6/2009,4,UNK
1227,2009_95188,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,10/8/2009,11/3/2009,27,UNK
1228,2009_95189,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,10/8/2009,11/28/2009,52,UNK
1229,2009_95190,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/9/2009,5/5/2010,209,UNK
1230,2009_95191,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,10/9/2009,12/1/2009,54,UNK
1231,2009_95192,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,10/9/2009,11/18/2009,41,UNK
1232,2009_95193,LPRC,M_Lutcavage,BFT,222,NA,W_ATL,10/10/2009,11/28/2009,50,UNK
1233,2009_95419,LPRC,M_Lutcavage,BFT,248,NA,W_ATL,8/9/2009,8/16/2009,8,UNK
1234,2010_100905,LPRC,M_Lutcavage,BFT,287,NA,GSL,8/29/2010,10/5/2010,38,UNK
1235,2010_100906,LPRC,M_Lutcavage,BFT,254,NA,GSL,8/29/2010,10/5/2010,38,UNK
1236,2010_55288,LPRC,M_Lutcavage,BFT,126,NA,W_ATL,9/16/2010,1/29/2011,136,UNK
1237,2010_55288,LPRC,M_Lutcavage,BFT,126,NA,CAR,1/30/2011,2/6/2011,8,UNK
