"","FleetID","GearGrpCode","GearCode","YearC","TimePeriodID","SquareTypeCode","QuadID","Lat","Lon","Eff1","Eff1Type","DSetType","CatchUnit","BFT"
"6021","025US00","LL","LL",1987,8,"1x1",4,34.5,-74.5,895,"NO.HOOKS","n-","nr",1
"6022","025US00","LL","LL",1987,8,"1x1",4,39.5,-73.5,480,"NO.HOOKS","n-","nr",2
"6023","025US00","LL","LL",1987,8,"1x1",4,40.5,-67.5,14445,"NO.HOOKS","n-","nr",1
"6024","025US00","LL","LL",1987,8,"1x1",4,41.5,-51.5,1400,"NO.HOOKS","n-","nr",3
"6025","025US00","LL","LL",1987,8,"1x1",4,43.5,-51.5,6340,"NO.HOOKS","n-","nr",12
"6026","025US00","LL","LL",1987,8,"1x1",4,52.5,-42.5,500,"NO.HOOKS","n-","nr",1
"6027","025US00","LL","LL",1987,9,"1x1",4,17.5,-65.5,1200,"NO.HOOKS","n-","nr",1
"6028","025US00","LL","LL",1987,9,"1x1",4,26.5,-90.5,18410,"NO.HOOKS","n-","nr",1
"6029","025US00","LL","LL",1987,9,"1x1",4,28.5,-79.5,4412,"NO.HOOKS","n-","nr",2
"6030","025US00","LL","LL",1987,9,"1x1",4,35.5,-74.5,9591,"NO.HOOKS","n-","nr",2
"6031","025US00","LL","LL",1987,9,"1x1",4,39.5,-70.5,28987,"NO.HOOKS","n-","nr",4
"6032","025US00","LL","LL",1987,9,"1x1",4,39.5,-72.5,20739,"NO.HOOKS","n-","nr",1
"6033","025US00","LL","LL",1987,9,"1x1",4,43.5,-52.5,635,"NO.HOOKS","n-","nr",1
"6034","025US00","LL","LL",1987,9,"1x1",4,46.5,-43.5,2600,"NO.HOOKS","n-","nr",1
"6035","025US00","LL","LL",1987,10,"1x1",4,25.5,-84.5,300,"NO.HOOKS","n-","nr",1
"6036","025US00","LL","LL",1987,10,"1x1",4,26.5,-92.5,10500,"NO.HOOKS","n-","nr",12
"6037","025US00","LL","LL",1987,10,"1x1",4,27.5,-94.5,4100,"NO.HOOKS","n-","nr",4
"6038","025US00","LL","LL",1987,10,"1x1",4,36.5,-74.5,4019,"NO.HOOKS","n-","nr",1
"6039","025US00","LL","LL",1987,10,"1x1",4,39.5,-72.5,43250,"NO.HOOKS","n-","nr",3
"6040","025US00","LL","LL",1987,10,"1x1",4,42.5,-65.5,1200,"NO.HOOKS","n-","nr",15
"6041","025US00","LL","LL",1987,10,"1x1",4,43.5,-49.5,8310,"NO.HOOKS","n-","nr",3
"6042","025US00","LL","LL",1987,10,"1x1",4,45.5,-44.5,604,"NO.HOOKS","n-","nr",1
"6043","025US00","LL","LL",1987,10,"1x1",4,45.5,-45.5,1400,"NO.HOOKS","n-","nr",2
"6044","025US00","LL","LL",1987,11,"1x1",4,27.5,-77.5,932,"NO.HOOKS","n-","nr",1
"6045","025US00","LL","LL",1987,11,"1x1",4,36.5,-74.5,6212,"NO.HOOKS","n-","nr",1
"6046","025US00","LL","LL",1987,11,"1x1",4,38.5,-73.5,7292,"NO.HOOKS","n-","nr",2
"6047","025US00","LL","LL",1987,11,"1x1",4,43.5,-45.5,1200,"NO.HOOKS","n-","nr",1
"6048","025US00","LL","LL",1987,12,"1x1",4,25.5,-92.5,5000,"NO.HOOKS","n-","nr",14
"6049","025US00","LL","LL",1987,12,"1x1",4,35.5,-74.5,7860,"NO.HOOKS","n-","nr",1
"6050","025US00","LL","LL",1987,12,"1x1",4,37.5,-74.5,15745,"NO.HOOKS","n-","nr",4
"6051","025US00","RR","RR",1987,5,"1x1",4,25.5,-90.5,1535,"FISH.HOUR","n-","nr",1
"6052","025US00","RR","RR",1987,5,"1x1",4,26.5,-97.5,224,"FISH.HOUR","n-","nr",1
"6053","025US00","RR","RR",1987,5,"1x1",4,30.5,-87.5,838,"FISH.HOUR","n-","nr",2
"6054","025US00","RR","RR",1987,6,"1x1",4,36.5,-74.5,164,"FISH.HOUR","n-","nr",3
"6055","025US00","RR","RR",1987,6,"1x1",4,36.5,-75.5,439,"FISH.HOUR","n-","nr",111
"6056","025US00","RR","RR",1987,6,"1x1",4,37.5,-74.5,232,"FISH.HOUR","n-","nr",44
"6057","025US00","RR","RR",1987,6,"1x1",4,37.5,-75.5,537,"FISH.HOUR","n-","nr",543
"6058","025US00","RR","RR",1987,6,"1x1",4,38.5,-73.5,92,"FISH.HOUR","n-","nr",12
"6059","025US00","RR","RR",1987,6,"1x1",4,38.5,-74.5,727,"FISH.HOUR","n-","nr",5
"6060","025US00","RR","RR",1987,6,"1x1",4,39.5,-73.5,583,"FISH.HOUR","n-","nr",1
"6061","025US00","RR","RR",1987,6,"1x1",4,40.5,-70.5,115,"FISH.HOUR","n-","nr",4
"6062","025US00","RR","RR",1987,6,"1x1",4,40.5,-71.5,522,"FISH.HOUR","n-","nr",41
"6063","025US00","RR","RR",1987,7,"1x1",4,36.5,-74.5,736,"FISH.HOUR","n-","nr",3
"6064","025US00","RR","RR",1987,7,"1x1",4,36.5,-75.5,418,"FISH.HOUR","n-","nr",99
"6065","025US00","RR","RR",1987,7,"1x1",4,37.5,-73.5,21,"FISH.HOUR","n-","nr",2
"6066","025US00","RR","RR",1987,7,"1x1",4,37.5,-74.5,1749,"FISH.HOUR","n-","nr",45
"6067","025US00","RR","RR",1987,7,"1x1",4,37.5,-75.5,244,"FISH.HOUR","n-","nr",87
"6068","025US00","RR","RR",1987,7,"1x1",4,38.5,-73.5,942,"FISH.HOUR","n-","nr",11
"6069","025US00","RR","RR",1987,7,"1x1",4,38.5,-74.5,647,"FISH.HOUR","n-","nr",29
"6070","025US00","RR","RR",1987,7,"1x1",4,39.5,-73.5,149,"FISH.HOUR","n-","nr",1
"6071","025US00","RR","RR",1987,7,"1x1",4,39.5,-74.5,19,"FISH.HOUR","n-","nr",2
"6072","025US00","RR","RR",1987,7,"1x1",4,40.5,-70.5,436,"FISH.HOUR","n-","nr",6
"6073","025US00","RR","RR",1987,7,"1x1",4,40.5,-71.5,1217,"FISH.HOUR","n-","nr",13
"6074","025US00","RR","RR",1987,7,"1x1",4,41.5,-71.5,328,"FISH.HOUR","n-","nr",6
"6075","025US00","RR","RR",1987,8,"1x1",4,37.5,-74.5,978,"FISH.HOUR","n-","nr",12
"6076","025US00","RR","RR",1987,8,"1x1",4,38.5,-74.5,299,"FISH.HOUR","n-","nr",1
"6077","025US00","RR","RR",1987,8,"1x1",4,39.5,-73.5,70,"FISH.HOUR","n-","nr",1
"6078","025US00","RR","RR",1987,8,"1x1",4,40.5,-70.5,158,"FISH.HOUR","n-","nr",4
"6079","025US00","RR","RR",1987,8,"1x1",4,40.5,-71.5,1305,"FISH.HOUR","n-","nr",44
"6080","025US00","RR","RR",1987,8,"1x1",4,40.5,-72.5,127,"FISH.HOUR","n-","nr",5
"6081","025US00","RR","RR",1987,8,"1x1",4,40.5,-73.5,485,"FISH.HOUR","n-","nr",10
"6082","025US00","RR","RR",1987,8,"1x1",4,41.5,-70.5,228,"FISH.HOUR","n-","nr",8
"6083","025US00","RR","RR",1987,8,"1x1",4,41.5,-71.5,686,"FISH.HOUR","n-","nr",23
"6084","025US00","RR","RR",1987,9,"1x1",4,37.5,-74.5,272,"FISH.HOUR","n-","nr",1
"6085","025US00","RR","RR",1987,9,"1x1",4,40.5,-70.5,200,"FISH.HOUR","n-","nr",9
"6086","025US00","RR","RR",1987,9,"1x1",4,40.5,-71.5,467,"FISH.HOUR","n-","nr",89
"6087","025US00","RR","RR",1987,9,"1x1",4,40.5,-72.5,80,"FISH.HOUR","n-","nr",11
"6088","025US00","RR","RR",1987,9,"1x1",4,40.5,-73.5,170,"FISH.HOUR","n-","nr",21
"6089","025US00","RR","RR",1987,9,"1x1",4,41.5,-70.5,210,"FISH.HOUR","n-","nr",10
"6090","025US00","RR","RR",1987,9,"1x1",4,41.5,-71.5,323,"FISH.HOUR","n-","nr",73
"6091","025US00","RR","RR",1987,10,"1x1",4,39.5,-72.5,7,"FISH.HOUR","n-","nr",20
"6092","025US00","RR","RR",1987,10,"1x1",4,40.5,-73.5,100,"FISH.HOUR","n-","nr",8
"6093","025US00","RR","RR",1987,10,"1x1",4,42.5,-70.5,247,"FISH.HOUR","n-","nr",15
"6094","003JP00","LL","LL",1988,7,"5x5",3,-32.5,-47.5,93800,"NO.HOOKS","-w","kg",300
"6095","003JP00","LL","LL",1988,7,"5x5",3,-32.5,-52.5,195815,"NO.HOOKS","-w","kg",100
"6096","003JP00","LL","LL",1988,8,"5x5",3,-32.5,-47.5,107250,"NO.HOOKS","-w","kg",100
"6097","003JP00","LL","LL",1988,8,"5x5",3,-32.5,-52.5,141625,"NO.HOOKS","-w","kg",300
"6098","003JP00","LL","LL",1988,9,"5x5",3,-37.5,-52.5,2350,"NO.HOOKS","-w","kg",100
"6099","012JP00","LL","LL",1988,1,"5x5",4,17.5,-17.5,2435,"NO.HOOKS","n-","nr",1
"6100","012JP00","LL","LL",1988,1,"5x5",4,32.5,-27.5,28534,"NO.HOOKS","n-","nr",1
"6101","012JP00","LL","LL",1988,1,"5x5",4,37.5,-52.5,5549,"NO.HOOKS","n-","nr",8
"6102","012JP00","LL","LL",1988,1,"5x5",4,37.5,-57.5,7262,"NO.HOOKS","n-","nr",3
"6103","012JP00","LL","LL",1988,1,"5x5",4,37.5,-62.5,527259,"NO.HOOKS","n-","nr",876
"6104","012JP00","LL","LL",1988,1,"5x5",4,37.5,-67.5,510218,"NO.HOOKS","n-","nr",1721
"6105","012JP00","LL","LL",1988,1,"5x5",4,42.5,-47.5,2856,"NO.HOOKS","n-","nr",1
"6106","012JP00","LL","LL",1988,1,"5x5",4,42.5,-52.5,67509,"NO.HOOKS","n-","nr",68
"6107","012JP00","LL","LL",1988,1,"5x5",4,42.5,-57.5,132962,"NO.HOOKS","n-","nr",215
"6108","012JP00","LL","LL",1988,1,"5x5",4,42.5,-62.5,202761,"NO.HOOKS","n-","nr",305
"6109","012JP00","LL","LL",1988,1,"5x5",4,42.5,-67.5,219026,"NO.HOOKS","n-","nr",2465
"6110","012JP00","LL","LL",1988,2,"5x5",4,37.5,-52.5,24465,"NO.HOOKS","n-","nr",182
"6111","012JP00","LL","LL",1988,2,"5x5",4,37.5,-57.5,89282,"NO.HOOKS","n-","nr",241
"6112","012JP00","LL","LL",1988,2,"5x5",4,37.5,-62.5,282253,"NO.HOOKS","n-","nr",912
"6113","012JP00","LL","LL",1988,2,"5x5",4,37.5,-67.5,28185,"NO.HOOKS","n-","nr",156
"6114","012JP00","LL","LL",1988,2,"5x5",4,42.5,-52.5,93197,"NO.HOOKS","n-","nr",160
"6115","012JP00","LL","LL",1988,2,"5x5",4,42.5,-57.5,250668,"NO.HOOKS","n-","nr",753
"6116","012JP00","LL","LL",1988,2,"5x5",4,42.5,-62.5,74167,"NO.HOOKS","n-","nr",104
"6117","012JP00","LL","LL",1988,2,"5x5",4,42.5,-67.5,31962,"NO.HOOKS","n-","nr",514
"6118","012JP00","LL","LL",1988,3,"5x5",1,32.5,22.5,2420,"NO.HOOKS","n-","nr",1
"6119","012JP00","LL","LL",1988,3,"5x5",1,37.5,17.5,2540,"NO.HOOKS","n-","nr",3
"6120","012JP00","LL","LL",1988,3,"5x5",4,27.5,-12.5,66120,"NO.HOOKS","n-","nr",107
"6121","012JP00","LL","LL",1988,3,"5x5",4,32.5,-7.5,14800,"NO.HOOKS","n-","nr",2
"6122","012JP00","LL","LL",1988,3,"5x5",4,32.5,-12.5,519888,"NO.HOOKS","n-","nr",801
"6123","012JP00","LL","LL",1988,3,"5x5",4,32.5,-17.5,36320,"NO.HOOKS","n-","nr",16
"6124","012JP00","LL","LL",1988,3,"5x5",4,32.5,-27.5,10560,"NO.HOOKS","n-","nr",3
"6125","012JP00","LL","LL",1988,3,"5x5",4,32.5,-32.5,60412,"NO.HOOKS","n-","nr",3
"6126","012JP00","LL","LL",1988,3,"5x5",4,37.5,-7.5,2600,"NO.HOOKS","n-","nr",1
"6127","012JP00","LL","LL",1988,3,"5x5",4,37.5,-12.5,253580,"NO.HOOKS","n-","nr",411
"6128","012JP00","LL","LL",1988,3,"5x5",4,37.5,-17.5,25272,"NO.HOOKS","n-","nr",25
"6129","012JP00","LL","LL",1988,3,"5x5",4,37.5,-37.5,32486,"NO.HOOKS","n-","nr",40
"6130","012JP00","LL","LL",1988,3,"5x5",4,37.5,-42.5,41319,"NO.HOOKS","n-","nr",1
"6131","012JP00","LL","LL",1988,3,"5x5",4,37.5,-52.5,4998,"NO.HOOKS","n-","nr",1
"6132","012JP00","LL","LL",1988,3,"5x5",4,37.5,-57.5,5810,"NO.HOOKS","n-","nr",8
"6133","012JP00","LL","LL",1988,3,"5x5",4,37.5,-62.5,30090,"NO.HOOKS","n-","nr",208
"6134","012JP00","LL","LL",1988,3,"5x5",4,42.5,-37.5,15470,"NO.HOOKS","n-","nr",28
"6135","012JP00","LL","LL",1988,3,"5x5",4,42.5,-42.5,19768,"NO.HOOKS","n-","nr",5
"6136","012JP00","LL","LL",1988,3,"5x5",4,42.5,-57.5,4260,"NO.HOOKS","n-","nr",14
"6137","012JP00","LL","LL",1988,3,"5x5",4,42.5,-62.5,7910,"NO.HOOKS","n-","nr",25
"6138","012JP00","LL","LL",1988,4,"5x5",1,37.5,2.5,5600,"NO.HOOKS","n-","nr",12
"6139","012JP00","LL","LL",1988,4,"5x5",1,37.5,7.5,156400,"NO.HOOKS","n-","nr",110
"6140","012JP00","LL","LL",1988,4,"5x5",1,37.5,17.5,2620,"NO.HOOKS","n-","nr",1
"6141","012JP00","LL","LL",1988,4,"5x5",4,32.5,-7.5,65612,"NO.HOOKS","n-","nr",78
"6142","012JP00","LL","LL",1988,4,"5x5",4,32.5,-12.5,1223982,"NO.HOOKS","n-","nr",1842
"6143","012JP00","LL","LL",1988,4,"5x5",4,32.5,-17.5,10040,"NO.HOOKS","n-","nr",6
"6144","012JP00","LL","LL",1988,4,"5x5",4,37.5,-7.5,231292,"NO.HOOKS","n-","nr",276
"6145","012JP00","LL","LL",1988,4,"5x5",4,37.5,-12.5,493592,"NO.HOOKS","n-","nr",526
"6146","012JP00","LL","LL",1988,4,"5x5",4,37.5,-17.5,169156,"NO.HOOKS","n-","nr",249
"6147","012JP00","LL","LL",1988,5,"5x5",1,32.5,12.5,8100,"NO.HOOKS","n-","nr",11
"6148","012JP00","LL","LL",1988,5,"5x5",1,32.5,17.5,52040,"NO.HOOKS","n-","nr",203
"6149","012JP00","LL","LL",1988,5,"5x5",1,32.5,22.5,10800,"NO.HOOKS","n-","nr",24
"6150","012JP00","LL","LL",1988,5,"5x5",1,37.5,2.5,109040,"NO.HOOKS","n-","nr",228
"6151","012JP00","LL","LL",1988,5,"5x5",1,37.5,7.5,267140,"NO.HOOKS","n-","nr",366
"6152","012JP00","LL","LL",1988,5,"5x5",1,37.5,12.5,67520,"NO.HOOKS","n-","nr",125
"6153","012JP00","LL","LL",1988,5,"5x5",1,37.5,17.5,94280,"NO.HOOKS","n-","nr",185
"6154","012JP00","LL","LL",1988,5,"5x5",1,37.5,22.5,2700,"NO.HOOKS","n-","nr",4
"6155","012JP00","LL","LL",1988,5,"5x5",1,42.5,7.5,14000,"NO.HOOKS","n-","nr",18
"6156","012JP00","LL","LL",1988,5,"5x5",4,32.5,-7.5,88032,"NO.HOOKS","n-","nr",145
"6157","012JP00","LL","LL",1988,5,"5x5",4,32.5,-12.5,147028,"NO.HOOKS","n-","nr",220
"6158","012JP00","LL","LL",1988,5,"5x5",4,32.5,-22.5,2600,"NO.HOOKS","n-","nr",7
"6159","012JP00","LL","LL",1988,5,"5x5",4,37.5,-2.5,5120,"NO.HOOKS","n-","nr",20
"6160","012JP00","LL","LL",1988,5,"5x5",4,37.5,-7.5,157072,"NO.HOOKS","n-","nr",144
"6161","012JP00","LL","LL",1988,5,"5x5",4,37.5,-12.5,173140,"NO.HOOKS","n-","nr",297
"6162","012JP00","LL","LL",1988,5,"5x5",4,37.5,-17.5,569282,"NO.HOOKS","n-","nr",827
"6163","012JP00","LL","LL",1988,5,"5x5",4,37.5,-22.5,19200,"NO.HOOKS","n-","nr",34
"6164","012JP00","LL","LL",1988,6,"5x5",4,32.5,-12.5,42680,"NO.HOOKS","n-","nr",45
"6165","012JP00","LL","LL",1988,6,"5x5",4,37.5,-7.5,21420,"NO.HOOKS","n-","nr",25
"6166","012JP00","LL","LL",1988,6,"5x5",4,37.5,-12.5,12407,"NO.HOOKS","n-","nr",39
"6167","012JP00","LL","LL",1988,6,"5x5",4,37.5,-17.5,210950,"NO.HOOKS","n-","nr",563
"6168","012JP00","LL","LL",1988,7,"5x5",1,37.5,2.5,38784,"NO.HOOKS","n-","nr",80
"6169","012JP00","LL","LL",1988,7,"5x5",4,37.5,-2.5,5333,"NO.HOOKS","n-","nr",8
"6170","012JP00","LL","LL",1988,7,"5x5",4,37.5,-12.5,23634,"NO.HOOKS","n-","nr",44
"6171","012JP00","LL","LL",1988,8,"5x5",4,42.5,-52.5,57500,"NO.HOOKS","n-","nr",1
"6172","012JP00","LL","LL",1988,10,"5x5",4,42.5,-52.5,509424,"NO.HOOKS","n-","nr",3
"6173","012JP00","LL","LL",1988,10,"5x5",4,42.5,-57.5,605635,"NO.HOOKS","n-","nr",10
"6174","012JP00","LL","LL",1988,10,"5x5",4,42.5,-62.5,187317,"NO.HOOKS","n-","nr",1
"6175","012JP00","LL","LL",1988,11,"5x5",4,32.5,-37.5,11865,"NO.HOOKS","n-","nr",2
"6176","012JP00","LL","LL",1988,11,"5x5",4,32.5,-42.5,37380,"NO.HOOKS","n-","nr",3
"6177","012JP00","LL","LL",1988,11,"5x5",4,37.5,-62.5,107089,"NO.HOOKS","n-","nr",5
"6178","012JP00","LL","LL",1988,11,"5x5",4,37.5,-67.5,64192,"NO.HOOKS","n-","nr",12
"6179","012JP00","LL","LL",1988,11,"5x5",4,42.5,-37.5,59445,"NO.HOOKS","n-","nr",2
"6180","012JP00","LL","LL",1988,11,"5x5",4,42.5,-42.5,48701,"NO.HOOKS","n-","nr",2
"6181","012JP00","LL","LL",1988,11,"5x5",4,42.5,-47.5,5859,"NO.HOOKS","n-","nr",17
"6182","012JP00","LL","LL",1988,11,"5x5",4,42.5,-52.5,555522,"NO.HOOKS","n-","nr",170
"6183","012JP00","LL","LL",1988,11,"5x5",4,42.5,-57.5,393684,"NO.HOOKS","n-","nr",173
"6184","012JP00","LL","LL",1988,11,"5x5",4,42.5,-62.5,980356,"NO.HOOKS","n-","nr",1029
"6185","012JP00","LL","LL",1988,11,"5x5",4,42.5,-67.5,66782,"NO.HOOKS","n-","nr",98
"6186","012JP00","LL","LL",1988,12,"5x5",4,32.5,-37.5,22846,"NO.HOOKS","n-","nr",6
"6187","012JP00","LL","LL",1988,12,"5x5",4,32.5,-42.5,101253,"NO.HOOKS","n-","nr",10
"6188","012JP00","LL","LL",1988,12,"5x5",4,32.5,-57.5,76032,"NO.HOOKS","n-","nr",98
"6189","012JP00","LL","LL",1988,12,"5x5",4,32.5,-62.5,12672,"NO.HOOKS","n-","nr",7
"6190","012JP00","LL","LL",1988,12,"5x5",4,37.5,-37.5,54869,"NO.HOOKS","n-","nr",21
"6191","012JP00","LL","LL",1988,12,"5x5",4,37.5,-42.5,40861,"NO.HOOKS","n-","nr",10
"6192","012JP00","LL","LL",1988,12,"5x5",4,37.5,-62.5,829885,"NO.HOOKS","n-","nr",305
"6193","012JP00","LL","LL",1988,12,"5x5",4,37.5,-67.5,521695,"NO.HOOKS","n-","nr",2727
"6194","012JP00","LL","LL",1988,12,"5x5",4,37.5,-72.5,8800,"NO.HOOKS","n-","nr",1
"6195","012JP00","LL","LL",1988,12,"5x5",4,42.5,-37.5,138235,"NO.HOOKS","n-","nr",35
"6196","012JP00","LL","LL",1988,12,"5x5",4,42.5,-42.5,79083,"NO.HOOKS","n-","nr",51
"6197","012JP00","LL","LL",1988,12,"5x5",4,42.5,-47.5,286292,"NO.HOOKS","n-","nr",343
"6198","012JP00","LL","LL",1988,12,"5x5",4,42.5,-52.5,740977,"NO.HOOKS","n-","nr",401
"6199","012JP00","LL","LL",1988,12,"5x5",4,42.5,-57.5,285895,"NO.HOOKS","n-","nr",521
"6200","012JP00","LL","LL",1988,12,"5x5",4,42.5,-62.5,39936,"NO.HOOKS","n-","nr",51
"6201","012JP00","LL","LL",1988,12,"5x5",4,42.5,-67.5,251147,"NO.HOOKS","n-","nr",1484
"6202","012JP00","LL","LL",1988,12,"5x5",4,47.5,-47.5,67518,"NO.HOOKS","n-","nr",121
"6203","012JP00","LL","LL",1988,12,"5x5",4,47.5,-52.5,3234,"NO.HOOKS","n-","nr",8
"6204","019PT01","SU","SURF",1988,1,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",1700
"6205","019PT01","SU","SURF",1988,2,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",100
"6206","019PT01","SU","SURF",1988,3,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",200
"6207","019PT01","SU","SURF",1988,6,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",200
"6208","019PT01","SU","SURF",1988,7,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",1600
"6209","019PT01","SU","SURF",1988,8,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",7100
"6210","019PT01","SU","SURF",1988,9,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",400
"6211","019PT01","SU","SURF",1988,10,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",1300
"6212","019PT01","SU","SURF",1988,11,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",2100
"6213","019PT01","SU","SURF",1988,12,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",1200
"6214","019PT02","BB","BB",1988,6,"5x5",4,37.5,-7.5,0,"-none-","-w","kg",100
"6215","019PT03","BB","BB",1988,2,"5x5",4,32.5,-17.5,33,"NO.TRIPS","-w","kg",400
"6216","019PT03","BB","BB",1988,3,"5x5",4,32.5,-17.5,109,"NO.TRIPS","-w","kg",100
"6217","019PT03","BB","BB",1988,4,"5x5",4,32.5,-17.5,247,"NO.TRIPS","-w","kg",1400
"6218","019PT03","BB","BB",1988,5,"5x5",4,32.5,-17.5,213,"NO.TRIPS","-w","kg",13600
"6219","019PT03","BB","BB",1988,6,"5x5",4,32.5,-17.5,121,"NO.TRIPS","-w","kg",13900
"6220","021ES00","GN","GILL",1988,5,"10x10",4,35,-15,59,"SUC.D.FI","nw","kg",1400
"6221","021ES00","GN","GILL",1988,5,"10x10",4,35,-15,59,"SUC.D.FI","nw","nr",6
"6222","021ES00","GN","GILL",1988,6,"10x10",4,35,-15,73,"SUC.D.FI","nw","kg",200
"6223","021ES00","GN","GILL",1988,6,"10x10",4,35,-15,73,"SUC.D.FI","nw","nr",1
"6224","021ES00","GN","GILL",1988,7,"10x10",4,35,-15,90,"SUC.D.FI","nw","kg",500
"6225","021ES00","GN","GILL",1988,7,"10x10",4,35,-15,90,"SUC.D.FI","nw","nr",29
"6226","021ES00","GN","GILL",1988,8,"10x10",4,35,-15,201,"SUC.D.FI","nw","kg",400
"6227","021ES00","GN","GILL",1988,8,"10x10",4,35,-15,201,"SUC.D.FI","nw","nr",6
"6228","021ES00","GN","GILL",1988,9,"10x10",4,35,-15,167,"SUC.D.FI","nw","kg",500
"6229","021ES00","GN","GILL",1988,9,"10x10",4,35,-15,167,"SUC.D.FI","nw","nr",38
"6230","021ES00","GN","GILL",1988,10,"10x10",4,35,-15,136,"SUC.D.FI","nw","kg",1100
"6231","021ES00","GN","GILL",1988,10,"10x10",4,35,-15,136,"SUC.D.FI","nw","nr",48
"6232","021ES00","GN","GILL",1988,11,"10x10",4,35,-15,16,"SUC.D.FI","nw","kg",100
"6233","021ES00","GN","GILL",1988,11,"10x10",4,35,-15,16,"SUC.D.FI","nw","nr",2
"6234","021ES00","HL","HAND",1988,3,"5x10",1,37.5,5,308,"SUC.D.FI","nw","kg",42500
"6235","021ES00","HL","HAND",1988,3,"5x10",1,37.5,5,308,"SUC.D.FI","nw","nr",307
"6236","021ES00","HL","HAND",1988,4,"5x10",1,37.5,5,965,"SUC.D.FI","nw","kg",149400
"6237","021ES00","HL","HAND",1988,4,"5x10",1,37.5,5,965,"SUC.D.FI","nw","nr",1324
"6238","021ES00","HL","HAND",1988,5,"5x10",1,37.5,5,1625,"SUC.D.FI","nw","kg",305800
"6239","021ES00","HL","HAND",1988,5,"5x10",1,37.5,5,1625,"SUC.D.FI","nw","nr",2053
"6240","021ES00","HL","HAND",1988,6,"5x10",1,37.5,5,75,"SUC.D.FI","nw","kg",10200
"6241","021ES00","HL","HAND",1988,6,"5x10",1,37.5,5,75,"SUC.D.FI","nw","nr",203
"6242","021ES00","HL","HAND",1988,7,"5x10",1,37.5,5,67,"SUC.D.FI","nw","kg",12000
"6243","021ES00","HL","HAND",1988,7,"5x10",1,37.5,5,67,"SUC.D.FI","nw","nr",96
"6244","021ES00","HL","HAND",1988,8,"5x10",1,37.5,5,248,"SUC.D.FI","nw","kg",33400
"6245","021ES00","HL","HAND",1988,8,"5x10",1,37.5,5,248,"SUC.D.FI","nw","nr",198
"6246","021ES00","HL","HAND",1988,9,"5x10",1,37.5,5,1,"SUC.D.FI","nw","kg",200
"6247","021ES00","HL","HAND",1988,9,"5x10",1,37.5,5,1,"SUC.D.FI","nw","nr",1
"6248","021ES00","SU","SURF",1988,1,"5x10",1,37.5,5,0,"-none-","-w","kg",6500
"6249","021ES00","SU","SURF",1988,2,"5x10",1,37.5,5,0,"-none-","-w","kg",3400
"6250","021ES00","SU","SURF",1988,3,"5x10",1,37.5,5,0,"-none-","-w","kg",1300
"6251","021ES00","SU","SURF",1988,4,"5x10",1,37.5,5,0,"-none-","-w","kg",6300
"6252","021ES00","SU","SURF",1988,5,"5x10",1,37.5,5,0,"-none-","-w","kg",7000
"6253","021ES00","SU","SURF",1988,6,"5x10",1,37.5,5,0,"-none-","-w","kg",29300
"6254","021ES00","SU","SURF",1988,7,"5x10",1,37.5,5,0,"-none-","-w","kg",20100
"6255","021ES00","SU","SURF",1988,8,"5x10",1,37.5,5,0,"-none-","-w","kg",3100
"6256","021ES00","SU","SURF",1988,9,"5x10",1,37.5,5,0,"-none-","-w","kg",48400
"6257","021ES00","SU","SURF",1988,10,"5x10",1,37.5,5,0,"-none-","-w","kg",54400
"6258","021ES00","SU","SURF",1988,11,"5x10",1,37.5,5,0,"-none-","-w","kg",38600
"6259","021ES00","SU","SURF",1988,12,"5x10",1,37.5,5,0,"-none-","-w","kg",6500
"6260","021ES00","TP","TRAP",1988,17,"5x5",4,37.5,-2.5,375,"TRAP D","nw","kg",227800
"6261","021ES00","TP","TRAP",1988,17,"5x5",4,37.5,-2.5,375,"TRAP D","nw","nr",1397
"6262","021ES00","TP","TRAP",1988,17,"5x5",4,37.5,-7.5,325,"TRAP D","nw","kg",2389200
"6263","021ES00","TP","TRAP",1988,17,"5x5",4,37.5,-7.5,325,"TRAP D","nw","nr",11509
"6264","021ES01","BB","BB",1988,3,"1x1",4,28.5,-16.5,0,"-none-","-w","kg",600
"6265","021ES01","BB","BB",1988,4,"1x1",4,28.5,-16.5,0,"-none-","-w","kg",5600
"6266","021ES01","BB","BB",1988,5,"1x1",4,28.5,-16.5,0,"-none-","-w","kg",19400
"6267","021ES01","BB","BB",1988,6,"1x1",4,28.5,-16.5,0,"-none-","-w","kg",2800
"6268","021ES01","BB","BB",1988,8,"1x1",4,28.5,-16.5,0,"-none-","-w","kg",44000
"6269","021ES01","BB","BB",1988,9,"1x1",4,28.5,-16.5,0,"-none-","-w","kg",12300
"6270","021ES01","BB","BB",1988,10,"1x1",4,28.5,-16.5,0,"-none-","-w","kg",1200
