"Year","Subyear","Area","Fleet","Length_category","N"
2005,3,5,2,200,1
2007,3,5,2,200,1
2008,3,5,2,200,485.2
2009,3,5,2,200,477.7
2010,3,5,2,200,7
2011,3,5,2,200,5
2013,3,5,2,200,24
2014,3,5,2,200,107.446183057
2015,3,5,2,200,46
2016,3,5,2,200,75
2017,3,5,2,200,207
1976,4,5,2,200,1
1985,4,5,2,200,19
1987,4,5,2,200,1
1989,4,5,2,200,34
1990,4,5,2,200,96
1991,4,5,2,200,180
1992,4,5,2,200,183
1993,4,5,2,200,58
1994,4,5,2,200,119
1995,4,5,2,200,149
1996,4,5,2,200,247
1997,4,5,2,200,207
1998,4,5,2,200,254
1999,4,5,2,200,130
2000,4,5,2,200,148
2001,4,5,2,200,91
2002,4,5,2,200,299
2003,4,5,2,200,372
2004,4,5,2,200,205
2005,4,5,2,200,138
2006,4,5,2,200,10
2007,4,5,2,200,39
2008,4,5,2,200,2220
2009,4,5,2,200,1606.2
2010,4,5,2,200,759.8
2011,4,5,2,200,1246.4
2012,4,5,2,200,4049.1
2013,4,5,2,200,3813.5
2014,4,5,2,200,3763.993053335
2015,4,5,2,200,4928
2016,4,5,2,200,5150
2017,4,5,2,200,5966
1989,1,6,2,200,3
1975,2,6,2,200,1
1976,2,6,2,200,6
1978,2,6,2,200,2
1983,2,6,2,200,83
1985,2,6,2,200,4
1989,2,6,2,200,102
1990,2,6,2,200,2
1992,2,6,2,200,7
2007,2,6,2,200,1
1972,3,6,2,200,4
1975,3,6,2,200,46
1976,3,6,2,200,1
1983,3,6,2,200,2
1997,3,6,2,200,1
2003,3,6,2,200,2
2004,3,6,2,200,22
2005,3,6,2,200,5
2006,3,6,2,200,1
2007,3,6,2,200,15
2008,3,6,2,200,102.3
2002,4,6,2,200,7
2003,4,6,2,200,118
2004,4,6,2,200,337
2005,4,6,2,200,218
2006,4,6,2,200,102
2007,4,6,2,200,127
2008,4,6,2,200,53.2
2009,4,6,2,200,19.8
2010,4,6,2,200,11.9
2014,4,6,2,200,86.527627591
2015,4,6,2,200,105
2016,4,6,2,200,77
1980,1,7,2,200,9
2007,1,7,2,200,13
1974,2,7,2,200,1
1975,2,7,2,200,104
1976,2,7,2,200,48
1977,2,7,2,200,18
1979,2,7,2,200,1
1980,2,7,2,200,122
1981,2,7,2,200,40
1983,2,7,2,200,14
1984,2,7,2,200,209
1985,2,7,2,200,577
1986,2,7,2,200,278
1987,2,7,2,200,95
1988,2,7,2,200,136
1989,2,7,2,200,58
1990,2,7,2,200,296
1991,2,7,2,200,3
1992,2,7,2,200,81
1993,2,7,2,200,79
1994,2,7,2,200,27
1995,2,7,2,200,16
1996,2,7,2,200,66
1998,2,7,2,200,23
2005,2,7,2,200,5
2007,2,7,2,200,42
2009,2,7,2,200,44.9
1975,3,7,2,200,103
1976,3,7,2,200,50
1977,3,7,2,200,73
1980,3,7,2,200,8
1982,3,7,2,200,13
1983,3,7,2,200,36
1984,3,7,2,200,92
1985,3,7,2,200,50
1989,3,7,2,200,29
1993,3,7,2,200,30
1967,3,6,3,200,21
1968,3,6,3,200,1
2005,3,6,3,200,1
2006,4,6,3,200,11
2007,3,6,4,200,1
2010,3,6,4,200,1
2011,3,6,4,200,1
2012,3,6,4,200,4
2014,3,6,4,200,9
2016,3,6,4,200,15
2017,3,6,4,200,5
2008,4,6,4,200,1
2016,4,6,4,200,3
2017,4,6,4,200,12
1989,1,7,5,200,96
1996,1,7,5,200,14
1997,1,7,5,200,110
1999,1,7,5,200,48
2000,1,7,5,200,6
2001,1,7,5,200,17
2002,1,7,5,200,69
2004,1,7,5,200,8
2005,1,7,5,200,44
2006,1,7,5,200,983
2007,1,7,5,200,3531
2008,1,7,5,200,216
1970,3,7,5,200,78
1971,3,7,5,200,29
1972,3,7,5,200,162
1973,3,7,5,200,79
1974,3,7,5,200,227
1975,3,7,5,200,155
1976,3,7,5,200,14
1979,3,7,5,200,342
1980,3,7,5,200,55
1981,3,7,5,200,182
1982,3,7,5,200,186
1985,3,7,5,200,2
1987,3,7,5,200,2
1988,3,7,5,200,44
1989,3,7,5,200,187
1991,3,7,5,200,9011
1992,3,7,5,200,1836
1994,3,7,5,200,8609
1996,3,7,5,200,832
1997,3,7,5,200,2364
1999,3,7,5,200,160
2000,3,7,5,200,412
2001,3,7,5,200,621
2002,3,7,5,200,782
2003,3,7,5,200,340
2004,3,7,5,200,538
2005,3,7,5,200,3117
2006,3,7,5,200,1767
2007,3,7,5,200,483
2008,3,7,5,200,313
1977,4,7,5,200,473
1979,4,7,5,200,1
1986,4,7,5,200,1
1987,4,7,5,200,130
1993,4,7,5,200,1
1994,4,7,5,200,148
1995,4,7,5,200,46
1998,4,7,5,200,150
1999,4,7,5,200,109
2001,4,7,5,200,2
2005,4,7,5,200,737
2006,4,7,5,200,714
2007,4,7,5,200,1137
2008,4,7,5,200,56
1971,2,7,6,200,869
1973,2,7,6,200,340
1974,2,7,6,200,156
1975,2,7,6,200,385
1976,2,7,6,200,444
1977,2,7,6,200,686
1978,2,7,6,200,1001
1979,2,7,6,200,1
1980,2,7,6,200,227
1981,2,7,6,200,316
1982,2,7,6,200,441
1983,2,7,6,200,497
1984,2,7,6,200,852
1986,2,7,6,200,364
1987,2,7,6,200,2448
1988,2,7,6,200,1332
1989,2,7,6,200,636
1990,2,7,6,200,2619
1991,2,7,6,200,3970
1992,2,7,6,200,1218
1993,2,7,6,200,2975
1994,2,7,6,200,10035
1995,2,7,6,200,13135
1996,2,7,6,200,4357
1997,2,7,6,200,12050
1998,2,7,6,200,2342
1999,2,7,6,200,5814
2000,2,7,6,200,9003
2001,2,7,6,200,5984
2002,2,7,6,200,4866
2003,2,7,6,200,6372
2004,2,7,6,200,6034
2005,2,7,6,200,5034
2006,2,7,6,200,8469
2007,2,7,6,200,5739
2008,2,7,6,200,1997
2009,1,7,7,200,1116
2010,1,7,7,200,346
2011,1,7,7,200,590
2012,1,7,7,200,7
2013,1,7,7,200,2241
2009,2,7,7,200,6363
2010,2,7,7,200,1198
2011,2,7,7,200,7221
2012,2,7,7,200,4164
2013,2,7,7,200,1858
2014,2,7,7,200,4678
2015,2,7,7,200,5690
2016,2,7,7,200,471
2009,3,7,7,200,1144
2010,3,7,7,200,170
2011,3,7,7,200,524
2015,3,7,7,200,251
2016,3,7,7,200,323
2009,4,7,7,200,931
2010,4,7,7,200,334
2011,4,7,7,200,5
1950,3,5,8,200,8
1951,3,5,8,200,6
1952,3,5,8,200,290
1953,3,5,8,200,1484
1954,3,5,8,200,13440
1955,3,5,8,200,7675
1956,3,5,8,200,3785
1957,3,5,8,200,7971
1958,3,5,8,200,3607
1959,3,5,8,200,4957
1960,3,5,8,200,7284
1961,3,5,8,200,11060
1962,3,5,8,200,4004
1963,3,5,8,200,7
1964,3,5,8,200,42
1965,3,5,8,200,87
1966,3,5,8,200,11
1967,3,5,8,200,19
1968,3,5,8,200,2
1975,3,5,8,200,2
1976,3,5,8,200,1
1978,3,5,8,200,1
1979,3,5,8,200,2
1981,3,5,8,200,1
1984,3,5,8,200,60
1952,4,5,8,200,22
1954,4,5,8,200,29
1955,4,5,8,200,35
1956,4,5,8,200,55
1957,4,5,8,200,1129
1958,4,5,8,200,1799
1960,4,5,8,200,1161
1961,4,5,8,200,703
1962,4,5,8,200,187
1967,4,5,8,200,1
1958,3,6,8,200,185
2008,1,7,9,200,1
2010,1,7,9,200,13
2008,2,7,9,200,1
2009,2,7,9,200,2
2010,2,7,9,200,8
2008,3,7,9,200,11
2004,4,7,9,200,129
2005,4,7,9,200,165
2008,4,7,9,200,6
1979,3,2,10,200,6
1983,3,2,10,200,527
1984,3,2,10,200,233
2013,2,2,11,200,1
1985,3,2,11,200,395
1986,3,2,11,200,186
1987,3,2,11,200,511
1988,3,2,11,200,524
1989,3,2,11,200,519
1990,3,2,11,200,618
1991,3,2,11,200,28
1992,3,2,11,200,634
1993,3,2,11,200,1128
1994,3,2,11,200,709
1995,3,2,11,200,873
1996,3,2,11,200,420
1997,3,2,11,200,481
1998,3,2,11,200,725
1999,3,2,11,200,715
2000,3,2,11,200,491
2001,3,2,11,200,268
2002,3,2,11,200,166
2003,3,2,11,200,1648
2004,3,2,11,200,144
2005,3,2,11,200,258
2007,3,2,11,200,9
2009,3,2,11,200,162
2012,3,2,11,200,8
2013,3,2,11,200,134
2014,3,2,11,200,97
2015,3,2,11,200,99
1985,4,2,11,200,46
1989,4,2,11,200,3
1990,4,2,11,200,175
1991,4,2,11,200,404
1993,4,2,11,200,101
1994,4,2,11,200,240
1995,4,2,11,200,138
1996,4,2,11,200,60
1998,4,2,11,200,123
1999,4,2,11,200,220
2000,4,2,11,200,186
2002,4,2,11,200,23
2003,4,2,11,200,4
2007,4,2,11,200,4
1956,2,4,12,200,56.8
1957,2,4,12,200,13.3
1958,2,4,12,200,41.9
1959,2,4,12,200,36.7
1961,2,4,12,200,153.6
1963,2,4,12,200,255
1964,2,4,12,200,179.8
1983,2,4,12,200,91
1984,2,4,12,200,561
1985,2,4,12,200,392
1992,2,4,12,200,1861
1993,2,4,12,200,1714
1995,2,4,12,200,1376
1996,2,4,12,200,1308
1997,2,4,12,200,5029
1999,2,4,12,200,2
2000,2,4,12,200,3689
2001,2,4,12,200,30
2002,2,4,12,200,13
2003,2,4,12,200,21
2004,2,4,12,200,13
2005,2,4,12,200,1128
2006,2,4,12,200,101
2007,2,4,12,200,94
2008,2,4,12,200,927
2009,2,4,12,200,2100
2010,2,4,12,200,1870
2011,2,4,12,200,1724
1984,3,4,12,200,117
1985,3,4,12,200,24
2000,3,4,12,200,43
2001,3,4,12,200,4
2002,3,4,12,200,12
2003,3,4,12,200,47
2004,3,4,12,200,20
2005,3,4,12,200,1
2006,3,4,12,200,27
2007,3,4,12,200,25
2008,3,4,12,200,46
2009,3,4,12,200,42
2010,3,4,12,200,135
2011,3,4,12,200,181
2012,2,4,13,200,1568
2013,2,4,13,200,1325
2014,2,4,13,200,728
2015,2,4,13,200,606
2016,2,4,13,200,277
2017,2,4,13,200,1169
2012,3,4,13,200,552
2013,3,4,13,200,10
2015,3,4,13,200,261
2016,3,4,13,200,176
2017,3,4,13,200,88
2015,4,4,13,200,68
2016,4,4,13,200,159
1999,2,2,14,200,5
2013,2,2,14,200,1
1989,3,2,14,200,646
1990,3,2,14,200,476
1991,3,2,14,200,717
1992,3,2,14,200,563
1993,3,2,14,200,403
1994,3,2,14,200,456
1995,3,2,14,200,651
1996,3,2,14,200,366
1997,3,2,14,200,260
1998,3,2,14,200,688
1999,3,2,14,200,751
2000,3,2,14,200,308
2001,3,2,14,200,488
2002,3,2,14,200,417
2003,3,2,14,200,769
2004,3,2,14,200,522
2005,3,2,14,200,401
2006,3,2,14,200,587
2007,3,2,14,200,196
2008,3,2,14,200,10
2009,3,2,14,200,410
2010,3,2,14,200,267
2011,3,2,14,200,166
2012,3,2,14,200,85
2013,3,2,14,200,73
2014,3,2,14,200,81
2015,3,2,14,200,110
2016,3,2,14,200,34
2017,3,2,14,200,30
1989,4,2,14,200,101
1990,4,2,14,200,45
1991,4,2,14,200,145
1992,4,2,14,200,85
1993,4,2,14,200,69
1995,4,2,14,200,43
1996,4,2,14,200,64
1997,4,2,14,200,46
1998,4,2,14,200,108
1999,4,2,14,200,30
2000,4,2,14,200,37
2001,4,2,14,200,25
2002,4,2,14,200,1
2004,4,2,14,200,72
2005,4,2,14,200,105
2006,4,2,14,200,110
2007,4,2,14,200,103
2008,4,2,14,200,56
2009,4,2,14,200,38
2010,4,2,14,200,49
2011,4,2,14,200,57
2012,4,2,14,200,79
2013,4,2,14,200,94
2014,4,2,14,200,37
2015,4,2,14,200,33
2016,4,2,14,200,52
2017,4,2,14,200,61
1979,3,3,14,200,1
1980,3,3,14,200,1
1991,3,3,14,200,2
1992,3,3,14,200,4
1993,3,3,14,200,6
1994,3,3,14,200,9
1995,3,3,14,200,12
1997,3,3,14,200,1
1999,3,3,14,200,127
2000,3,3,14,200,13
2001,3,3,14,200,25
2002,3,3,14,200,12
2003,3,3,14,200,30
2004,3,3,14,200,42
2005,3,3,14,200,45
2006,3,3,14,200,52
2007,3,3,14,200,18
2008,3,3,14,200,21
2009,3,3,14,200,33
2010,3,3,14,200,12
2011,3,3,14,200,36
2012,3,3,14,200,114
2013,3,3,14,200,104
2014,3,3,14,200,106
2015,3,3,14,200,112
2016,3,3,14,200,123
2017,3,3,14,200,90
1992,4,3,14,200,4
1993,4,3,14,200,5
1995,4,3,14,200,21
1999,4,3,14,200,1
2000,4,3,14,200,1
2001,4,3,14,200,3
2004,4,3,14,200,2
2005,4,3,14,200,4
2006,4,3,14,200,4
2007,4,3,14,200,2
2008,4,3,14,200,12
2009,4,3,14,200,56
2010,4,3,14,200,53
2011,4,3,14,200,20
2012,4,3,14,200,116
2013,4,3,14,200,77
2014,4,3,14,200,120
2015,4,3,14,200,71
2016,4,3,14,200,116
2017,4,3,14,200,123
1990,1,2,16,200,1
1995,1,2,16,200,20
1996,1,2,16,200,9
1997,1,2,16,200,9
1998,1,2,16,200,6
1999,1,2,16,200,13
2000,1,2,16,200,1
2001,1,2,16,200,5
2002,1,2,16,200,16
2003,1,2,16,200,54
2004,1,2,16,200,140
2005,1,2,16,200,41
2007,1,2,16,200,20
2008,1,2,16,200,115
2009,1,2,16,200,162
2010,1,2,16,200,13
2011,1,2,16,200,6
2012,1,2,16,200,65
2013,1,2,16,200,111
2014,1,2,16,200,89
2015,1,2,16,200,57
2016,1,2,16,200,89
2017,1,2,16,200,144
1984,2,2,16,200,6
1985,2,2,16,200,27
1986,2,2,16,200,13
1987,2,2,16,200,10
1988,2,2,16,200,1
1989,2,2,16,200,42
1990,2,2,16,200,5
1991,2,2,16,200,2
1992,2,2,16,200,7
1993,2,2,16,200,8
1994,2,2,16,200,1
1995,2,2,16,200,46
1996,2,2,16,200,17
1997,2,2,16,200,62
1998,2,2,16,200,49
1999,2,2,16,200,23
2000,2,2,16,200,17
2001,2,2,16,200,8
2002,2,2,16,200,41
2003,2,2,16,200,72
2004,2,2,16,200,3
2005,2,2,16,200,2
2007,2,2,16,200,11
2008,2,2,16,200,13
2009,2,2,16,200,182
2010,2,2,16,200,48
2011,2,2,16,200,37
2012,2,2,16,200,84
2013,2,2,16,200,101
2014,2,2,16,200,84
2015,2,2,16,200,58
2016,2,2,16,200,136
2017,2,2,16,200,20
1979,3,2,16,200,4
1982,3,2,16,200,23
1983,3,2,16,200,152
1984,3,2,16,200,405
1985,3,2,16,200,244
1986,3,2,16,200,106
1987,3,2,16,200,215
1988,3,2,16,200,209
1989,3,2,16,200,265
1990,3,2,16,200,292
1991,3,2,16,200,740
1992,3,2,16,200,446
1993,3,2,16,200,507
1994,3,2,16,200,515
1995,3,2,16,200,602
1996,3,2,16,200,337
1997,3,2,16,200,573
1998,3,2,16,200,519
1999,3,2,16,200,604
2000,3,2,16,200,305
2001,3,2,16,200,139
2002,3,2,16,200,226
2003,3,2,16,200,396
2004,3,2,16,200,118
2005,3,2,16,200,107
2006,3,2,16,200,2
2007,3,2,16,200,74
2008,3,2,16,200,60
2009,3,2,16,200,436
2010,3,2,16,200,380
2011,3,2,16,200,365
2012,3,2,16,200,558
2013,3,2,16,200,236
2014,3,2,16,200,400
2015,3,2,16,200,741
2016,3,2,16,200,587
2017,3,2,16,200,1491
1983,4,2,16,200,10
1986,4,2,16,200,8
1987,4,2,16,200,35
1988,4,2,16,200,9
1989,4,2,16,200,19
1990,4,2,16,200,85
1991,4,2,16,200,15
1992,4,2,16,200,14
1993,4,2,16,200,3
1994,4,2,16,200,12
1996,4,2,16,200,96
1997,4,2,16,200,165
1998,4,2,16,200,165
1999,4,2,16,200,91
2000,4,2,16,200,344
2001,4,2,16,200,229
2002,4,2,16,200,311
2003,4,2,16,200,794
2004,4,2,16,200,221
2005,4,2,16,200,134
2007,4,2,16,200,90
2008,4,2,16,200,50
2009,4,2,16,200,208
2010,4,2,16,200,87
2011,4,2,16,200,116
2012,4,2,16,200,307
2013,4,2,16,200,129
2014,4,2,16,200,255
2015,4,2,16,200,282
2016,4,2,16,200,360
2017,4,2,16,200,215
1995,1,2,17,200,2
2003,2,2,17,200,1
2010,2,2,17,200,4
2012,2,2,17,200,2
2013,2,2,17,200,1
2017,2,2,17,200,1
1958,3,2,17,200,6.3
1959,3,2,17,200,5.5
1960,3,2,17,200,7.2
1978,3,2,17,200,1
1994,3,2,17,200,3
1995,3,2,17,200,1
1996,3,2,17,200,6
1997,3,2,17,200,5
1998,3,2,17,200,19
1999,3,2,17,200,4
2002,3,2,17,200,2
2003,3,2,17,200,24
2004,3,2,17,200,13
2005,3,2,17,200,2
2006,3,2,17,200,5
2008,3,2,17,200,12
2009,3,2,17,200,19
2010,3,2,17,200,13
2011,3,2,17,200,8
2012,3,2,17,200,10
2013,3,2,17,200,12
2014,3,2,17,200,10
2015,3,2,17,200,4
2016,3,2,17,200,8
2017,3,2,17,200,6
1976,4,2,17,200,1
1977,4,2,17,200,2
1978,4,2,17,200,2
1980,4,2,17,200,4
1981,4,2,17,200,3
1982,4,2,17,200,1
1994,4,2,17,200,1
1995,4,2,17,200,2
1996,4,2,17,200,17
1998,4,2,17,200,1
2004,4,2,17,200,7
2005,4,2,17,200,1
2009,4,2,17,200,2
2014,4,2,17,200,1
2011,3,3,17,200,1
1977,1,4,17,200,49
1978,1,4,17,200,4
1979,1,4,17,200,7
1983,1,4,17,200,9
1985,1,4,17,200,2
1986,1,4,17,200,6
1988,1,4,17,200,1
1996,1,4,17,200,4
1997,1,4,17,200,6
1998,1,4,17,200,6
1999,1,4,17,200,2
2001,1,4,17,200,130
2002,1,4,17,200,50
2005,1,4,17,200,245
2006,1,4,17,200,17
2007,1,4,17,200,9
2008,1,4,17,200,109
2009,1,4,17,200,9
2010,1,4,17,200,9
2011,1,4,17,200,110.012019951
2012,1,4,17,200,1
2013,1,4,17,200,179
2014,1,4,17,200,71
2016,1,4,17,200,104
2017,1,4,17,200,39
1977,2,4,17,200,7
1978,2,4,17,200,9
1979,2,4,17,200,1
1980,2,4,17,200,12
1981,2,4,17,200,2
1982,2,4,17,200,3
1983,2,4,17,200,1
1985,2,4,17,200,4
1986,2,4,17,200,8
1987,2,4,17,200,4
1988,2,4,17,200,4
1996,2,4,17,200,24
1997,2,4,17,200,133
1998,2,4,17,200,27
2000,2,4,17,200,5
2004,2,4,17,200,1
2005,2,4,17,200,1
2008,2,4,17,200,38
2011,2,4,17,200,88.999711605
2012,2,4,17,200,14
2013,2,4,17,200,64
2014,2,4,17,200,7
2015,2,4,17,200,5
2016,2,4,17,200,30
2017,2,4,17,200,183
1986,3,4,17,200,2
1997,3,4,17,200,292
1999,3,4,17,200,15
2000,3,4,17,200,811
2001,3,4,17,200,277
2002,3,4,17,200,510
2005,3,4,17,200,55
2006,3,4,17,200,36
2007,3,4,17,200,186
2008,3,4,17,200,481
2009,3,4,17,200,340
2010,3,4,17,200,124
2011,3,4,17,200,68
2012,3,4,17,200,62
2013,3,4,17,200,25
2014,3,4,17,200,44
2015,3,4,17,200,90
2016,3,4,17,200,71
2017,3,4,17,200,77
1979,4,4,17,200,10
1980,4,4,17,200,2
1981,4,4,17,200,8
1983,4,4,17,200,10
1985,4,4,17,200,6
1987,4,4,17,200,4
1996,4,4,17,200,10
1997,4,4,17,200,16
1998,4,4,17,200,10
1999,4,4,17,200,35
2000,4,4,17,200,660
2001,4,4,17,200,170
2002,4,4,17,200,75
2004,4,4,17,200,2
2008,4,4,17,200,104
2009,4,4,17,200,20
2010,4,4,17,200,3
2011,4,4,17,200,3
2012,4,4,17,200,15
2013,4,4,17,200,4
2014,4,4,17,200,1
2016,4,4,17,200,1
2010,3,5,17,200,2
2011,3,5,17,200,7
2014,3,5,17,200,26
2015,1,6,17,200,2
2016,1,6,17,200,1
2009,2,6,17,200,1
2015,2,6,17,200,3
1952,3,6,17,200,151
1953,3,6,17,200,202
1954,3,6,17,200,285
1955,3,6,17,200,463
1956,3,6,17,200,29
1957,3,6,17,200,592
1958,3,6,17,200,61
1960,3,6,17,200,10
2007,3,6,17,200,12
2009,3,6,17,200,36
2010,3,6,17,200,5
2011,3,6,17,200,4
2012,3,6,17,200,2
2013,3,6,17,200,8
2014,3,6,17,200,9
1952,4,6,17,200,9
1953,4,6,17,200,49
1954,4,6,17,200,154
1955,4,6,17,200,160
1956,4,6,17,200,58
1957,4,6,17,200,418
1958,4,6,17,200,19
1960,4,6,17,200,2
1962,4,6,17,200,2
2009,4,6,17,200,1
2012,4,6,17,200,10
2016,4,6,17,200,22
2017,4,6,17,200,31
1984,1,7,17,200,1
1993,1,7,17,200,125
1994,1,7,17,200,2
1995,1,7,17,200,7
1996,1,7,17,200,9
1997,1,7,17,200,2
1999,1,7,17,200,10
2000,1,7,17,200,38
2001,1,7,17,200,4
2003,1,7,17,200,4
2004,1,7,17,200,387
2005,1,7,17,200,893
2006,1,7,17,200,517
2007,1,7,17,200,180
2008,1,7,17,200,153
2009,1,7,17,200,137
2010,1,7,17,200,90
2011,1,7,17,200,111
2012,1,7,17,200,7
2013,1,7,17,200,11
1956,2,7,17,200,136
1957,2,7,17,200,105
1958,2,7,17,200,7
1959,2,7,17,200,43
1960,2,7,17,200,44
1961,2,7,17,200,48
1962,2,7,17,200,14
1963,2,7,17,200,17
1964,2,7,17,200,15
1965,2,7,17,200,57
1966,2,7,17,200,14
1967,2,7,17,200,14
1968,2,7,17,200,60
1969,2,7,17,200,26
1970,2,7,17,200,43
1971,2,7,17,200,21
1972,2,7,17,200,53
1973,2,7,17,200,37
1974,2,7,17,200,92
1975,2,7,17,200,188
1976,2,7,17,200,116
1977,2,7,17,200,61
1978,2,7,17,200,80
1979,2,7,17,200,72
1980,2,7,17,200,128
1981,2,7,17,200,149
1982,2,7,17,200,165
1983,2,7,17,200,27
1984,2,7,17,200,779
1985,2,7,17,200,485
1986,2,7,17,200,251
1987,2,7,17,200,116
1988,2,7,17,200,1
1989,2,7,17,200,67
1990,2,7,17,200,111
1991,2,7,17,200,70
1992,2,7,17,200,922
1993,2,7,17,200,379
1994,2,7,17,200,109
1995,2,7,17,200,765
1996,2,7,17,200,243
1997,2,7,17,200,13
1998,2,7,17,200,902
1999,2,7,17,200,524
2000,2,7,17,200,120
2001,2,7,17,200,148
2002,2,7,17,200,112
2003,2,7,17,200,436
2004,2,7,17,200,232
2005,2,7,17,200,289
2006,2,7,17,200,542
2007,2,7,17,200,398
2008,2,7,17,200,1041
2009,2,7,17,200,1507
2010,2,7,17,200,428
2011,2,7,17,200,773
2012,2,7,17,200,1158
2013,2,7,17,200,288
2014,2,7,17,200,1027
2015,2,7,17,200,769
2016,2,7,17,200,1271
2017,2,7,17,200,1117
1958,3,7,17,200,5
1969,3,7,17,200,1
1976,3,7,17,200,10
1977,3,7,17,200,2
1979,3,7,17,200,1
1980,3,7,17,200,3
1981,3,7,17,200,1
1982,3,7,17,200,776
1984,3,7,17,200,510
1985,3,7,17,200,333
1986,3,7,17,200,10
1987,3,7,17,200,119
1988,3,7,17,200,135
1989,3,7,17,200,67
1990,3,7,17,200,3
1992,3,7,17,200,118
1993,3,7,17,200,109.8
1994,3,7,17,200,2
1995,3,7,17,200,42
1996,3,7,17,200,2
1997,3,7,17,200,27
1998,3,7,17,200,3
1999,3,7,17,200,112
2000,3,7,17,200,2104
2001,3,7,17,200,474
2002,3,7,17,200,888
2003,3,7,17,200,2095
2004,3,7,17,200,1837
2005,3,7,17,200,1
2006,3,7,17,200,8
2007,3,7,17,200,86
2008,3,7,17,200,14
2009,3,7,17,200,201
2010,3,7,17,200,8
2011,3,7,17,200,314
2012,3,7,17,200,280
2013,3,7,17,200,269
2014,3,7,17,200,1366
2015,3,7,17,200,1405
2016,3,7,17,200,1582
2017,3,7,17,200,190
1984,4,7,17,200,3
1986,4,7,17,200,1
1991,4,7,17,200,1
1992,4,7,17,200,32
1993,4,7,17,200,92.4
1994,4,7,17,200,5
1995,4,7,17,200,9
1996,4,7,17,200,10
1997,4,7,17,200,10
1999,4,7,17,200,2
2000,4,7,17,200,3
2001,4,7,17,200,8
2002,4,7,17,200,17
2003,4,7,17,200,39
2004,4,7,17,200,716
2006,4,7,17,200,511
2007,4,7,17,200,181
2009,4,7,17,200,92
2010,4,7,17,200,358
2011,4,7,17,200,74
2012,4,7,17,200,10
1984,1,1,1,225,39
1985,1,1,1,225,28
1986,1,1,1,225,18
1987,1,1,1,225,37
1988,1,1,1,225,43
1989,1,1,1,225,24
1990,1,1,1,225,39
1991,1,1,1,225,26
1992,1,1,1,225,22
1994,1,1,1,225,1
1995,1,1,1,225,3
1996,1,1,1,225,12
1998,1,1,1,225,4
1999,1,1,1,225,4
2000,1,1,1,225,47
2001,1,1,1,225,18
2002,1,1,1,225,21
2003,1,1,1,225,15
2004,1,1,1,225,4
2005,1,1,1,225,4
2006,1,1,1,225,24
2007,1,1,1,225,8
2008,1,1,1,225,3
2009,1,1,1,225,4
2010,1,1,1,225,7
2011,1,1,1,225,13
2012,1,1,1,225,105
2013,1,1,1,225,29
2014,1,1,1,225,46
2015,1,1,1,225,91
2016,1,1,1,225,37
2017,1,1,1,225,32
1984,2,1,1,225,3
1985,2,1,1,225,27
1991,2,1,1,225,7
1992,2,1,1,225,5
1996,2,1,1,225,12
1998,2,1,1,225,2
2000,2,1,1,225,3
2002,2,1,1,225,12
2003,2,1,1,225,4
2004,2,1,1,225,1
2005,2,1,1,225,2
2006,2,1,1,225,3
2008,2,1,1,225,5
2010,2,1,1,225,4
2011,2,1,1,225,3
2012,2,1,1,225,36
2013,2,1,1,225,24
2014,2,1,1,225,27
2015,2,1,1,225,10
2016,2,1,1,225,14
2017,2,1,1,225,11
2014,3,1,1,225,1
2017,3,1,1,225,1
2001,4,1,1,225,1
2005,4,1,1,225,2
2009,4,1,1,225,2
2011,4,1,1,225,3
2013,4,1,1,225,1
2014,4,1,1,225,6
2016,4,1,1,225,1
2017,4,1,1,225,2
1983,1,2,1,225,45
1984,1,2,1,225,1
1985,1,2,1,225,5
1988,1,2,1,225,17
1989,1,2,1,225,9
1990,1,2,1,225,17
1991,1,2,1,225,1
1992,1,2,1,225,1
1993,1,2,1,225,11
1994,1,2,1,225,14
1995,1,2,1,225,9
1997,1,2,1,225,16
1998,1,2,1,225,17
1999,1,2,1,225,23
2002,1,2,1,225,1
2011,1,2,1,225,9
2012,1,2,1,225,19
2013,1,2,1,225,27
2014,1,2,1,225,53
2015,1,2,1,225,20
2016,1,2,1,225,35
2017,1,2,1,225,25
1983,2,2,1,225,24
1984,2,2,1,225,13
1985,2,2,1,225,9
1986,2,2,1,225,3
1987,2,2,1,225,5
1989,2,2,1,225,4
1991,2,2,1,225,3
1992,2,2,1,225,7
1993,2,2,1,225,9
1994,2,2,1,225,15
1995,2,2,1,225,26
1997,2,2,1,225,14
1998,2,2,1,225,22
1999,2,2,1,225,19
2004,2,2,1,225,1
2006,2,2,1,225,9
2007,2,2,1,225,14
2009,2,2,1,225,10
2010,2,2,1,225,10
2011,2,2,1,225,60
2012,2,2,1,225,57
2013,2,2,1,225,27
2014,2,2,1,225,42
2015,2,2,1,225,19
2016,2,2,1,225,36
2017,2,2,1,225,52
1983,3,2,1,225,2
1984,3,2,1,225,3
1985,3,2,1,225,1
1986,3,2,1,225,2
1989,3,2,1,225,6
1990,3,2,1,225,3
1992,3,2,1,225,5
1993,3,2,1,225,18
1994,3,2,1,225,13
1995,3,2,1,225,17
1996,3,2,1,225,2
1997,3,2,1,225,16
1998,3,2,1,225,8
1999,3,2,1,225,7
2002,3,2,1,225,1
2003,3,2,1,225,1
2004,3,2,1,225,2
2005,3,2,1,225,28
2006,3,2,1,225,16
2007,3,2,1,225,36
2009,3,2,1,225,177
2010,3,2,1,225,43
