stock 1	mov_t_blk	1	age	1
 0 0 0 0 0
 0 0 4.54633e-08 5.10198e-09 1
 0 0 3.71488e-08 1.34165e-08 1
 0 0 4.47298e-08 5.83556e-09 1
stock 2	mov_t_blk	1	age	30
 0 0 0 0 0
 0 0 0 0 0
 0 0 2.25764e-08 2.53357e-09 1
 0 0 1.84475e-08 6.66245e-09 1
 0 0 2.22121e-08 2.89785e-09 1
