"Year","Subyear","Area","Fleet","Length_category","N"
2007,1,7,5,185,413
2008,1,7,5,185,66
1970,3,7,5,185,371
1971,3,7,5,185,174
1973,3,7,5,185,119
1979,3,7,5,185,111
1981,3,7,5,185,1
1989,3,7,5,185,379
1990,3,7,5,185,175
1991,3,7,5,185,224
1992,3,7,5,185,83
1996,3,7,5,185,44
1998,3,7,5,185,984
1999,3,7,5,185,516
2004,3,7,5,185,231
2005,3,7,5,185,425
2006,3,7,5,185,267
2007,3,7,5,185,18
2008,3,7,5,185,15
1978,4,7,5,185,1
1995,4,7,5,185,614
1998,4,7,5,185,2
1999,4,7,5,185,72
2005,4,7,5,185,117
2006,4,7,5,185,103
2007,4,7,5,185,80
2008,4,7,5,185,2
1970,2,7,6,185,136
1971,2,7,6,185,4427
1973,2,7,6,185,1160
1976,2,7,6,185,99
1978,2,7,6,185,264
1980,2,7,6,185,163
1981,2,7,6,185,103
1982,2,7,6,185,1
1984,2,7,6,185,503
1987,2,7,6,185,1
1989,2,7,6,185,44
1991,2,7,6,185,153
1994,2,7,6,185,727
1995,2,7,6,185,450
1996,2,7,6,185,418
1997,2,7,6,185,1950
2000,2,7,6,185,177
2001,2,7,6,185,2
2002,2,7,6,185,414
2003,2,7,6,185,259
2004,2,7,6,185,421
2005,2,7,6,185,517
2006,2,7,6,185,511
2007,2,7,6,185,327
2008,2,7,6,185,1125
2009,1,7,7,185,30
2010,1,7,7,185,33
2011,1,7,7,185,22
2012,1,7,7,185,1
2013,1,7,7,185,20
2009,2,7,7,185,480
2010,2,7,7,185,854
2011,2,7,7,185,270
2012,2,7,7,185,3739
2013,2,7,7,185,2129
2014,2,7,7,185,4823
2015,2,7,7,185,3207
2016,2,7,7,185,37
2009,3,7,7,185,68
2010,3,7,7,185,47
2011,3,7,7,185,3
2015,3,7,7,185,8
2016,3,7,7,185,39
2009,4,7,7,185,59
2010,4,7,7,185,37
2011,4,7,7,185,1
1950,3,5,8,185,4
1951,3,5,8,185,16
1952,3,5,8,185,1003
1953,3,5,8,185,1892
1954,3,5,8,185,550
1955,3,5,8,185,868
1956,3,5,8,185,127
1957,3,5,8,185,1054
1958,3,5,8,185,825
1959,3,5,8,185,161
1960,3,5,8,185,566
1961,3,5,8,185,65
1962,3,5,8,185,3
1952,4,5,8,185,61
1954,4,5,8,185,69
1955,4,5,8,185,35
1956,4,5,8,185,31
1957,4,5,8,185,191
1958,4,5,8,185,466
1960,4,5,8,185,105
1962,4,5,8,185,1
1952,3,6,8,185,6
1958,3,6,8,185,118
2010,1,7,9,185,43
2008,2,7,9,185,11
2009,2,7,9,185,14
2010,2,7,9,185,10
2011,2,7,9,185,4
2008,3,7,9,185,51
2004,4,7,9,185,13
2005,4,7,9,185,14
2007,4,7,9,185,5
2008,4,7,9,185,64
1978,3,2,10,185,1
1983,3,2,10,185,19
1984,3,2,10,185,4
2013,2,2,11,185,42
1985,3,2,11,185,3
1986,3,2,11,185,5
1987,3,2,11,185,15
1988,3,2,11,185,8
1989,3,2,11,185,10
1990,3,2,11,185,8
1991,3,2,11,185,5
1992,3,2,11,185,107
1993,3,2,11,185,7
1994,3,2,11,185,9
1995,3,2,11,185,1
1996,3,2,11,185,3
1998,3,2,11,185,3
1999,3,2,11,185,5
2000,3,2,11,185,1
2001,3,2,11,185,2
2002,3,2,11,185,24
2003,3,2,11,185,224
2004,3,2,11,185,31
2005,3,2,11,185,5
2012,3,2,11,185,2
2013,3,2,11,185,12
2014,3,2,11,185,22
2015,3,2,11,185,30
1985,4,2,11,185,5
1990,4,2,11,185,1
1991,4,2,11,185,209
1993,4,2,11,185,2
1996,4,2,11,185,5
2000,4,2,11,185,1
1956,2,4,12,185,26.6
1957,2,4,12,185,4
1958,2,4,12,185,16.1
1959,2,4,12,185,9
1961,2,4,12,185,47.5
1963,2,4,12,185,5.7
1964,2,4,12,185,4.4
1983,2,4,12,185,4
1984,2,4,12,185,38
1985,2,4,12,185,15
1992,2,4,12,185,310
1993,2,4,12,185,116
1995,2,4,12,185,137
1996,2,4,12,185,72
1997,2,4,12,185,555
1999,2,4,12,185,1
2000,2,4,12,185,442
2001,2,4,12,185,3
2002,2,4,12,185,3
2005,2,4,12,185,67
2006,2,4,12,185,23
2007,2,4,12,185,2
2008,2,4,12,185,226
1984,3,4,12,185,6
1985,3,4,12,185,4
2000,3,4,12,185,1
2001,3,4,12,185,3
2002,3,4,12,185,1
2004,3,4,12,185,6
2006,3,4,12,185,7
2007,3,4,12,185,2
2008,3,4,12,185,10
2009,2,4,13,185,316
2010,2,4,13,185,355
2011,2,4,13,185,165
2012,2,4,13,185,118
2013,2,4,13,185,91
2014,2,4,13,185,26
2015,2,4,13,185,34
2016,2,4,13,185,57
2017,2,4,13,185,172
2009,3,4,13,185,22
2010,3,4,13,185,29
2011,3,4,13,185,35
2012,3,4,13,185,23
2015,3,4,13,185,14
2016,3,4,13,185,18
2017,3,4,13,185,17
2015,4,4,13,185,7
2016,4,4,13,185,7
1999,2,2,14,185,2
1989,3,2,14,185,273
1990,3,2,14,185,175
1991,3,2,14,185,52
1992,3,2,14,185,27
1993,3,2,14,185,19
1994,3,2,14,185,54
1995,3,2,14,185,15
1996,3,2,14,185,17
1997,3,2,14,185,51
1998,3,2,14,185,60
1999,3,2,14,185,64
2000,3,2,14,185,7
2001,3,2,14,185,60
2002,3,2,14,185,191
2003,3,2,14,185,110
2004,3,2,14,185,13
2005,3,2,14,185,33
2006,3,2,14,185,47
2007,3,2,14,185,24
2008,3,2,14,185,38
2009,3,2,14,185,72
2010,3,2,14,185,25
2011,3,2,14,185,49
2012,3,2,14,185,49
2013,3,2,14,185,9
2014,3,2,14,185,9
2015,3,2,14,185,9
2016,3,2,14,185,12
2017,3,2,14,185,3
1989,4,2,14,185,22
1990,4,2,14,185,50
1991,4,2,14,185,65
1992,4,2,14,185,40
1993,4,2,14,185,7
1996,4,2,14,185,6
1997,4,2,14,185,14
1998,4,2,14,185,7
2000,4,2,14,185,3
2001,4,2,14,185,50
2004,4,2,14,185,5
2005,4,2,14,185,2
2006,4,2,14,185,12
2007,4,2,14,185,21
2008,4,2,14,185,28
2009,4,2,14,185,8
2011,4,2,14,185,3
2013,4,2,14,185,7
2014,4,2,14,185,4
2015,4,2,14,185,1
2016,4,2,14,185,10
2017,4,2,14,185,2
1999,3,3,14,185,2
2001,3,3,14,185,14
2002,3,3,14,185,1
2003,3,3,14,185,1
2004,3,3,14,185,1
2006,3,3,14,185,1
2009,3,3,14,185,2
2011,3,3,14,185,15
2012,3,3,14,185,2
2013,3,3,14,185,1
2014,3,3,14,185,2
2015,3,3,14,185,3
2016,3,3,14,185,4
1995,4,3,14,185,1
2007,4,3,14,185,2
2009,4,3,14,185,7
2010,4,3,14,185,1
2011,4,3,14,185,4
2012,4,3,14,185,5
2013,4,3,14,185,1
2014,4,3,14,185,2
2015,4,3,14,185,2
2016,4,3,14,185,4
2017,4,3,14,185,6
1995,1,2,16,185,1
1996,1,2,16,185,1
1997,1,2,16,185,7
1998,1,2,16,185,4
1999,1,2,16,185,3
2001,1,2,16,185,3
2002,1,2,16,185,12
2003,1,2,16,185,2
2005,1,2,16,185,3
2007,1,2,16,185,4
2008,1,2,16,185,15
2009,1,2,16,185,22
2010,1,2,16,185,2
2011,1,2,16,185,17
2012,1,2,16,185,71
2013,1,2,16,185,35
2014,1,2,16,185,46
2015,1,2,16,185,9
2016,1,2,16,185,43
2017,1,2,16,185,36
1985,2,2,16,185,2
1987,2,2,16,185,1
1989,2,2,16,185,13
1992,2,2,16,185,3
1993,2,2,16,185,1
1994,2,2,16,185,3
1995,2,2,16,185,7
1996,2,2,16,185,13
1997,2,2,16,185,12
1998,2,2,16,185,3
1999,2,2,16,185,24
2000,2,2,16,185,3
2001,2,2,16,185,43
2002,2,2,16,185,13
2004,2,2,16,185,1
2005,2,2,16,185,3
2007,2,2,16,185,17
2008,2,2,16,185,16
2009,2,2,16,185,44
2010,2,2,16,185,99
2011,2,2,16,185,98
2012,2,2,16,185,30
2013,2,2,16,185,23
2014,2,2,16,185,9
2015,2,2,16,185,5
2016,2,2,16,185,45
2017,2,2,16,185,6
1979,3,2,16,185,4
1983,3,2,16,185,13
1984,3,2,16,185,30
1985,3,2,16,185,38
1986,3,2,16,185,21
1987,3,2,16,185,33
1988,3,2,16,185,49
1989,3,2,16,185,136
1990,3,2,16,185,43
1991,3,2,16,185,35
1992,3,2,16,185,113
1993,3,2,16,185,122
1994,3,2,16,185,153
1995,3,2,16,185,118
1996,3,2,16,185,388
1997,3,2,16,185,152
1998,3,2,16,185,48
1999,3,2,16,185,284
2000,3,2,16,185,5
2001,3,2,16,185,195
2002,3,2,16,185,124
2003,3,2,16,185,52
2004,3,2,16,185,73
2005,3,2,16,185,6
2006,3,2,16,185,2
2007,3,2,16,185,27
2008,3,2,16,185,36
2009,3,2,16,185,66
2010,3,2,16,185,333
2011,3,2,16,185,226
2012,3,2,16,185,110
2013,3,2,16,185,64
2014,3,2,16,185,26
2015,3,2,16,185,113
2016,3,2,16,185,145
2017,3,2,16,185,248
1986,4,2,16,185,2
1987,4,2,16,185,4
1988,4,2,16,185,3
1989,4,2,16,185,21
1990,4,2,16,185,25
1991,4,2,16,185,2
1992,4,2,16,185,6
1993,4,2,16,185,1
1994,4,2,16,185,1
1996,4,2,16,185,81
1997,4,2,16,185,32
1998,4,2,16,185,6
1999,4,2,16,185,5
2000,4,2,16,185,33
2001,4,2,16,185,90
2002,4,2,16,185,91
2003,4,2,16,185,50
2004,4,2,16,185,51
2005,4,2,16,185,13
2007,4,2,16,185,16
2008,4,2,16,185,8
2009,4,2,16,185,10
2010,4,2,16,185,73
2011,4,2,16,185,72
2012,4,2,16,185,37
2013,4,2,16,185,94
2014,4,2,16,185,9
2015,4,2,16,185,18
2016,4,2,16,185,101
2017,4,2,16,185,34
1958,3,2,17,185,10.3
1959,3,2,17,185,3.3
1960,3,2,17,185,27.6
1996,3,2,17,185,1
2008,3,2,17,185,8
2009,3,2,17,185,2
2010,3,2,17,185,3
2012,3,2,17,185,4
2013,3,2,17,185,2
1996,4,2,17,185,1
2009,4,2,17,185,2
1986,1,4,17,185,1
1997,1,4,17,185,2
2001,1,4,17,185,50
2002,1,4,17,185,15
2005,1,4,17,185,7
2006,1,4,17,185,1
2007,1,4,17,185,2
2008,1,4,17,185,23
2009,1,4,17,185,5
2010,1,4,17,185,2
2013,1,4,17,185,2
2016,1,4,17,185,1
1980,2,4,17,185,1
1997,2,4,17,185,6
2008,2,4,17,185,3
2011,2,4,17,185,3.01894724
2016,2,4,17,185,1
2017,2,4,17,185,29
1986,3,4,17,185,3
1997,3,4,17,185,18
1999,3,4,17,185,10
2000,3,4,17,185,518
2001,3,4,17,185,30
2002,3,4,17,185,165
2005,3,4,17,185,1
2006,3,4,17,185,4
2007,3,4,17,185,39
2008,3,4,17,185,31
2009,3,4,17,185,83
2010,3,4,17,185,13
2011,3,4,17,185,11
2012,3,4,17,185,5
2013,3,4,17,185,1
2014,3,4,17,185,10
2015,3,4,17,185,4
2016,3,4,17,185,5
2017,3,4,17,185,4
1983,4,4,17,185,1
1997,4,4,17,185,4
1998,4,4,17,185,5
1999,4,4,17,185,25
2000,4,4,17,185,577
2001,4,4,17,185,35
2002,4,4,17,185,15
2008,4,4,17,185,3
2009,4,4,17,185,9
2011,4,4,17,185,2
2012,4,4,17,185,9
2013,4,4,17,185,3
2014,4,4,17,185,3
2015,4,4,17,185,1
2016,4,4,17,185,1
2011,3,5,17,185,3
2015,1,6,17,185,2
2015,2,6,17,185,12
1952,3,6,17,185,7
1953,3,6,17,185,3
1957,3,6,17,185,1
2007,3,6,17,185,10
2008,3,6,17,185,5
2009,3,6,17,185,25
2010,3,6,17,185,1
2011,3,6,17,185,2
1953,4,6,17,185,1
1954,4,6,17,185,2
1956,4,6,17,185,1
1957,4,6,17,185,1
2009,4,6,17,185,1
2016,4,6,17,185,7
2017,4,6,17,185,2
1984,1,7,17,185,1
1987,1,7,17,185,3
1993,1,7,17,185,60
1994,1,7,17,185,9
1995,1,7,17,185,16
1996,1,7,17,185,16
1997,1,7,17,185,12
1999,1,7,17,185,1
2000,1,7,17,185,12
2001,1,7,17,185,2
2003,1,7,17,185,2
2004,1,7,17,185,105
2005,1,7,17,185,62
2006,1,7,17,185,79
2007,1,7,17,185,13
2008,1,7,17,185,7
2009,1,7,17,185,31
2010,1,7,17,185,9
2011,1,7,17,185,45
2012,1,7,17,185,1
2013,1,7,17,185,15
1956,2,7,17,185,16
1957,2,7,17,185,4
1958,2,7,17,185,7
1959,2,7,17,185,5
1960,2,7,17,185,19
1961,2,7,17,185,24
1962,2,7,17,185,2
1963,2,7,17,185,13
1964,2,7,17,185,39
1965,2,7,17,185,1
1966,2,7,17,185,1
1968,2,7,17,185,13
1969,2,7,17,185,10
1970,2,7,17,185,21
1971,2,7,17,185,16
1972,2,7,17,185,9
1973,2,7,17,185,2
1974,2,7,17,185,2
1975,2,7,17,185,19
1976,2,7,17,185,7
1977,2,7,17,185,3
1978,2,7,17,185,2
1979,2,7,17,185,10
1980,2,7,17,185,15
1981,2,7,17,185,16
1982,2,7,17,185,13
1983,2,7,17,185,5
1984,2,7,17,185,68
1985,2,7,17,185,23
1986,2,7,17,185,21
1987,2,7,17,185,23
1988,2,7,17,185,1
1989,2,7,17,185,5
1990,2,7,17,185,72
1991,2,7,17,185,55
1992,2,7,17,185,17
1993,2,7,17,185,75
1994,2,7,17,185,74
1995,2,7,17,185,289
1996,2,7,17,185,57
1997,2,7,17,185,13
1998,2,7,17,185,113
1999,2,7,17,185,60
2000,2,7,17,185,56
2001,2,7,17,185,66
2002,2,7,17,185,70
2003,2,7,17,185,173
2004,2,7,17,185,71
2005,2,7,17,185,81
2006,2,7,17,185,80
2007,2,7,17,185,191
2008,2,7,17,185,440
2009,2,7,17,185,286
2010,2,7,17,185,119
2011,2,7,17,185,134
2012,2,7,17,185,96
2013,2,7,17,185,19
2014,2,7,17,185,129
2015,2,7,17,185,56
2016,2,7,17,185,227
2017,2,7,17,185,173
1976,3,7,17,185,5
1978,3,7,17,185,1
1979,3,7,17,185,1
1981,3,7,17,185,1
1982,3,7,17,185,95
1984,3,7,17,185,23
1985,3,7,17,185,30
1986,3,7,17,185,1
1987,3,7,17,185,19
1988,3,7,17,185,8
1989,3,7,17,185,4
1992,3,7,17,185,12
1993,3,7,17,185,7
1996,3,7,17,185,2
1997,3,7,17,185,2
1999,3,7,17,185,8
2000,3,7,17,185,450
2001,3,7,17,185,29
2002,3,7,17,185,113
2003,3,7,17,185,93
2004,3,7,17,185,17
2006,3,7,17,185,3
2007,3,7,17,185,78
2008,3,7,17,185,11
2009,3,7,17,185,24
2010,3,7,17,185,18
2011,3,7,17,185,30
2012,3,7,17,185,31
2013,3,7,17,185,20
2014,3,7,17,185,130
2015,3,7,17,185,88
2016,3,7,17,185,274
2017,3,7,17,185,17
1984,4,7,17,185,2
1986,4,7,17,185,1
1992,4,7,17,185,12
1993,4,7,17,185,26
1994,4,7,17,185,4
1995,4,7,17,185,15
1996,4,7,17,185,2
1997,4,7,17,185,10
1999,4,7,17,185,3
2000,4,7,17,185,6
2001,4,7,17,185,3
2003,4,7,17,185,12
2004,4,7,17,185,56
2006,4,7,17,185,117
2007,4,7,17,185,146
2009,4,7,17,185,26
2010,4,7,17,185,71
2011,4,7,17,185,6
2012,4,7,17,185,2
1985,1,1,1,190,1
1987,1,1,1,190,1
2002,1,1,1,190,11
2003,1,1,1,190,4
2004,1,1,1,190,2
2005,1,1,1,190,2
2007,1,1,1,190,1
2009,1,1,1,190,4
2010,1,1,1,190,9
2012,1,1,1,190,5
2013,1,1,1,190,7
2014,1,1,1,190,3
2015,1,1,1,190,2
2016,1,1,1,190,4
1996,2,1,1,190,2
2000,2,1,1,190,1
2001,2,1,1,190,1
2002,2,1,1,190,36
2004,2,1,1,190,3
2005,2,1,1,190,2
2007,2,1,1,190,1
2009,2,1,1,190,2
2010,2,1,1,190,1
2012,2,1,1,190,3
2013,2,1,1,190,4
2014,2,1,1,190,2
2015,2,1,1,190,1
2011,4,1,1,190,2
2015,4,1,1,190,1
1983,1,2,1,190,15
1988,1,2,1,190,9
1989,1,2,1,190,11
1990,1,2,1,190,3
1993,1,2,1,190,1
1994,1,2,1,190,13
1995,1,2,1,190,3
1999,1,2,1,190,1
2002,1,2,1,190,1
2003,1,2,1,190,8
2008,1,2,1,190,1
2009,1,2,1,190,1
2011,1,2,1,190,9
2012,1,2,1,190,32
2013,1,2,1,190,22
2014,1,2,1,190,15
2015,1,2,1,190,1
2016,1,2,1,190,1
2017,1,2,1,190,4
1983,2,2,1,190,7
1984,2,2,1,190,2
1985,2,2,1,190,1
1987,2,2,1,190,2
1989,2,2,1,190,3
1990,2,2,1,190,1
1992,2,2,1,190,2
1993,2,2,1,190,2
1994,2,2,1,190,2
1995,2,2,1,190,2
1997,2,2,1,190,3
1998,2,2,1,190,4
1999,2,2,1,190,2
2000,2,2,1,190,1
2001,2,2,1,190,2
2002,2,2,1,190,2
2005,2,2,1,190,4
2006,2,2,1,190,5
2007,2,2,1,190,5
2008,2,2,1,190,3
2009,2,2,1,190,6
2010,2,2,1,190,10
2011,2,2,1,190,3
2012,2,2,1,190,7
2013,2,2,1,190,4
2014,2,2,1,190,13
2015,2,2,1,190,8
2016,2,2,1,190,27
2017,2,2,1,190,15
1983,3,2,1,190,2
1984,3,2,1,190,1
1989,3,2,1,190,2
1993,3,2,1,190,2
1994,3,2,1,190,2
1996,3,2,1,190,2
1997,3,2,1,190,1
1998,3,2,1,190,1
1999,3,2,1,190,1
2000,3,2,1,190,1
2002,3,2,1,190,9
2004,3,2,1,190,6
2005,3,2,1,190,5
2006,3,2,1,190,2
2007,3,2,1,190,9
2008,3,2,1,190,2
2009,3,2,1,190,97
2010,3,2,1,190,10
2011,3,2,1,190,16
2012,3,2,1,190,15
2013,3,2,1,190,11
2014,3,2,1,190,29
2015,3,2,1,190,14
2016,3,2,1,190,31
2017,3,2,1,190,23
1983,4,2,1,190,2
1986,4,2,1,190,22
1987,4,2,1,190,14
1988,4,2,1,190,12
1992,4,2,1,190,3
1993,4,2,1,190,8
1994,4,2,1,190,9
1995,4,2,1,190,1
1996,4,2,1,190,1
1997,4,2,1,190,1
1998,4,2,1,190,2
1999,4,2,1,190,11
2001,4,2,1,190,1
2002,4,2,1,190,6
2004,4,2,1,190,4
2005,4,2,1,190,3
2006,4,2,1,190,3
2007,4,2,1,190,3
2008,4,2,1,190,1
2009,4,2,1,190,8
2010,4,2,1,190,1
2011,4,2,1,190,46
2012,4,2,1,190,14
2013,4,2,1,190,8
2014,4,2,1,190,18
2015,4,2,1,190,15
2016,4,2,1,190,32
2017,4,2,1,190,17
1997,1,4,1,190,3
1998,1,4,1,190,28
1999,1,4,1,190,2
2000,1,4,1,190,7
2001,1,4,1,190,25
2002,1,4,1,190,25
2005,1,4,1,190,1
2006,1,4,1,190,1
1995,2,4,1,190,5
1996,2,4,1,190,9
1997,2,4,1,190,20
1998,2,4,1,190,44
1999,2,4,1,190,28
2000,2,4,1,190,9
2001,2,4,1,190,37
2002,2,4,1,190,37
2005,2,4,1,190,2
2015,2,4,1,190,2
2014,3,5,1,190,6
2016,3,5,1,190,21
2007,4,5,1,190,37
2011,4,5,1,190,38
2012,4,5,1,190,1
2014,4,5,1,190,3
2015,4,5,1,190,9
2016,4,5,1,190,37
2017,4,5,1,190,24
2016,3,6,1,190,1
1988,1,7,1,190,1
2000,1,7,1,190,7
2005,1,7,1,190,1
2007,1,7,1,190,18
2008,1,7,1,190,9
2009,1,7,1,190,3
2010,1,7,1,190,5
2011,1,7,1,190,2
2013,1,7,1,190,1
2017,1,7,1,190,1
1984,2,7,1,190,14
1987,2,7,1,190,10
1988,2,7,1,190,24
1991,2,7,1,190,2
1994,2,7,1,190,10
1995,2,7,1,190,159
1996,2,7,1,190,184
1997,2,7,1,190,183
1998,2,7,1,190,100
2000,2,7,1,190,343
2001,2,7,1,190,195
2002,2,7,1,190,177
2003,2,7,1,190,306
2004,2,7,1,190,100
2005,2,7,1,190,116
2006,2,7,1,190,142
2007,2,7,1,190,281
2008,2,7,1,190,211
2009,2,7,1,190,136
2010,2,7,1,190,123
2011,2,7,1,190,21
2012,2,7,1,190,20
2013,2,7,1,190,6
2014,2,7,1,190,10
2015,2,7,1,190,1
2016,2,7,1,190,13
2017,2,7,1,190,15
1984,3,7,1,190,13
1987,3,7,1,190,1
1988,3,7,1,190,2
1991,3,7,1,190,2
1996,3,7,1,190,71
1997,3,7,1,190,73
2003,3,7,1,190,6
2004,3,7,1,190,21
2005,3,7,1,190,14
2006,3,7,1,190,12
2007,3,7,1,190,32
2008,3,7,1,190,37
2009,3,7,1,190,35
2010,3,7,1,190,25
2012,3,7,1,190,7
2013,3,7,1,190,7
2015,3,7,1,190,1
2016,3,7,1,190,1
2017,3,7,1,190,3
1984,4,7,1,190,1
1987,4,7,1,190,1
2004,4,7,1,190,5
2005,4,7,1,190,2
2006,4,7,1,190,5
2009,4,7,1,190,3
2010,4,7,1,190,2
2017,4,7,1,190,2
1975,1,1,2,190,6
1979,1,1,2,190,1
1980,1,1,2,190,1
1981,1,1,2,190,1
1975,2,1,2,190,12
1976,2,1,2,190,20
1977,2,1,2,190,2
1978,2,1,2,190,1
1981,2,1,2,190,1
1977,1,2,2,190,2
1978,1,2,2,190,3
1979,1,2,2,190,22
1980,1,2,2,190,13
1981,1,2,2,190,14
1982,1,2,2,190,3
1983,1,2,2,190,17
1984,1,2,2,190,10
1985,1,2,2,190,67
1986,1,2,2,190,8
1987,1,2,2,190,44
1988,1,2,2,190,60
1989,1,2,2,190,5
1990,1,2,2,190,6
1991,1,2,2,190,5
1992,1,2,2,190,12
1993,1,2,2,190,48
1994,1,2,2,190,20
1997,1,2,2,190,1
1998,1,2,2,190,32
1999,1,2,2,190,5
2000,1,2,2,190,4
2004,1,2,2,190,7
2005,1,2,2,190,10
2006,1,2,2,190,3
2009,1,2,2,190,46
2010,1,2,2,190,148.2
2011,1,2,2,190,77.7
2013,1,2,2,190,7.1
1971,2,2,2,190,18
1979,2,2,2,190,3
1980,2,2,2,190,11
1981,2,2,2,190,8
1997,2,2,2,190,2
1998,2,2,2,190,5
1971,3,2,2,190,10
1972,3,2,2,190,1
1979,3,2,2,190,1
1980,3,2,2,190,6
1981,3,2,2,190,10
1998,3,2,2,190,5
2009,3,2,2,190,0.7
2010,3,2,2,190,0.1
2011,3,2,2,190,20.3
2012,3,2,2,190,2.4
2013,3,2,2,190,10
2015,3,2,2,190,1
2016,3,2,2,190,1
1957,4,2,2,190,1
1974,4,2,2,190,2
1975,4,2,2,190,4
1976,4,2,2,190,8
1977,4,2,2,190,2
1978,4,2,2,190,11
1979,4,2,2,190,13
1980,4,2,2,190,76
1981,4,2,2,190,14
1982,4,2,2,190,16
1983,4,2,2,190,72
1984,4,2,2,190,32
1986,4,2,2,190,136
1987,4,2,2,190,40
1988,4,2,2,190,65
1989,4,2,2,190,93
1990,4,2,2,190,7
1991,4,2,2,190,23
1992,4,2,2,190,72
1993,4,2,2,190,17
1994,4,2,2,190,4
1995,4,2,2,190,1
1996,4,2,2,190,29
1997,4,2,2,190,23
1998,4,2,2,190,30
1999,4,2,2,190,18
2000,4,2,2,190,5
2001,4,2,2,190,2
2002,4,2,2,190,27
2003,4,2,2,190,3
2004,4,2,2,190,8
2005,4,2,2,190,1
2006,4,2,2,190,17
2007,4,2,2,190,3
2008,4,2,2,190,128.2
2009,4,2,2,190,18.5
2010,4,2,2,190,20.3
2011,4,2,2,190,334
2012,4,2,2,190,45.1
2013,4,2,2,190,7
2014,4,2,2,190,16.026419649
2015,4,2,2,190,7
2016,4,2,2,190,105
2017,4,2,2,190,43
1972,1,4,2,190,2
1976,1,4,2,190,4
1977,1,4,2,190,3
1979,1,4,2,190,9
1980,1,4,2,190,7
1981,1,4,2,190,38
1983,1,4,2,190,5
1984,1,4,2,190,6
1985,1,4,2,190,1
1986,1,4,2,190,10
1987,1,4,2,190,17
1988,1,4,2,190,30
1989,1,4,2,190,14
1990,1,4,2,190,34
1992,1,4,2,190,23
1997,1,4,2,190,1
2007,1,4,2,190,3
2009,1,4,2,190,1
1971,2,4,2,190,2
1975,2,4,2,190,12
1976,2,4,2,190,11
1977,2,4,2,190,55
1979,2,4,2,190,82
1980,2,4,2,190,21
1981,2,4,2,190,32
1983,2,4,2,190,89
1984,2,4,2,190,86
1985,2,4,2,190,9
1986,2,4,2,190,11
1987,2,4,2,190,40
1988,2,4,2,190,64
1989,2,4,2,190,29
1990,2,4,2,190,73
1991,2,4,2,190,98
1992,2,4,2,190,26
1993,2,4,2,190,8
1994,2,4,2,190,7
1995,2,4,2,190,8
1996,2,4,2,190,1
1997,2,4,2,190,11
1998,2,4,2,190,6
1999,2,4,2,190,6
2001,2,4,2,190,17
2005,2,4,2,190,1
2006,2,4,2,190,7
2007,2,4,2,190,3
2009,2,4,2,190,4.6
1975,3,4,2,190,1
1983,3,4,2,190,2
1957,4,4,2,190,2
1975,4,4,2,190,1
1985,4,4,2,190,1
1987,4,4,2,190,6
1989,1,5,2,190,1
1990,1,5,2,190,19
1991,1,5,2,190,2
1992,1,5,2,190,21
1993,1,5,2,190,4
1994,1,5,2,190,12
2005,1,5,2,190,1
2009,1,5,2,190,16.1
2010,1,5,2,190,1
1971,3,5,2,190,18
1972,3,5,2,190,3
1992,3,5,2,190,1
1995,3,5,2,190,10
1996,3,5,2,190,45
1997,3,5,2,190,59
1998,3,5,2,190,7
1999,3,5,2,190,8
2000,3,5,2,190,6
2001,3,5,2,190,8
2002,3,5,2,190,56
2003,3,5,2,190,6
2004,3,5,2,190,2
2007,3,5,2,190,1
2008,3,5,2,190,186.8
2009,3,5,2,190,311.7
2010,3,5,2,190,8.3
2011,3,5,2,190,12.9
2013,3,5,2,190,0.1
2014,3,5,2,190,24.497439651
2015,3,5,2,190,1
2016,3,5,2,190,7
2017,3,5,2,190,10
1985,4,5,2,190,8
1987,4,5,2,190,3
1989,4,5,2,190,42
1990,4,5,2,190,9
1991,4,5,2,190,40
1992,4,5,2,190,53
1993,4,5,2,190,37
1994,4,5,2,190,73
1995,4,5,2,190,70
1996,4,5,2,190,57
1997,4,5,2,190,77
1998,4,5,2,190,42
1999,4,5,2,190,30
2000,4,5,2,190,68
2001,4,5,2,190,55
2002,4,5,2,190,141
2003,4,5,2,190,67
2004,4,5,2,190,35
2005,4,5,2,190,30
2007,4,5,2,190,13
2008,4,5,2,190,854.7
2009,4,5,2,190,1245.6
2010,4,5,2,190,407.5
2011,4,5,2,190,2277.2
2012,4,5,2,190,601.4
2013,4,5,2,190,609.7
2014,4,5,2,190,559.834968918
2015,4,5,2,190,552
2016,4,5,2,190,528
2017,4,5,2,190,764
1989,1,6,2,190,1
1990,1,6,2,190,1
1983,2,6,2,190,5
1985,2,6,2,190,1
1989,2,6,2,190,14
2007,2,6,2,190,1
1972,3,6,2,190,2
1975,3,6,2,190,10
1976,3,6,2,190,1
1983,3,6,2,190,1
2004,3,6,2,190,3
2005,3,6,2,190,3
2007,3,6,2,190,19
2008,3,6,2,190,28.9
2002,4,6,2,190,2
2003,4,6,2,190,20
2004,4,6,2,190,57
2005,4,6,2,190,80
2006,4,6,2,190,28
2007,4,6,2,190,39
2008,4,6,2,190,11.4
2009,4,6,2,190,19
2010,4,6,2,190,11.8
2014,4,6,2,190,11.331702161
2015,4,6,2,190,12
2016,4,6,2,190,7
1980,1,7,2,190,3
2007,1,7,2,190,1
1975,2,7,2,190,2
1976,2,7,2,190,4
1977,2,7,2,190,3
1978,2,7,2,190,1
1980,2,7,2,190,42
1981,2,7,2,190,9
1983,2,7,2,190,1
